"rugbyscopeId","altNames","teamWP","fusionName"
"340","Venise Mestre Rugby; Venezia Mestre; Venise Mestre; Venise","Venise_Mestre_Rugby","Venezia Mestre Rugby FC"
"805","Vérone Rugby",NA,"Verona Rugby"
"7042","Fidji -19",NA,"Fiji national under-19 rugby union team"
"1238","Fidji -20","%C3%89quipe_des_Fidji_de_rugby_%C3%A0_XV_des_moins_de_20_ans","Fiji national under-20 rugby union team"
"452","Caledonia Reds","Caledonia_Reds","Caledonia Reds"
"678","RC Rouen; Stade rouennais; Rouen Normandie; Rouen NR; Stade rouennais rugby <; RNR","Rouen_Normandie_Rugby","Rouen Normandie Rugby"
"313","République tchèque; Tchéquie","%C3%89quipe_de_Tch%C3%A9quie_de_rugby_%C3%A0_XV","Czech Republic national rugby union team"
"63","Fiamme Oro Rugby; Fiamme Oro Roma; Fiamme Oro","Fiamme_Oro_Rugby","Fiamme Oro Rugby"
"1376","Italie -20 ans; Italie -20","%C3%89quipe_d%27Italie_de_rugby_%C3%A0_XV_des_moins_de_20_ans","Italy national under-20 rugby union team"
"806","Italie B",NA,"Italy A national rugby union team"
"4740","RCP Meyssac",NA,"AS Meyssacoise"
"2009","Jockey Club; Jockey Club Córdoba","Jockey_Club_C%C3%B3rdoba","Jockey Club Córdoba"
"3159","Los Angeles AC",NA,"Rugby Football Club Los Angeles"
"662","St George","St_George_rugby","St George"
"1586","North of Ireland",NA,"North of Ireland F.C."
"1443","Liceo Naval","Liceo_Naval","Club Liceo Naval"
"2156","Tbilissi",NA,"RC Locomotive Tbilisi"
"7255","Petrolul Bucarest",NA,"Petrolul Bucarest Rugby"
"7212","Locomotiva PTT",NA,"Locomotiva PTT Bucuresti"
"1018","Bruff RFC",NA,"Bruff R.F.C."
"674","Rugby Nice CA; Nice","Rugby_Nice_C%C3%B4te_d%27Azur","Rugby Nice Côte d'Azur Université-Racing"
"405","Club San Luis","Club_San_Luis_(rugby_%C3%A0_XV)","Club San Luis"
"7045","Angleterre -21",NA,"England national under-21 rugby union team"
"1407","Kidwelly RFC",NA,"Kidwelly RFC"
"511","FC Saint-Claude; F.C. Saint-Claude","Football_club_de_Saint-Claude","FC Saint-Claude"
"4562","AC Boulogne-Billancourt; ACBB rugby","Athletic_Club_de_Boulogne-Billancourt_(rugby_%C3%A0_XV)","AC Boulogne-Billancourt"
"736","West Coast","West_Coast_Rugby_Football_Union","West Coast Rugby Football Union"
"2004","Estudiantes de Paraná","Estudiantes_de_Paran%C3%A1","Estudiantes de Paraná"
"1347","Horowhenua-Kapiti; Horowhenua","Horowhenua-Kapiti_Rugby_Football_Union","Horowhenua-Kapiti Rugby Football Union"
"339","Rugby Mogliano; San Marco RC; Mogliano SSD; San Marco Rugby; Mogliano; Mogliano Rugby; Mogliano Rugby SSD; Mogliano Veneto Rugby; Mogliano Veneto","Mogliano_Rugby_SSD","Mogliano Rugby"
"620","RC Aubenas; RC Aubenas Vals","Rugby_Club_Aubenas_Vals","Rugby club Aubenas Vals"
"420","AS Bédarrides; AS Bédarrides-Châteauneuf; AS Bédarrides Châteauneuf; AS Bédarrides Chât.; A.S. Bédarrides","Avenir_sportif_de_B%C3%A9darrides_Ch%C3%A2teauneuf-du-Pape","AS Bédarrides Châteauneuf-du-Pape"
"394","Avenir valencien; Valence-d'Agen; Valence d'Agen","Avenir_valencien","Avenir Valencien"
"1072","Central Vikings; Central Vinkings","Central_Vikings_Rugby_Union","Central Vikings Rugby Union"
"210","Japon","%C3%89quipe_du_Japon_de_rugby_%C3%A0_XV","Japan national rugby union team"
"233","Pumas; Steval Pumas; Mpumalanga Puma","Pumas_(rugby_%C3%A0_XV)","Pumas"
"4456","US Dole",NA,"Grand Dole Rugby"
"723","US Thuir; Thuir; U.S. Thuir","Union_sportive_thuirinoise","Union sportive thuirinoise"
"2038","NTT Docomo Red Hurricanes; Red Hurricanes; Osaka Red Hurricanes; NTT Red Hurricanes","NTT-Docomo_Red_Hurricanes_Osaka","Red Hurricanes Osaka"
"2558","Rush de San Francisco","Rush_de_San_Francisco_(rugby_%C3%A0_XV)","San Francisco Rush"
"220","Cornish Pirates; Penzance and Newlyn RFC","Cornish_Pirates","Cornish Pirates"
"581","Parramatta; Parramatta Two Blues","Parramatta_Two_Blues","Parramatta Two Blues"
"1680","Preston Lodge",NA,"Preston Lodge RFC"
"245","Edinburgh Academicals; Edinburgh Academical FC; Edinburgh Academical; Edinburgh Accies","Edinburgh_Academical_Football_Club","Edinburgh Academical Football Club"
"453","Calgary Mavericks","Calgary_Mavericks","Calgary Mavericks"
"5035","CO Saint-Lary",NA,"CO St Lary Soulan"
"713","US Tours; U.S. Tours","Union_sportive_Tours_rugby","US Tours Rugby"
"371","Croatie","%C3%89quipe_de_Croatie_de_rugby_%C3%A0_XV","Croatia national rugby union team"
"7026","US Oujda","Union_sportive_de_Oujda_(rugby_%C3%A0_XV)","Union sportive de Oujda"
"387","Maroc","%C3%89quipe_du_Maroc_de_rugby_%C3%A0_XV","Morocco national rugby union team"
"4821","Cadeneaux-Vitrolles",NA,"Pennes Mirabeau Cadeneaux Rugby"
"270","Wellington -19",NA,"Wellington Rugby Football Union"
"3123","Castelnaudary",NA,"Rugby Olympique Castelnaudary"
"2707","SA Trélissac; SA Trelissac; SAT Trélissac","Sport_athl%C3%A9tique_tr%C3%A9lissacois","SA Trélissac"
"4626","RC Saint-Sulpice",NA,"RC Saint-Sulpice"
"1223","Esher RFC; Esher","Esher_Rugby_Football_Club","Esher RFC"
"1057","Canterbury RFC",NA,"Canterbury RFC"
"519","Garryowen FC; Garryowen; Garryowen Football Club","Garryowen_Football_Club","Garryowen Football Club"
"2845","UA Saverdun","Union_athl%C3%A9tique_saverdunoise","Union athlétique saverdunoise"
"788","Léopards africains","%C3%89quipe_des_L%C3%A9opards_africains_de_rugby_%C3%A0_XV","African Leopards"
"7056","Galles -19",NA,"Wales national under-19 rugby union team"
"3188","Santiago Lawn Tennis Club","Santiago_Lawn_Tennis_Club","Santiago Lawn Tennis Club"
"2671","Seattle Seawolves; Seawolves de Seattle","Seawolves_de_Seattle","Seattle Seawolves"
"3681","Ourimbah",NA,"Ourimbah Razorbacks"
"567","Northern Suburbs; Northern Suburbs RFC","Northern_Suburbs_Rugby_Football_Club","Northern Suburbs Rugby Club"
"55","Central Coast Rays; Sydney Rays; North Harbour Rays","Sydney_Rays","Central Coast Rays"
"2085","Kurita Water Gush","Kurita_Water_Gush_Akishima","Kurita Water Gush Akishima"
"2687","CUBA; CU Buenos Aires","Club_Universitario_de_Buenos_Aires","Club Universitario de Buenos Aires rugby"
"1057","Canterbury Colts",NA,"Canterbury RFC"
"4620","JS illibérienne",NA,"JS Illibérienne"
"846","Rugby Noceto FC",NA,"Rugby Noceto Football Club"
"2176","London French",NA,"London French RFC"
"844","Rugby Colorno","Rugby_Colorno","Rugby Colorno"
"1806","Skewen RFC",NA,"Skewen RFC"
"1797","Sevens Sisters RFC",NA,"Seven Sisters RFC"
"7065","Pays de Galles -21",NA,"Wales national under-21 rugby union team"
"1118","Pucarà",NA,"Club Pucará"
"268","SC Albi; S.C. Albi; Sporting club albigeois","Sporting_Club_albigeois","SC Albi"
"2255","Melbourne Rising; Melbourne Rebels","Melbourne_Rising","Melbourne Rising"
"2437","Australie -19",NA,"Australia national under-19 rugby union team"
"932","Australie -21",NA,"Australia national under-21 rugby union team"
"5809","Manurewa",NA,"Manurewa RC"
"5803","Ardmore",NA,"Ardmore Marist RC"
"641","Saint-Paul sports; Saint-Paul SR","Saint-Paul_sports_rugby","Saint-Paul Sports Rugby"
"1303","Harrogate RFC",NA,"Harrogate RUFC"
"2978","AS Montfort",NA,"Association sportive montfortoise"
"5245","RA Épinal-Golbey",NA,"RA Épinal Golbey"
"3044","SO Givors",NA,"SO Givors"
"5325","RC Le Palais-sur-Vienne",NA,"RC Palaisien"
"3381","Mendoza RC",NA,"Mendoza Rugby Club"
"949","Barking",NA,"Barking Rugby Football Club"
"7394","US Vic-en-Bigorre",NA,"US Vic-en-Bigorre"
"360","Belgrano Athletic; Belgrano Athletic Club; Belgrano AC","Belgrano_Athletic_Club","Belgrano Athletic Club"
"790","Capoterra",NA,"Amatori Rugby Capoterra"
"74","Valladolid RAC","Valladolid_Rugby_Asociaci%C3%B3n_Club","Valladolid RAC"
"4556","RC Concarneau",NA,"RC Concarneau"
"278","Golden Lions U21",NA,"Golden Lions"
"4284","Bramley",NA,"Bramley Phoenix"
"1049","Golden Bears; Golden Bears de la Californie","Golden_Bears_de_la_Californie","California Golden Bears rugby"
"7326","San Francisco OC",NA,"San Francisco's Olympic Club"
"2435","Olympic Club","Olympic_Club_Rugby","Olympic Club RFC"
"439","Boucau Stade; Boucau Tarnos stade; Boucau stade; Boucau; Boucau Tarnos; Boucau Tarnos Stade","Boucau_Tarnos_stade","Boucau Tarnos stade"
"2710","Stade saint-gaudinois","Stade_saint-gaudinois","Stade saint-gaudinois"
"2916","SA Bordelais; S.A. Bordeaux; SA Bordeaux; S.A. Bordelais","Sport_athl%C3%A9tique_bordelais_rugby","Sport athlétique bordelais rugby"
"7346","SS Primevères",NA,"SS Primevères"
"7081","AS Bourse",NA,"AS Bourse"
"574","Olympique","Olympique_(rugby_%C3%A0_XV,_1895)","Olympique"
"650","Souths Rugby; Souths Magpies","Souths_Rugby","Souths Rugby"
"281","Zimbabwe; Rhodésie; Zimbabwe Rugby Academy","%C3%89quipe_du_Zimbabwe_de_rugby_%C3%A0_XV","Zimbabwe national rugby union team"
"6992","Afrique du Sud -19",NA,"South Africa national under-19 rugby union team"
"6993","Afrique du Sud -21",NA,"South Africa national under-21 rugby union team"
"7133","Dallas ARC",NA,"Dallas Athletic Rugby Club"
"2557","Breakers de San Diego; San Diego","Breakers_de_San_Diego","San Diego Breakers"
"4785","Mazères Cassagne Sports",NA,"Mazeres Cassagne Sports"
"4545","RC sablais",NA,"RC sablais"
"822","Afrique du Sud A","%C3%89quipe_d%27Afrique_du_Sud_A_de_rugby_%C3%A0_XV","Emerging Springboks"
"2897","Moana Pasifika","Moana_Pasifika","Moana Pasifika"
"931","Australie A","Australia_A_national_rugby_union_team","Australia A national rugby union team"
"649","Southern Districts; Southern District; Southern Disctricts; Southern Districts Rebels; Southern Districts RC","Southern_Districts_Rugby_Club","Southern Districts Rugby Club"
"2691","Raptors du Colorado; American Raptors; Raptors de Glendale; Glendale Raptors; Colorado Raptors","American_Raptors","American Raptors"
"690","Sydney University FC; Sydney University; Sydney_University_Football_Club; Sydney University Club","Sydney_University_Football_Club","Sydney University Football Club"
"155","Blagnac SCR; Blagnac Rugby; SC Blagnac; Blagnac rugby; Blagnac SC; Blagnac sporting club rugby; Blagnac; Blagnac SRC","Blagnac_Sporting_Club_rugby","Blagnac SCR"
"404","Rugby San Donà; Amatori San Donà; Rugby San Dona; Amatori Rugby San Donà; San Donà","Amatori_Rugby_San_Don%C3%A0","Rugby San Donà"
"6863","Stellenbosch; Maties","Universit%C3%A9_de_Stellenbosch","Stellenbosch University"
"46","Amatori Catane; Amatori Catania","Amatori_Catane","Amatori Catania"
"610","Rugby Bologne; Rugby Bologne 1928","Rugby_Bologne_1928","Rugby Bologna"
"205","Lazio & Primavera Rugby; SS Lazio; Lazio Rugby; Lazio Rome; Lazio; SS Lazio Rugby; SS Lazio 1927","Polisportiva_SS_Lazio_Rugby_1927","SS Lazio Rugby 1927"
"795","Bangor RFC","Bangor_RFC","Bangor RFC"
"710","US Morlaàs","Union_sportive_Morla%C3%A0s_rugby","Union sportive Morlaàs"
"7284","RC Louey Marquisat",NA,"RC Louey Marquisat"
"1118","Pucará Club",NA,"Club Pucará"
"6212","False Bay RFC",NA,"False Bay"
"2397","RC Roustavi Kharebi; Rustavi Kharebi; RC Rustavi Kharebi","Rugby_Club_Rustavi_Kharebi","RC Rustavi Kharebi"
"5353","Arles-sur-Tech",NA,"Entente Haut Vallespir"
"2470","France U",NA,"France national university rugby union team"
"4768","US Égletons",NA,"US Egletonnaise"
"2627","Valence Romans DR; Valence Romans; Valence-Romans DR","Valence_Romans_Dr%C3%B4me_Rugby","Valence Romans Drôme Rugby"
"1368","Irlande A","Ireland_Wolfhounds","Ireland Wolfhounds"
"2046","Secom Rugguts","Secom_Rugguts","Sayama Secom Rugguts"
"549","Liverpool FC; Liverpool St Helens FC; Liverpool St Helens; Liverpool RC","Liverpool_St_Helens_Football_Club","Liverpool St Helens F.C."
"1184","Drummoyne DRFC",NA,"Drummoyne DRFC"
"2433","Sunwolves","Sunwolves","Sunwolves"
"2037","Barcelona Universitari Club",NA,"Barcelona Universitari Club"
"7359","Teachers Eastern Auckland",NA,"Teachers Eastern Auckland"
"7224","MARU",NA,"Malawi national rugby union team"
"2333","UBC Old Boy Ravens",NA,"UBC Old Boys Ravens"
"4003","Northampton Old Scouts",NA,"Northampton Old Scouts"
"7205","Kings Hospital School Dublin",NA,"Kings Hospital School Dublin"
"491","Dublin University FC; Trinity College; Trinity College Dublin; Dublin University","Dublin_University_Football_Club","Dublin University Football Club"
"634","RO Grasse; Rugby Olympique de Grasse","Rugby_olympique_de_Grasse","Rugby olympique de Grasse"
"414","AS Lavaur; ASV Lavaur; Amicale sportive vauréenne; Association sportive vauréenne; Lavaur","Amicale_sportive_vaur%C3%A9enne","Amicale sportive vauréenne"
"1344","Hong Kong Scottish","Hong_Kong_Scottish","Hong Kong Scottish"
"1583","North Shore RFC",NA,"North Shore Rugby Football Club"
"303","Inde","%C3%89quipe_d%27Inde_de_rugby_%C3%A0_XV","India national rugby union team"
"7408","Wasps Dubai",NA,"Wasps Dubai"
"7211","Locomotiva Cluj",NA,"Locomotiva Cluj"
"6920","Rapid Bucarest","Rapid_Bucarest","CS Rapid București"
"664","Stade bagnérais","Stade_bagn%C3%A9rais","Stade Bagnérais"
"4776","Avenir moissagais",NA,"Avenir Moissagais"
"548","Lille MR; Lille MRC; Lille; Lille Métropole rugby","Lille_M%C3%A9tropole_rugby","Lille Métropole rugby"
"33","Belgique","%C3%89quipe_de_Belgique_de_rugby_%C3%A0_XV","Belgium national rugby union team"
"3241","Old Aldwinians",NA,"Aldwinians RUFC"
"1041","CS Cluj-Napoca; U Cluj; CS Universitatea Cluj-Napoca; CSU Cluj-Napoca; Știința Cluj","CS_Universitatea_Cluj-Napoca_(rugby_%C3%A0_XV)","CS Universitatea Cluj-Napoca"
"2978","AS Monfort",NA,"Association sportive montfortoise"
"358","Wanderers FC; Wanderers; Wanderers F.C. Dublin; Wanderers RFC","Wanderers_Football_Club_(rugby_%C3%A0_XV)","Wanderers F.C."
"673","Stade nantais; Stade Nantais UC; Stade nantais UC; Stade nantais rugby","Stade_nantais","Stade Nantais"
"1884","Thurrock RFC",NA,"Thurrock Rugby Football Club"
"629","RC Arras; Rugby club d'Arras","Rugby_Club_Arras","Rugby Club d'Arras"
"469","CA Sarlat; Sarlat Rugby","Club_athl%C3%A9tique_sarladais_P%C3%A9rigord_noir","Sarlat Rugby"
"468","CA Saint-Étienne; CA Saint-Etienne; Saint-Etienne","Club_athl%C3%A9tique_de_Saint-%C3%89tienne_Loire_sud_rugby","CA Saint-Étienne Loire Sud Rugby"
"4784","CO Cessenon",NA,"Les Rives d'Orb"
"473","CS Lons; CS Lons-le-Saunier; CS Lons Jura; CS Lons-Le-Saunier","Club_sportif_Lons_Jura","Club sportif Lons Jura"
"3145","Stade clermontois","Stade_clermontois_rugby","Stade clermontois rugby"
"2753","US Issoire","Union_sportive_issoirienne_rugby","US Issoire"
"957","Bay_of_Plenty_(National_Provincial_Championship)","Bay_of_Plenty_(National_Provincial_Championship)","Bay of Plenty Steamers"
"7184","Ginestas",NA,"US Bassin Ginestacois"
"513","FC Oloron","Football_Club_oloronais","Football Club oloronais"
"4751","Entente Vallée de l'Escou",NA,"Ras Escou Lasseube"
"279","VVA Podmoskovye; VVA Podmoskovie; VA Podmoskovie; VVA Podmoskovie II; VVA Podvoskovie","VVA_Podmoskovye","VVA-Podmoskovye Monino"
"261","Russie","%C3%89quipe_de_Russie_de_rugby_%C3%A0_XV","Russia national rugby union team"
"7079","AS Bois-Colombes",NA,"Union Sportive Bois Colombes"
"2844","AS Roanne XV; N.A.C. Roanne; Sporting Club roannais; A.S. Roanne; AS Roanne","Association_sportive_roannaise_XV","AS Roanne"
"467","CA Ribérac; CA ribéracois","Club_athl%C3%A9tique_rib%C3%A9racois_rugby","Club athlétique ribéracois rugby"
"2469","France -19 ans",NA,"France national under-19 rugby union team"
"7201","JS Rion",NA,"JS Rion"
"4454","Rion Morcenx CR",NA,"Rion Morcenx CR"
"829","Newbridge RFC","Newbridge_RFC","Newbridge RFC"
"7415","Yeomen",NA,"Vaughan Yeomen Rugby Club"
"50","SC 1880 Frankfurt; SC Frankfurt","SC_1880_Frankfurt","SC 1880 Frankfurt"
"630","RC Metz","Rugby_Club_Metz_Moselle","Rugby Club Metz Moselle"
"1394","Kandy SC",NA,"Kandy Sports Club"
"2306","Newtown Rugby Union",NA,"Newtown RFC"
"1154","Curupayti",NA,"Curupaytí Club de Rugby"
"551","Manchester RC; Manchester; Manchester FC; Manchester Rugby Club","Manchester_Rugby_Club","Manchester Rugby Club"
"1794","Sedgley Park; Sedgley Park RUFC","Sedgley_Park_R.U.F.C.","Sedgley Park R.U.F.C."
"385","Norvège","%C3%89quipe_de_Norv%C3%A8ge_de_rugby_%C3%A0_XV","Norway national rugby union team"
"50","SC Francfort 1880",NA,"SC 1880 Frankfurt"
"5948","Albion Club",NA,"Albion RC"
"4568","SCUF","Sporting_Club_universitaire_de_France","SCUF rugby"
"2883","US Coarraze Nay; Stade nayais; U.S. Coarraze Nay","Union_sportive_Coarraze_Nay_rugby","Union sportive Coarraze Nay rugby"
"459","CDU Porto; CDUP","Centro_Desportivo_Universit%C3%A1rio_do_Porto","Centro Desportivo Universitário do Porto"
"390","SL Benfica; Sport Lisboa e Benfica","Sport_Lisboa_e_Benfica_(rugby_%C3%A0_XV)","S.L. Benfica"
"2345","Lelo Saracens Tbilissi; Lelo Saracens","Lelo_Saracens_Tbilissi","RC Lelo Tbilisi"
"408","AS Saint-Junien","Association_sportive_Saint-Junien_rugby","AS Saint-Junien"
"533","GD Direito; Grupo Desportivo Direito","Grupo_Desportivo_Direito_de_Lisboa","GD Direito"
"1995","Yokogawa Atlastars","Yokogawa_Musashino_Atlastars","Yokogawa Musashino Atlastars"
"524","Glasgow HSFP; Glasgow High School","Glasgow_High_School_Former_Pupils","Glasgow High School Former Pupils"
"7103","Brantford Harlequins",NA,"Brantford Harlequins RFC"
"589","Plymouth Albion; Plymouth Albion RFC","Plymouth_Albion_Rugby_Football_Club","Plymouth Albion R.F.C."
"490","Doncaster Knights; Doncaster","Doncaster_Knights","Doncaster R.F.C."
"790","Amatori Rugby Capoterra",NA,"Amatori Rugby Capoterra"
"6984","CO Casablanca","Club_Olympique_de_Casablanca_(Omnisports)","Club Olympique de Casablanca"
"500","Vallée du Girou; Entente de la vallée du Girou XV","Entente_de_la_vall%C3%A9e_du_Girou_XV","Entente de la vallée du Girou XV"
"639","Saint-Girons SCC; Saint-Girons SC","Saint-Girons_sporting_club_Couserans","Saint-Girons Sporting Club"
"547","Le Havre AC","Le_Havre_Athletic_Club_rugby","Le Havre AC Rugby"
"659","SCUF; Sporting Club Universitaire de France","Sporting_Club_universitaire_de_France_rugby","Sporting Club universitaire de France rugby"
"2747","CS Beaune; C.S. Beaune; Club sportif beaunois; CS beaunois","Club_sportif_beaunois","Club sportif beaunois"
"3065","Chimia Năvodari",NA,"CS Năvodari"
"1232","Farul Constanța; RCJ Farul Constanta; RCJ Farul Constanța","RCJ_Farul_Constan%C8%9Ba","RCJ Farul Constanța"
"594","Universitatea Timișoara",NA,"SCM USV Timișoara"
"4726","RC Soisy Andilly Margency",NA,"Rugby Club Vallee de Montmorency Soisy"
"627","RC bassin d'Arcachon; RCB Arcachon; RC Bassin d'Arcachon; Arcachon","Rugby_Club_bassin_d%27Arcachon","Rugby Club bassin d'Arcachon"
"663","Stade Rodez; Stade Rodez Aveyron; Stade ruthénois","Stade_Rodez_Aveyron","Stade Rodez Aveyron"
"708","US Marmande; UR Marmande Casteljaloux; Marmande","Union_sportive_Marmande_rugby","Union sportive Marmande rugby"
"5009","RC Sainte-Bazeille",NA,"Rugby Club Bazeillais"
"7200","JSI-Elne",NA,"Jeunesses Illibériennes"
"2180","RO Agde; RO agathois; Agde; Rugby olympique agathois","Rugby_olympique_agathois","Rugby olympique agathois"
"5358","Lieuran XV",NA,"Lieuran XV"
"705","US Annecy","Union_sportive_Annecy_rugby","Union sportive Annecy"
"395","Gimnasia y Tiro","Club_de_Gimnasia_y_Tiro","Gimnasia y Tiro"
"3135","AS Perpignan","Association_sportive_perpignanaise","Association Sportive Perpignanaise"
"2156","RC Locomotive Tbilissi; Lokomotiv Tbilissi; Locomotive Tbilissi; RC Locomotive","Rugby_Club_Locomotive_Tbilissi","RC Locomotive Tbilisi"
"4507","CS Meaux",NA,"RC Pays de Meaux"
"1248","France -18 ans",NA,"France national under-18 rugby union team"
"7247","Ottawa Irish",NA,"Ottawa Irish"
"26","Moseley RFC; Moseley; Birmingham-Moseley; Birmingham Moseley RFC","Birmingham_Moseley_Rugby_Football_Club","Birmingham Moseley Rugby Club"
"7276","RC Douala",NA,"RC Douala"
"704","UA Libourne; Union athlétique libournaise","Union_athl%C3%A9tique_libournaise","UA Libourne"
"5013","SA Montpon",NA,"SA Montponnais"
"4533","Saint-Astier",NA,"Union Saint-Astier Neuvic"
"707","US Fumel Libos; US Fumel; U.S. Fumel","Union_sportive_Fumel_Libos","Union sportive Fumel Libos"
"397","Montchanin; Stade montchaninois","Stade_montchaninois_Bourgogne","Stade Montchaninois"
"501","Avignon; USAP 84; US Avignon-Le Pontet 84; Avignon RC; ES Avignon Saint-Saturnin","Entente_sportive_Avignon_Saint-Saturnin","Entente sportive Avignon Saint-Saturnin"
"510","FC Aix-les-Bains","Football_Club_Aix-les-Bains_rugby","Football Club Aix-les-Bains"
"4606","RC Seyssins",NA,"RC Seyssins"
"3048","Union Sportive vicquoise XV",NA,"Union sportive vicquoise"
"540","Kelso RFC; Wigan","Kelso_Rugby_Football_Club","Kelso RFC"
"398","ASUB Waterloo; ASUB","ASUB_Rugby_Waterloo","ASUB Waterloo"
"599","Rugby Club Soignies; RC Soignies","Rugby_club_Soignies","RC Soignies"
"7049","Belgique -18",NA,"Belgium national under-18 rugby union team"
"2920","Belgique -20","%C3%89quipe_de_Belgique_de_rugby_%C3%A0_XV_des_moins_de_20_ans","Belgium national under-20 rugby union team"
"1372","Irvine RFC",NA,"Irvine RFC"
"193","Jockey Club Rosario; JC Rosario","Jockey_Club_Rosario","Jockey Club de Rosario"
"6978","Alumni Athletic Club; Asociación Alumni; Alumni; Alumni AC","Alumni_Athletic_Club","Alumni Athletic Club"
"671","Stade lavelanétien; Rugby du Pays d'Olmes","Stade_lavelan%C3%A9tien","Stade lavelanétien"
"2015","Pueyrredón RC; Pueyrredón","Pueyrred%C3%B3n_Rugby_Club","Pueyrredón Rugby Club"
"6212","False Bay",NA,"False Bay"
"3493","Roca RC",NA,"Roca Rugby Club"
"1123","San Fernando",NA,"Club San Fernando"
"5545","Conegliano",NA,"ASD Rugby Conegliano"
"5600","CUS Pavia",NA,"CUS Pavia ASD"
"721","US seynoise; US La Seyne; US La Seyne-sur-Mer; US Seynoise; Union sportive seynoise","Union_sportive_seynoise","Union sportive seynoise"
"623","RC Châteaurenard; RC Chateaurenard","Rugby_Club_Ch%C3%A2teaurenard","Rugby Club Châteaurenard"
"4455","CO Le Puy",NA,"CO Le Puy"
"6991","Achères",NA,"Rugby Club Achères"
"2652","CS Villefranche-sur-Saône; CS Villefranche; CS Villefranche Rugby","Cercle_sportif_Villefranche-sur-Sa%C3%B4ne_rugby","Cercle sportif Villefranche-sur-Saône rugby"
"3132","CA Pontarlier",NA,"Club Athlétique Pontissalien Rugby"
"2110","Peyrehorade SR; Peyrehorade sports; Aspremontoise; Peyrehorade","Peyrehorade_sports_rugby_Pays_d%27Orthe","Peyrehorade sports rugby Pays d'Orthe"
"677","Stade poitevin; Stade poitevin rugby","Stade_poitevin_rugby","Stade Poitevin Rugby"
"1087","Chinnor RFC","Chinnor_R.F.C.","Chinnor R.F.C."
"529","Entente gourdonnaise; Gourdon XV; Gourdon XV Bouriane","Gourdon_XV_Bouriane","Gourdon XV Bouriane"
"376","Algérie","%C3%89quipe_d%27Alg%C3%A9rie_de_rugby_%C3%A0_XV","Algeria national rugby union team"
"715","US Tyrosse; Tyrosse; Tyrosse RCS","Union_sportive_Tyrosse_rugby_C%C3%B4te_sud","Union Sportive Tyrosse Rugby Côte Sud"
"450","Caerphilly RFC; Caerphilly","Caerphilly_Rugby_Football_Club","Caerphilly RFC"
"2477","Tokyo Gas",NA,"Tokyo Gas Rugby Football Club"
"1582","North Otago","North_Otago_Rugby_Football_Union","North Otago Rugby Football Union"
"4545","Rugby club sablais",NA,"RC sablais"
"1826","Navy SC","Sri_Lanka_Navy_Sports_Club_(rugby_union)","Sri Lanka Navy Sports Club"
"1811","South Canterbury","South_Canterbury_Rugby_Football_Union","South Canterbury Rugby Football Union"
"168","Maesteg RFC","Maesteg_Rugby_Football_Club","Maesteg RFC"
"584","Penarth RFC","Penarth_Rugby_Football_Club","Penarth RFC"
"2726","Rennes EC; Rennes Étudiants Club","Rennes_%C3%89tudiants_Club_rugby","Rennes Étudiants Club rugby"
"4476","RCP Saint-Yrieix",NA,"RC Pays de Saint-Yrieix"
"1458","Llanelli Wanderers RFC",NA,"Llanelli Wanderers RFC"
"1460","Llangennech RFC",NA,"Llangennech RFC"
"1903","Tucumán Lawn Tennis","Tucum%C3%A1n_Lawn_Tennis_Club","Tucumán Lawn Tennis Club"
"859","US Rugby Benevento; US Benevento","U.S._Rugby_Benevento","U.S. Rugby Benevento"
"71","Barcelona UC",NA,"FC Barcelona Rugby"
"464","Alcobendas; Club Alcobendas rugby; Club Alcobendas; Sanitas Alcobendas","Club_Alcobendas_rugby","Alcobendas Rugby"
"2846","AS bortoise; Amicale sportive bortoise; AS Bort-les-Orgues","Amicale_sportive_bortoise","Amicale sportive bortoise"
"1699","Aviator Kiev",NA,"RC Aviator"
"279","VVA Moscou",NA,"VVA-Podmoskovye Monino"
"41","Madrid 2012",NA,"CRC Pozuelo"
"2037","Barcelone UC",NA,"Barcelona Universitari Club"
"71","FC Barcelone; Barcelone","FC_Barcelone_(rugby_%C3%A0_XV)","FC Barcelona Rugby"
"2437","Australie -19 ans",NA,"Australia national under-19 rugby union team"
"932","Australie -21 ans",NA,"Australia national under-21 rugby union team"
"2098","Kamaishi Seawaves","Kamaishi_Seawaves","Nippon Steel Kamaishi Seawaves"
"2929","US Mugron",NA,"Union sportive mugronnaise"
"407","SA Mérignac; AS Mérignac","Association_sportive_M%C3%A9rignac_rugby","AS Mérignac"
"2628","SC Angoulême; Sporting Club d'Angoulême","Sporting_Club_d%27Angoul%C3%AAme","Angouleme Sporting Club"
"2922","SC Vaugirard; Olympique; Sporting Club de Vaugirard","Olympique_(rugby_%C3%A0_XV,_1897)","Olympique de Paris"
"531","Griffons","Griffons_(rugby_%C3%A0_XV)","Griffons"
"7245","Olympic Cuxac-d'Aude",NA,"Olympic Cuxac-d'Aude"
"2819","US Métro; Union_sportive_m%C3%A9tropolitaine_des_transports_(rugby_%C3%A0_XV)","Union_sportive_m%C3%A9tropolitaine_des_transports_(rugby_%C3%A0_XV)","Union sportive métropolitaine des transports"
"2859","ES Gimont","%C3%89toile_sportive_gimontoise_rugby","Étoile sportive gimontoise rugby"
"2898","île du Nord",NA,"North Island (rugby union)"
"4300","Ormskirk RUFC",NA,"Ormskirk RFC"
"1964","West Park RFC",NA,"West Park St Helens"
