"","France","New Zealand","South Africa","England","Wales","Scotland","Australia","Japan","Ireland","Italy","Argentina","Fiji","Others"
"enWP",22.4914406110087,86.7151815437021,88.5490196078431,79.9605997592208,72.0565588688226,87.4563907389788,82.1258503401361,19.0872103307978,82.8049548603821,59.7448979591837,68.6828491842419,73.1020613373555,64.4404867913327
"esWP",4.84593099815644,5.86049392273748,5.66666666666667,3.65546678340812,3.80792384152317,2.99714557564225,8.02721088435374,0.831416946753936,4.76590384211631,4.8469387755102,34.6597692001592,5.48014077425842,5.55802908875037
"frWP",88.3131419541743,38.0119222729736,32.4803921568627,28.9263434387655,28.6434271314574,21.709483032033,38.9965986394558,6.77516362993101,29.9391140037791,43.5714285714286,56.6653402307998,59.7787833081951,54.8233897298902
"itWP",8.4211219383724,10.8384299760006,8.87254901960784,12.3235197548429,9.96780064398712,7.64351411354266,17.0068027210884,0.831416946753936,14.7806004618938,72.8571428571429,33.7047353760446,8.54700854700855,7.45028198278421
"jaWP",2.94969712931262,16.0021676859952,8.85294117647059,4.979752654044,5.24989500209996,4.5987947986045,17.7040816326531,88.855474969043,6.5504933865211,6.68367346938776,14.2061281337047,17.8481649069884,16.340160284951
"WD",50.3555438504082,26.5851203839901,20.3921568627451,44.0735471161213,56.2228755424891,29.7970187123375,33.6734693877551,37.4668317707412,42.4312408146126,28.0612244897959,31.9936331078392,32.0261437908497,29.1481151677056
