"rugbyscopeId","altNames","teamWP"
"1385","NTTコミュニケーションズ; SA浦安; NTTコム; NTTコミュニケーションズ東京ベイ浦安","NTT%E3%82%B3%E3%83%9F%E3%83%A5%E3%83%8B%E3%82%B1%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%BA_%E3%82%B7%E3%83%A3%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%B0%E3%82%A2%E3%83%BC%E3%82%AF%E3%82%B9%E6%9D%B1%E4%BA%AC%E3%83%99%E3%82%A4%E6%B5%A6%E5%AE%89"
"2677","オースティン・ギルグロニス; オースティン・エリート","%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%86%E3%82%A3%E3%83%B3%E3%83%BB%E3%82%AE%E3%83%AB%E3%82%B0%E3%83%AD%E3%83%8B%E3%82%B9"
"228","アメリカ合衆国","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%90%88%E8%A1%86%E5%9B%BD%E4%BB%A3%E8%A1%A8"
"2855","LAギルティニス","LA%E3%82%AE%E3%83%AB%E3%83%86%E3%82%A3%E3%83%8B%E3%82%B9"
NA,"ソリエス＝ポン",NA
NA,"ラ・ヴァレット",NA
NA,"ポンティプリッド",NA
NA,"セルティック・ウォリアーズ",NA
NA,"ワイカト",NA
"10","ラシン・メトロ; Racing Club de France","%E3%83%A9%E3%82%B7%E3%83%B3%E3%83%BB%E3%82%AF%E3%83%A9%E3%83%96%E3%83%BB%E3%83%89%E3%83%BB%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9"
NA,"ボーダー・リーヴァーズ",NA
"380","ペトラルカ; ペトラルカ・パドヴァ","%E3%83%9A%E3%83%88%E3%83%A9%E3%83%AB%E3%82%AB%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
NA,"アイロニー",NA
"180","ゼブレ; ゼブレ・パルマ; →ゼブレ・パルマ","%E3%82%BC%E3%83%96%E3%83%AC%E3%83%BB%E3%83%91%E3%83%AB%E3%83%9E"
NA,"SOシャンベリ（フランス語版）",NA
"194","ロヴィーゴ; ロヴィーゴ・デルタ; ラグビー・ロヴィーゴ・デルタ","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%B4%E3%82%A3%E3%83%BC%E3%82%B4%E3%83%BB%E3%83%87%E3%83%AB%E3%82%BF"
NA,"RCオルレアン（フランス語版）",NA
NA,"ペイ・デクスRC（フランス語版）",NA
"129","FCオーシュ・ジェール; オーシュ","FC%E3%82%AA%E3%83%BC%E3%82%B7%E3%83%A5%E3%83%BB%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%AB"
NA,"Carqueiranne Hyères",NA
"82","ジョージア","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%B8%E3%82%A2%E4%BB%A3%E8%A1%A8"
NA,"ヘレタウンガ・カレッジ",NA
NA,"カウンティー・マヌカウ",NA
NA,"ジュニアオールブラックス",NA
NA,"カンタベリー (NPC)",NA
"210","日本","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8"
"216","エブブ・ベール","Ebbw_Vale_RFC"
"215","ポンティプール","Pontypool_RFC"
NA,"クウィーンビアン・ホワイツ",NA
NA,"ACT",NA
"606","ランドウィック","%E3%83%A9%E3%83%B3%E3%83%89%E3%82%A6%E3%82%A3%E3%83%83%E3%82%AF%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
NA,"ニューサウスウェールズ",NA
NA,"アマトーリ・ラグビー・ミラノ",NA
"307","インドゥ; インドゥ・クルブ","%E3%82%A4%E3%83%B3%E3%83%89%E3%82%A5%E3%83%BB%E3%82%AF%E3%83%AB%E3%83%96"
"208","RCナルボンヌ","RC%E3%83%8A%E3%83%AB%E3%83%9C%E3%83%B3%E3%83%8C"
"2692","サンディエゴ・リージョン","%E3%82%B5%E3%83%B3%E3%83%87%E3%82%A3%E3%82%A8%E3%82%B4%E3%83%BB%E3%83%AA%E3%83%BC%E3%82%B8%E3%83%A7%E3%83%B3"
NA,"カンタベリー・ユニオン（英語版）",NA
NA,"アルゼンチン U-19",NA
NA,"アルゼンチン U-21",NA
NA,"アルゼンチンA",NA
NA,"モニュメント高校",NA
NA,"ランドアフリカーンス大学",NA
"276","ニースRFC","Neath_RFC"
"151","カーディフRFC","Cardiff_RFC"
"234","グリークアズ; グリクアズ","%E3%82%B0%E3%83%AA%E3%82%AF%E3%82%A2%E3%82%BA"
"312","SIC","%E3%82%B5%E3%83%B3%E3%83%BB%E3%82%A4%E3%82%B7%E3%83%89%E3%83%AD%E3%83%BB%E3%82%AF%E3%83%AB%E3%83%96"
"2671","シアトル・シーウルブズ","%E3%82%B7%E3%82%A2%E3%83%88%E3%83%AB%E3%83%BB%E3%82%B7%E3%83%BC%E3%82%A6%E3%83%AB%E3%83%96%E3%82%BA"
NA,"クイーンズランドカントリー（英語版）",NA
"2085","栗田工業; WG昭島; 栗田工業ラグビー部; 昭島","%E3%82%AF%E3%83%AA%E3%82%BF%E3%82%A6%E3%82%A9%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%AC%E3%83%83%E3%82%B7%E3%83%A5%E6%98%AD%E5%B3%B6"
"1249","U20フランス; U20フランス代表; U18フランス","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8"
NA,"Banbridge RFC",NA
"282","アルスター; アルスター・ラグビー","%E3%82%A2%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
NA,"アイルランドウルフハンズ（英語版）",NA
NA,"フリーステート",NA
NA,"グレイカレッジ",NA
NA,"フリーステイト大学",NA
"2038","NTTドコモ; NTTドコモ関西; レッドハリケーンズ大阪; RH大阪; RH大坂","%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA"
"255","FCグルノーブル","FC%E3%82%B0%E3%83%AB%E3%83%8E%E3%83%BC%E3%83%96%E3%83%AB"
NA,"サウスポート・スクール",NA
"42","キャンベラ; キャンベラ・バイキングス; キャンベラ・ヴァイキングス","Canberra_Vikings"
NA,"セント・ジョセフス・カレッジ",NA
NA,"ウエスタン・シドニー・ラムズ",NA
NA,"レロ・サラセンス（グルジア語版）",NA
"1343","ホンダ; Honda; Honda HEAT; 三重H; 三重ホンダヒート; 三重Honda","%E4%B8%89%E9%87%8D%E3%83%9B%E3%83%B3%E3%83%80%E3%83%92%E3%83%BC%E3%83%88"
"2691","コロラド・ラプターズ; グレンデール・ラプターズ","%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%83%B3%E3%83%BB%E3%83%A9%E3%83%97%E3%82%BF%E3%83%BC%E3%82%BA"
"740","グレーターシドニー","Greater_Sydney_Rams"
"55","シドニー・レイズ; シドニー","Sydney_(NRC_team)"
NA,"オタゴ大学; University of Otago","%E3%82%AA%E3%82%BF%E3%82%B4%E5%A4%A7%E5%AD%A6"
"1056","キヤノン; 横浜キヤノンイーグルス; キヤノンイーグルス; 横浜E","%E6%A8%AA%E6%B5%9C%E3%82%AD%E3%83%A4%E3%83%8E%E3%83%B3%E3%82%A4%E3%83%BC%E3%82%B0%E3%83%AB%E3%82%B9"
"1928","ユタ・ウォリアーズ","%E3%83%A6%E3%82%BF%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%AA%E3%82%A2%E3%83%BC%E3%82%BA"
"737","ウェストハーバー・パイレーツ; ウェストハーバー","%E3%82%A6%E3%82%A7%E3%82%B9%E3%83%88%E3%83%8F%E3%83%BC%E3%83%90%E3%83%BC%E3%83%BB%E3%83%91%E3%82%A4%E3%83%AC%E3%83%BC%E3%83%84"
NA,"ロザラム",NA
NA,"リヨン OU",NA
"344","ウェスタン・プロヴィンス; ウェスタン・プロヴィンスU19; ウェスタン・プロヴィンスU21","%E3%82%A6%E3%82%A7%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%BB%E3%83%97%E3%83%AD%E3%83%B4%E3%82%A3%E3%83%B3%E3%82%B9"
NA,"キツロ",NA
"92","オヨナ; オヨナ・ラグビー","%E3%82%AA%E3%83%A8%E3%83%8A%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
"725","クイーンズランド大学; University of Queensland","%E3%82%AF%E3%82%A4%E3%83%BC%E3%83%B3%E3%82%BA%E3%83%A9%E3%83%B3%E3%83%89%E5%A4%A7%E5%AD%A6"
"2433","サンウルブズ","%E3%82%B5%E3%83%B3%E3%82%A6%E3%83%AB%E3%83%96%E3%82%BA"
NA,"カテドラル&ジョンコノン高校",NA
NA,"ムンバイ大学",NA
NA,"ロンドンスコティッシュ",NA
NA,"ノースショア",NA
NA,"インド",NA
"2903","カンタベリー","Canterbury_(National_Provincial_Championship)"
"2907","カウンティーズ・マヌカウ","Counties_Manukau_(National_Provincial_Championship)"
NA,"Brumbies",NA
NA,"ブリスベンボーイズ高校",NA
"223","コヴェントリーRFC","%E3%82%B3%E3%83%B4%E3%82%A7%E3%83%B3%E3%83%88%E3%83%AA%E3%83%BCRFC"
NA,"プリマス・アルビオンRFC",NA
"220","コーニッシュ・パイレーツ; →コーニッシュ・パイレーツ","%E3%82%B3%E3%83%BC%E3%83%8B%E3%83%83%E3%82%B7%E3%83%A5%E3%83%BB%E3%83%91%E3%82%A4%E3%83%AC%E3%83%BC%E3%83%84"
"490","ドンカスター・ナイツ; ドンカスター","%E3%83%89%E3%83%B3%E3%82%AB%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%8A%E3%82%A4%E3%83%84"
"128","カナダ","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%AB%E3%83%8A%E3%83%80%E4%BB%A3%E8%A1%A8"
"405","サンルイス","Club_San_Luis"
NA,"サモア高校",NA
NA,"ヴィクトリア大学; Victoria University of Wellington","%E3%83%B4%E3%82%A3%E3%82%AF%E3%83%88%E3%83%AA%E3%82%A2%E5%A4%A7%E5%AD%A6%E3%82%A6%E3%82%A7%E3%83%AA%E3%83%B3%E3%83%88%E3%83%B3"
NA,"モンリュソン",NA
NA,"USコニャック",NA
NA,"ソイニーズ",NA
"33","ベルギー","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%99%E3%83%AB%E3%82%AE%E3%83%BC%E4%BB%A3%E8%A1%A8"
NA,"モーズリー",NA
NA,"ウーディネ",NA
"40","カルヴィザーノ; ラグビー・カルヴィザーノ","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%BB%E3%82%AB%E3%83%AB%E3%83%B4%E3%82%A3%E3%82%B6%E3%83%BC%E3%83%8E"
"181","プロヴァンス; パイズドエクスラグビークラブ","%E3%83%97%E3%83%AD%E3%83%B4%E3%82%A1%E3%83%B3%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
NA,"リンウッド高校",NA
"2098","釜石シーウェイブス; 釜石シーウェイブスRFC; 新日本製鐵釜石; 新日鐵釜石; 釜石; 釜石SW; 新日鉄釜石; 日本製鉄釜石シーウェイブス","%E6%97%A5%E6%9C%AC%E8%A3%BD%E9%89%84%E9%87%9C%E7%9F%B3%E3%82%B7%E3%83%BC%E3%82%A6%E3%82%A7%E3%82%A4%E3%83%96%E3%82%B9"
"125","オーリヤック","%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%AA%E3%83%A4%E3%82%B3%E3%83%AF%E3%83%BB%E3%82%AB%E3%83%B3%E3%82%BF%E3%83%AB%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%8B%E3%83%A5"
"261","ロシア","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%AD%E3%82%B7%E3%82%A2%E4%BB%A3%E8%A1%A8"
NA,"ポールルースジムナシム",NA
NA,"南アフリカ大学; University of South Africa","%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%A4%A7%E5%AD%A6"
"1780","U20サモア; U20サモア代表","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B5%E3%83%A2%E3%82%A2%E4%BB%A3%E8%A1%A8"
NA,"ルラネリRFC",NA
"235","ボーランド・カヴァリアーズ; ボーランド・カヴァリアーズU20","%E3%83%9C%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BB%E3%82%AB%E3%83%B4%E3%82%A1%E3%83%AA%E3%82%A2%E3%83%BC%E3%82%BA"
"103","ボーダー・ブルドッグス","%E3%83%9C%E3%83%BC%E3%83%80%E3%83%BC%E3%83%BB%E3%83%96%E3%83%AB%E3%83%89%E3%83%83%E3%82%B0%E3%82%B9"
NA,"モレオン",NA
"342","ブカレスト・ウルブズ; ルーマニアン・ウルブズ","%E3%83%AB%E3%83%BC%E3%83%9E%E3%83%8B%E3%82%A2%E3%83%B3%E3%83%BB%E3%82%A6%E3%83%AB%E3%83%96%E3%82%BA"
"594","ティミショアラ・サラセンズ; SCMティミショアラ; SCMラグビー・ティミショアラ; ティミショアラ","SCM%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%BB%E3%83%86%E3%82%A3%E3%83%9F%E3%82%B7%E3%83%A7%E3%82%A2%E3%83%A9"
"190","ルーマニア","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%AB%E3%83%BC%E3%83%9E%E3%83%8B%E3%82%A2%E4%BB%A3%E8%A1%A8"
"19","スペイン; Spain","%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3"
"6846","クリーンファイターズ山梨; TOSENクリーンファイターズ; クリーンファイターズ; 山梨TOSENクリーンファイターズ","%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%82%BF%E3%83%BC%E3%82%BA%E5%B1%B1%E6%A2%A8"
NA,"マールボロボーイズ高校",NA
NA,"マールボロ",NA
NA,"サウスランド",NA
NA,"シドニーフリート",NA
"455","カラスコ・ポロ","%E3%82%AB%E3%83%A9%E3%82%B9%E3%82%B3%E3%83%BB%E3%83%9D%E3%83%AD%E3%83%BB%E3%82%AF%E3%83%AB%E3%83%96"
"23","ウルグアイ","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A6%E3%83%AB%E3%82%B0%E3%82%A2%E3%82%A4%E4%BB%A3%E8%A1%A8"
"18","ポルトガル","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%9D%E3%83%AB%E3%83%88%E3%82%AC%E3%83%AB%E4%BB%A3%E8%A1%A8"
"1358","ケープタウン大学","Ikey_Tigers"
"797","U20南アフリカ; U20南アフリカ共和国; 南アフリカ共和国U20","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8"
NA,"FCファルル・コンスタンツァ",NA
NA,"ウェルウィッチアズ",NA
"308","レパーズ","%E3%83%AC%E3%83%91%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)"
"488","ディナモ・ブクレシュティ; CSディナモ・ブクレシュティ","CS%E3%83%87%E3%82%A3%E3%83%8A%E3%83%A2%E3%83%BB%E3%83%96%E3%82%AF%E3%83%AC%E3%82%B7%E3%83%A5%E3%83%86%E3%82%A3"
"243","ナミビア","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%8A%E3%83%9F%E3%83%93%E3%82%A2%E4%BB%A3%E8%A1%A8"
"2064","大阪体育大学","%E5%A4%A7%E9%98%AA%E4%BD%93%E8%82%B2%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"ウェリントンカレッジ",NA
"2966","マッセー大学; Massey University","%E3%83%9E%E3%83%83%E3%82%BB%E3%83%BC%E5%A4%A7%E5%AD%A6"
NA,"トレビーゾ",NA
"343","ステアウア・ブクレシュティ; CSAステアウア・ブクレシュティ","CSA%E3%82%B9%E3%83%86%E3%82%A2%E3%82%A6%E3%82%A2%E3%83%BB%E3%83%96%E3%82%AF%E3%83%AC%E3%82%B7%E3%83%A5%E3%83%86%E3%82%A3"
NA,"ファルル・コンスタンツァ",NA
NA,"オリンピア・ブクレシュティ",NA
NA,"CSMブクレシュティ（英語版）",NA
"2262","シンダーフォード; →シンダーフォード(loan)","Cinderford_R.F.C."
NA,"ユ・クルジュ",NA
NA,"ルアンNR",NA
NA,"ラ・テスト",NA
NA,"CAペリグー",NA
"720","USONヌヴェール; ヌヴェール","USON%E3%83%8C%E3%83%B4%E3%82%A7%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
"651","ソヨー・アングレーム; ソヨー・アングレームXVシャラント","%E3%82%BD%E3%83%A8%E3%83%BC%E3%83%BB%E3%82%A2%E3%83%B3%E3%82%B0%E3%83%AC%E3%83%BC%E3%83%A0XV%E3%82%B7%E3%83%A3%E3%83%A9%E3%83%B3%E3%83%88"
"19","スペイン","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3%E4%BB%A3%E8%A1%A8"
NA,"City",NA
NA,"Ponsonby",NA
NA,"Auckland",NA
NA,"North Island",NA
NA,"サン＝ジュニアン",NA
NA,"タルブ",NA
NA,"リールMR",NA
NA,"ドモン",NA
NA,"マッシー",NA
NA,"ヴァランス",NA
"1695","RCアイア・クタイシ; AIAクタイシ","RC%E3%82%A2%E3%82%A4%E3%82%A2%E3%83%BB%E3%82%AF%E3%82%BF%E3%82%A4%E3%82%B7"
NA,"ジェームズベイAA",NA
"1250","サニックス; 福岡サニックス; 宗像サニックス; 宗像B; 宗像; 福岡サニックスボムズ","%E5%AE%97%E5%83%8F%E3%82%B5%E3%83%8B%E3%83%83%E3%82%AF%E3%82%B9%E3%83%96%E3%83%AB%E3%83%BC%E3%82%B9"
NA,"カンダベリー",NA
NA,"ボーダー・レイバース",NA
"3073","浦安DR; 浦安DR]; 浦安D; 浦安D-Rocks","%E6%B5%A6%E5%AE%89D-Rocks"
"2092","立命館大学","%E7%AB%8B%E5%91%BD%E9%A4%A8%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
"1354","日本IBM; BIG BLUES; 日本IBMビックブルー; 日本IBMビッグブルー","BIG_BLUES%E5%85%AB%E5%8D%83%E4%BB%A3%E3%83%99%E3%82%A4%E6%9D%B1%E4%BA%AC"
NA,"イーシャー",NA
"2054","中央大学; 中央大学法学部; 中央大学法学部法律学科","%E4%B8%AD%E5%A4%AE%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"福井県スポーツ協会",NA
NA,"ティマルボーイズ高校",NA
NA,"クライストチャーチ工科大学",NA
"6845","丸和運輸機関AZ-MOMOTAROS; MOMOTARO'S; 丸和運輸機関","AZ-COM%E4%B8%B8%E5%92%8CMOMOTARO%27S"
NA,"タスマン",NA
"689","シドニー・スターズ","Sydney_Stars"
NA,"ヴィソル・コチェビ（英語版）",NA
NA,"コチェビ・ボルニシ（英語版）",NA
NA,"クラスヌイ・ヤールクラスノヤルスク（英語版）",NA
"1423","S東京ベイ; クボタ; クボタスピアーズ船橋・東京ベイ; クボタスピアーズ; 東京ベイ","%E3%82%AF%E3%83%9C%E3%82%BF%E3%82%B9%E3%83%94%E3%82%A2%E3%83%BC%E3%82%BA%E8%88%B9%E6%A9%8B%E3%83%BB%E6%9D%B1%E4%BA%AC%E3%83%99%E3%82%A4"
"3015","ブラックライオン","%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3"
NA,"オークランド大学; University of Auckland","%E3%82%AA%E3%83%BC%E3%82%AF%E3%83%A9%E3%83%B3%E3%83%89%E5%A4%A7%E5%AD%A6"
NA,"ノースランド",NA
NA,"オールド・アルバニアンRFC",NA
NA,"オタゴ州代表",NA
"271","ニュージーランド・マオリ; マオリ・オールブラックス","%E3%83%9E%E3%82%AA%E3%83%AA%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%AB%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%82%B9"
NA,"ロス・ティロス",NA
"2703","トロント・アローズ; オンタリオ・アローズ; トロント","%E3%83%88%E3%83%AD%E3%83%B3%E3%83%88%E3%83%BB%E3%82%A2%E3%83%AD%E3%83%BC%E3%82%BA"
"2897","モアナ・パシフィカ","%E3%83%A2%E3%82%A2%E3%83%8A%E3%83%BB%E3%83%91%E3%82%B7%E3%83%95%E3%82%A3%E3%82%AB"
"1566","U20ニュージーランド; ニュージーランドU20; U20ニュージーランド代表","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8"
NA,"リモージュ",NA
NA,"ニーム",NA
NA,"コニャック・サン＝ジャン＝ダンジェリ",NA
NA,"ラネリーRFC",NA
NA,"カーマーゼン・クインズ",NA
"1952","早稲田大学; 早稲田大学ラグビー蹴球部","%E6%97%A9%E7%A8%B2%E7%94%B0%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E8%B9%B4%E7%90%83%E9%83%A8"
"2731","ニューイングランド・フリージャックス; ニューイングランド","%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%A4%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BB%E3%83%95%E3%83%AA%E3%83%BC%E3%82%B8%E3%83%A3%E3%83%83%E3%82%AF%E3%82%B9"
"2102","青山学院大学","%E9%9D%92%E5%B1%B1%E5%AD%A6%E9%99%A2%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"ポンタプリズ（英語版）スウォンジー（英語版）セルティック・ウォリアーズ（英語版）ドラゴンズニース（英語版）",NA
NA,"タラナキ",NA
NA,"U21ニュージーランド",NA
"2368","法政大学","%E6%B3%95%E6%94%BF%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"宗像サニックス",NA
NA,"サンディエゴ・ブレイカーズ",NA
NA,"コチェビ",NA
NA,"ローヌ",NA
NA,"バニェール",NA
NA,"クラスニヤール",NA
NA,"GER",NA
NA,"ロトルアボーイズ高校",NA
NA,"ケルストン高校",NA
NA,"ブエノスアイレス",NA
NA,"パンパス",NA
NA,"Marist Albion",NA
"2903","カンタベリー; Canterbury Region","%E3%82%AB%E3%83%B3%E3%82%BF%E3%83%99%E3%83%AA%E3%83%BC%E5%9C%B0%E6%96%B9"
"268","SCアルビ","SC%E3%82%A2%E3%83%AB%E3%83%93"
NA,"ACボビニー92",NA
NA,"カスタネット",NA
NA,"フェアフィールド高校",NA
"1989","ワールド; ワールドファイティングブル","%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%83%95%E3%82%A1%E3%82%A4%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E3%83%96%E3%83%AB"
NA,"クイーンズランド・レッズ",NA
NA,"リヴォルノ",NA
NA,"CAサンテティエンヌ・ロワール・シュド・ラグビー",NA
NA,"ケルストンボーイズ高校",NA
"2063","大東文化大学","%E5%A4%A7%E6%9D%B1%E6%96%87%E5%8C%96%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"セントジョセフナッジー高校",NA
NA,"ライワカ",NA
NA,"スバ",NA
"633","RCヴァンヌ","RC%E3%83%B4%E3%82%A1%E3%83%B3%E3%83%8C"
"718","カルカソンヌ; USカルカソンヌ","US%E3%82%AB%E3%83%AB%E3%82%AB%E3%82%BD%E3%83%B3%E3%83%8C"
NA,"サランクCR",NA
NA,"CSMブクレシュティ",NA
NA,"ステレンボッシュ大学; ステレンボッシュ大; Stellenbosch University","%E3%82%B9%E3%83%86%E3%83%AC%E3%83%B3%E3%83%9C%E3%83%83%E3%82%B7%E3%83%A5%E5%A4%A7%E5%AD%A6"
NA,"ナッジー大学",NA
NA,"キャンベラグラマー高校",NA
NA,"スウィンバーニー大学",NA
NA,"グルノーブル",NA
"214","→クロスキーズ(loan)","Cross_Keys_RFC"
"275","→ニューポート(loan)","Newport_RFC"
"2478","日野; 日野RD; 日野自動車; 日野レッドドルフィンズ","%E6%97%A5%E9%87%8E%E3%83%AC%E3%83%83%E3%83%89%E3%83%89%E3%83%AB%E3%83%95%E3%82%A3%E3%83%B3%E3%82%BA"
NA,"ニュープリマスボーイズ高校",NA
"105","ロンドン・スコティッシュFC; ロンドン・スコティッシュ; →ロンドン・スコティッシュFC","%E3%83%AD%E3%83%B3%E3%83%89%E3%83%B3%E3%83%BB%E3%82%B9%E3%82%B3%E3%83%86%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5FC"
NA,"リーズ・タイクス",NA
NA,"タウランガ高校",NA
NA,"セントアンドリュース高校",NA
NA,"タウランガボーイズ高校",NA
"2099","関東学院大学","%E9%96%A2%E6%9D%B1%E5%AD%A6%E9%99%A2%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"オーシュ",NA
NA,"SOシャンベリ",NA
NA,"FCアックス",NA
NA,"イングランド・サクソンズ（英語版）",NA
NA,"セントラル・コーストレイズ",NA
"2477","東京ガス","%E6%9D%B1%E4%BA%AC%E3%82%AC%E3%82%B9%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
"213","コナート","%E3%82%B3%E3%83%8A%E3%83%BC%E3%83%88%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
NA,"ウエスレイ高校",NA
NA,"ナディカレッジ",NA
NA,"ナワカ",NA
NA,"カウンティー",NA
NA,"ジョンソンビル",NA
"2906","ウェリントン; ウェリントン・ライオンズ","%E3%82%A6%E3%82%A7%E3%83%AA%E3%83%B3%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BA"
"2068","帝京大学; 帝京大学ラグビー部","%E5%B8%9D%E4%BA%AC%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"ウェズリー大学",NA
NA,"マヌカウ",NA
NA,"ラネリ（英語版）",NA
NA,"アルビ",NA
"2070","慶應義塾大学; 慶應義塾蹴球部; 慶應義塾; 慶應義塾大学医学部","%E6%85%B6%E6%87%89%E7%BE%A9%E5%A1%BE%E9%AB%94%E8%82%B2%E6%9C%83%E8%B9%B4%E7%90%83%E9%83%A8"
"578","オックスフォード大学; University of Oxford","%E3%82%AA%E3%83%83%E3%82%AF%E3%82%B9%E3%83%95%E3%82%A9%E3%83%BC%E3%83%89%E5%A4%A7%E5%AD%A6"
