"name","tier","division","country","wikidataId","homonyms"
"Ross Sutherland RFC",7,"Caledonia Regional League North Division Two","Scotland","Q7369647",""
"Corstorphine Cougars RFC",7,"East Regional League Division Two","Scotland","Q65089233",""
"Dunbar RFC",7,"East Regional League Division Two","Scotland","Q5314155",""
"Hawick Harlequins RFC",7,"East Regional League Division Two","Scotland","Q5684758",""
"Leith RFC",7,"East Regional League Division Two","Scotland","Q6520395",""
"Livingston RFC",7,"East Regional League Division Two","Scotland","Q6659677",""
"Penicuik RFC",7,"East Regional League Division Two","Scotland","Q7162872",""
"Royal HSFP",7,"East Regional League Division Two","Scotland","Q65089239",""
"Trinity Academicals RFC",7,"East Regional League Division Two","Scotland","Q7842559",""
"Clydebank RFC",7,"West Regional League Division Two","Scotland","Q68377627",""
"Cumnock RFC",7,"West Regional League Division Two","Scotland","Q28966547",""
"Dalziel RFC",7,"West Regional League Division Two","Scotland","Q5211811",""
"Helensburgh RFC",7,"West Regional League Division Two","Scotland","Q67913273",""
"Oban Lorne RFC",7,"West Regional League Division Two","Scotland","Q65069403",""
"Paisley RFC",7,"West Regional League Division Two","Scotland","Q7125194",""
"Strathaven RFC",7,"West Regional League Division Two","Scotland","Q7622028",""
"Uddingston RFC",7,"West Regional League Division Two","Scotland","Q17021051",""
"Waysiders Drumpellier",7,"West Regional League Division Two","Scotland","Q68376692",""
"Wigtownshire RFC",7,"West Regional League Division Two","Scotland","Q67913330",""
"Bannockburn RFC",8,"Caledonia Regional League Midlands Division Three","Scotland","Q4857007",""
"Bo'ness RFC",8,"Caledonia Regional League Midlands Division Three","Scotland","Q107751032",""
"Crieff and Strathearn RFC",8,"Caledonia Regional League Midlands Division Three","Scotland","Q107920165",""
"Perthshire RFC",8,"Caledonia Regional League Midlands Division Three","Scotland","Q7170932",""
"Rosyth Sharks",8,"Caledonia Regional League Midlands Division Three","Scotland","Q107969589",""
"Strathmore RFC",8,"Caledonia Regional League Midlands Division Three","Scotland","Q65070097",""
"Waid Academy FPRFC",8,"Caledonia Regional League Midlands Division Three","Scotland","Q7959925",""
"Aberdeen University RFC",8,"Caledonia Regional League North Division Three","Scotland","Q4667001",""
"Huntly RFC",8,"Caledonia Regional League North Division Three","Scotland","Q107501659",""
"Kinloss RFC",8,"Caledonia Regional League North Division Three","Scotland","Q107970181",""
"RAF Lossiemouth RFC",8,"Caledonia Regional League North Division Three","Scotland","Q107970184",""
"Shetland RFC",8,"Caledonia Regional League North Division Three","Scotland","Q65070840",""
"Stornoway RFC",8,"Caledonia Regional League North Division Three","Scotland","Q65070825",""
"Duns RFC",8,"East Regional League Division Three","Scotland","Q5315664",""
"Earlston RFC",8,"East Regional League Division Three","Scotland","Q5326546",""
"Edinburgh Northern RFC",8,"East Regional League Division Three","Scotland","Q5338230",""
"Edinburgh University Medics RFC",8,"East Regional League Division Three","Scotland","Q107970189",""
"Eyemouth RFC",8,"East Regional League Division Three","Scotland","Q131824223",""
"Gala YM RFC",8,"East Regional League Division Three","Scotland","Q107970193",""
"Hawick Linden RFC",8,"East Regional League Division Three","Scotland","Q5684764",""
"Inverleith RFC",8,"East Regional League Division Three","Scotland","Q6060128",""
"Lismore RFC",8,"East Regional League Division Three","Scotland","Q6559031",""
"Queensferry RFC",8,"East Regional League Division Three","Scotland","Q131584305",""
"RDVC RFC",8,"East Regional League Division Three","Scotland","Q107970194",""
"St Boswells RFC",8,"East Regional League Division Three","Scotland","Q65065461",""
"Walkerburn RFC",8,"East Regional League Division Three","Scotland","Q7962353",""
"Birkmyre RFC",8,"West Regional League Division Three","Scotland","Q68377166",""
"Bishopton RFC",8,"West Regional League Division Three","Scotland","Q68376322",""
"Bute RFC",8,"West Regional League Division Three","Scotland","Q131584365",""
"Campbeltown Kintryre",8,"West Regional League Division Three","Scotland","Q131584385",""
"Clydesdale RFC",8,"West Regional League Division Three","Scotland","Q24185242",""
"Colonsay RFC",8,"West Regional League Division Three","Scotland","Q131584396",""
"Cowal RFC",8,"West Regional League Division Three","Scotland","Q67913274",""
"Cumbernauld RFC",8,"West Regional League Division Three","Scotland","Q5194001",""
"Etive Vikings",8,"West Regional League Division Three","Scotland","Q131584416",""
"Glasgow University Medics RFC",8,"West Regional League Division Three","Scotland","Q107970186",""
"HMNB Clyde RFC",8,"West Regional League Division Three","Scotland","Q131584418",""
"Hyndland RFC",8,"West Regional League Division Three","Scotland","Q68377641",""
"Islay RFC",8,"West Regional League Division Three","Scotland","Q131584422",""
"Isle of Arran RFC",8,"West Regional League Division Three","Scotland","Q131584428",""
"Isle of Jura RFC",8,"West Regional League Division Three","Scotland","Q131584437",""
"Isle of Mull RFC",8,"West Regional League Division Three","Scotland","Q131584444",""
"Lanark RFC",8,"West Regional League Division Three","Scotland","Q68375523",""
"Loch Lomond RFC",8,"West Regional League Division Three","Scotland","Q6664959",""
"Lochaber RFC",8,"West Regional League Division Three","Scotland","Q67912841",""
"Mid Argyll RFC",8,"West Regional League Division Three","Scotland","Q131584448",""
"Millbrae RFC",8,"West Regional League Division Three","Scotland","Q131584451",""
"Moffat RFC",8,"West Regional League Division Three","Scotland","Q6890346",""
"Police Scotland Glasgow RFC",8,"West Regional League Division Three","Scotland","",""
"Shawlands FP RFC",8,"West Regional League Division Three","Scotland","Q16934210",""
"Aberfeldy RFC",9,"Caledonia Regional League Midlands Division Four","Scotland","Q107565140",""
"Arbroath RFC",9,"Caledonia Regional League Midlands Division Four","Scotland","Q107536634",""
"Stobswell RFC",9,"Caledonia Regional League Midlands Division Four","Scotland","Q107524249",""
"3Scots RFC",9,"Caledonia Regional League North Division Four","Scotland","",""
"Aberdeen Taexali",9,"Caledonia Regional League North Division Four","Scotland","Q107970183",""
"Aberdeen University Medics RFC",9,"Caledonia Regional League North Division Four","Scotland","Q107970182",""
"Abertay University RFC",9,"Caledonia Regional League North Division Four","Scotland","Q107970195",""
"Alford Youth",9,"Caledonia Regional League North Division Four","Scotland","",""
"Atholl RFC",9,"Caledonia Regional League North Division Four","Scotland","",""
"Deeside RFC",9,"Caledonia Regional League North Division Four","Scotland","Q107862599",""
"Dyce RFC",9,"Caledonia Regional League North Division Four","Scotland","Q107803223",""
"Edinburgh Wanderers",9,"Caledonia Regional League North Division Four","Scotland","Q24185018",""
"Fraserburgh RFC",9,"Caledonia Regional League North Division Four","Scotland","Q107556848",""
"Inverness Craig Dunain RFC",9,"Caledonia Regional League North Division Four","Scotland","Q107545900",""
"Peterhead RFC",9,"Caledonia Regional League North Division Four","Scotland","Q7178055",""
"RHC Cougars RFC",9,"Caledonia Regional League North Division Four","Scotland","Q7374271",""
"Turriff RFC",9,"Caledonia Regional League North Division Four","Scotland","Q107556977",""
"Whitecraigs RFC",9,"Caledonia Regional League North Division Four","Scotland","Q16935504",""
"Ardrossan Academicals RFC",NA,NA,"Scotland","Q4788260",""
"Caledonian Thebans RFC",NA,NA,"Scotland","Q5019454",""
"Co-Optimist Rugby Club",NA,NA,"Scotland","Q24197292",""
"Dundee University RFC",NA,NA,"Scotland","Q107970200",""
"Edinburgh District",NA,NA,"Scotland","Q25171627",""
"Edinburgh Napier University RFC",NA,NA,"Scotland","Q107970204",""
"Edinburgh University RFC",NA,NA,"Scotland","Q5338280",""
"Gael Force",NA,NA,"Scotland","Q5516516",""
"Glasgow District",NA,NA,"Scotland","Q20877062",""
"Glasgow University RFC",NA,NA,"Scotland","Q5566952",""
"Greenock Wanderers RFC",NA,NA,"Scotland","Q5604352",""
"Heriot-Watt University RFC",NA,NA,"Scotland","Q108178995",""
"Liberton RFC",NA,NA,"Scotland","Q107970191",""
"Linlithgow RFC",NA,NA,"Scotland","Q6554475",""
"Midlands District",NA,NA,"Scotland","Q25240866",""
"Moray House RFC",NA,NA,"Scotland","Q108179024",""
"North Berwick RFC",NA,NA,"Scotland","Q107970190",""
"Queen Margaret University RFC",NA,NA,"Scotland","Q108179013",""
"Robert Gordon University RFC",NA,NA,"Scotland","Q107970202",""
"Scottish Exiles",NA,NA,"Scotland","Q25352074",""
"Scottish Rugby Academy",NA,NA,"Scotland","Q18356234",""
"South of Scotland District",NA,NA,"Scotland","Q7569050",""
"Stirling University RFC",NA,NA,"Scotland","Q107970203",""
"Strathclyde University RFC",NA,NA,"Scotland","Q107970197",""
"University of St Andrews RFC",NA,NA,"Scotland","Q7896354",""
