"name","tier","division","country","wikidataId","homonyms"
"Arsenal Zarate Rugby",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Ateneo Cultural y Deportivo Don Bosco",4,"Unión de Rugby de Buenos Aires","Argentina","Q4813069",""
"Atlético San Andrés Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Berisso Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q16913248",""
"Círculo de ExCadetes del Liceo Militar General San Martín",4,"Unión de Rugby de Buenos Aires","Argentina","Q5010217",""
"Círculo Universitario de Quilmes",4,"Unión de Rugby de Buenos Aires","Argentina","Q5202679",""
"Club Argentino de Rugby",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136117",""
"Club Atlético Chascomús",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136125",""
"Club Atlético Defensores de Glew",4,"Unión de Rugby de Buenos Aires","Argentina","Q124611459",""
"Club Atlético Porteño",4,"Unión de Rugby de Buenos Aires","Argentina","Q2011550",""
"Club Atlético San Antonio de Padua",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136143",""
"Club Atlético y Progreso de Brandsen",4,"Unión de Rugby de Buenos Aires","Argentina","Q20021922",""
"Club Banco Hipotecario Nacional",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136152",""
"Club Beromama",4,"Unión de Rugby de Buenos Aires","Argentina","Q60852499",""
"Club Centro Naval",4,"Unión de Rugby de Buenos Aires","Argentina","Q5761450",""
"Club Ciudad de Buenos Aires",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136175",""
"Club Ciudad de Campana",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club DAOM",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136185",""
"Club de Gimnasia y Esgrima La Plata",4,"Unión de Rugby de Buenos Aires","Argentina","Q18640",""
"Club El Retiro",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club Gimnasia y Esgrima Ituzaingó",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club Italiano Rugby",4,"Unión de Rugby de Buenos Aires","Argentina","Q5774344",""
"Club Los Cedros",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136293",""
"Club Los Pinos",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club Municipalidad de la Ciudad de Vicente López",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club San Andrés",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136360",""
"Club San Carlos",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club San Marcos Rugby & Hockey",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club San Patricio",4,"Unión de Rugby de Buenos Aires","Argentina","Q5136366",""
"Club Varela Junior",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Club Vicentinos Hockey & Rugby",4,"Unión de Rugby de Buenos Aires","Argentina","Q20021926",""
"Curupaytí Club de Rugby",4,"Unión de Rugby de Buenos Aires","Argentina","Q5196034",""
"Delta Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q5254730",""
"Floresta Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q5863184",""
"La Salle Rugby y Hockey Club",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Lanús Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q17075411",""
"Las Cañas Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Liceo Militar General San Martín Rugby",4,"Unión de Rugby de Buenos Aires","Argentina","Q5975115",""
"Luján Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q5984735",""
"Marcos Paz Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Monte Grande Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q6904775",""
"San José Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q6119019",""
"San Miguel Hockey & Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q6119421",""
"Sociedad Hebraica Argentina",4,"Unión de Rugby de Buenos Aires","Argentina","Q6130911",""
"Sociedad Italiana de Tiro al Segno",4,"Unión de Rugby de Buenos Aires","Argentina","Q6130921",""
"St. Brendan's Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q7587353",""
"Tigre Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","Q7801705",""
"Virreyes Rugby Club",4,"Unión de Rugby de Buenos Aires","Argentina","",""
"Alvear RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Banco RC",4,"Unión de Rugby de Cuyo","Argentina","Q4854113",""
"Belgrano RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Bowen RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"C.P.B.M.",4,"Unión de Rugby de Cuyo","Argentina","",""
"C.U.A.M. Rugby Malargüe",4,"Unión de Rugby de Cuyo","Argentina","",""
"Huarpes RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Los Cuervos RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Los Escarabajos RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Mendoza Rugby Club",4,"Unión de Rugby de Cuyo","Argentina","",""
"Peumayén RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Pumai RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Rivadavia RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"San Jorge RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Tacurú RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Universitario Rugby Club Mendoza",4,"Unión de Rugby de Cuyo","Argentina","","Q7894406; Q50300764"
"Valle de Uco RC",4,"Unión de Rugby de Cuyo","Argentina","",""
"Aborigen Rugby Club",4,"Unión de Rugby de Formosa","Argentina","Q17600316",""
"Aguará Rugby & Hockey Club de Formosa",4,"Unión de Rugby de Formosa","Argentina","",""
"Águilas Rugby Club",4,"Unión de Rugby de Formosa","Argentina","",""
"Bermejo Rugby Club",4,"Unión de Rugby de Formosa","Argentina","",""
"Caza y Pesca Rugby Club",4,"Unión de Rugby de Formosa","Argentina","",""
"Chajá Rugby & Hockey Club",4,"Unión de Rugby de Formosa","Argentina","",""
"Club Laguna Rugby Club",4,"Unión de Rugby de Formosa","Argentina","",""
"El Bagual",4,"Unión de Rugby de Formosa","Argentina","",""
"Los Teros Rugby & Hockey Club",4,"Unión de Rugby de Formosa","Argentina","",""
"Ñandupé Rugby & Hockey Club",4,"Unión de Rugby de Formosa","Argentina","",""
"Norec Rugby Club",4,"Unión de Rugby de Formosa","Argentina","",""
"Qompi Rugby",4,"Unión de Rugby de Formosa","Argentina","",""
"San Cipriano Rugby",4,"Unión de Rugby de Formosa","Argentina","",""
"Bandurrias Rugby",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Bariloche Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Chenque XV Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Coihues Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Cumbres Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Dina Huapi Rugby club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Esquel Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Huemules Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Jabalíes Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Pehuenes Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Piedra del Águila Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"San Martín Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Trevelin Rugby Club",4,"Unión de Rugby de los Lagos del Sur","Argentina","",""
"Biguá Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Camarones Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Club de la Unión del Sur",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Club Los 50",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Club Náutico de Necochea",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Club Social y Deportivo Campo de Pato",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Club Universitario",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Comercial Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Gnomos Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Jockey Club de Mar del Plata",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Los Cardos Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Mar del Plata Club",4,"Unión de Rugby de Mar del Plata","Argentina","Q130550695",""
"Miramar Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Necochea Rugby Asoc. Civil",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Pampas Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Pirán Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"San Ignacio Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Trinity Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Villa Gesell Rugby Club",4,"Unión de Rugby de Mar del Plata","Argentina","",""
"Aguará Rugby Club",4,"Unión de Rugby de Misiones","Argentina","Q18416182",""
"Azul Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Carayá Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Carpinchos Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Cataratas Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Club Atlético Virasoro",4,"Unión de Rugby de Misiones","Argentina","",""
"Club Centro de Cazadores",4,"Unión de Rugby de Misiones","Argentina","",""
"Club Deportivo Yerbatero Rugby",4,"Unión de Rugby de Misiones","Argentina","",""
"Club Social Argentino",4,"Unión de Rugby de Misiones","Argentina","",""
"Club Social y Deportivo Yacyretá",4,"Unión de Rugby de Misiones","Argentina","",""
"Clubes Asociados Progreso Rowing e Independiente",4,"Unión de Rugby de Misiones","Argentina","",""
"Jockey Club de Posadas",4,"Unión de Rugby de Misiones","Argentina","",""
"Leones Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Liceo Naval",4,"Unión de Rugby de Misiones","Argentina","",""
"Lomas Rugby Club Posadas",4,"Unión de Rugby de Misiones","Argentina","","Q21235479"
"Los Tingos Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Mamangá Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Oberá Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Posadas Rugby Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Tacurú Social Club",4,"Unión de Rugby de Misiones","Argentina","",""
"Talleres",4,"Unión de Rugby de Misiones","Argentina","",""
"Belgrano de San Nicolás",4,"Unión de Rugby de Rosario","Argentina","Q959351",""
"Club Atlético Municipal",4,"Unión de Rugby de Rosario","Argentina","",""
"Club Atlético Provincial",4,"Unión de Rugby de Rosario","Argentina","Q3681296",""
"Club de Regatas de San Nicolás",4,"Unión de Rugby de Rosario","Argentina","",""
"Club Logaritmo Rugby",4,"Unión de Rugby de Rosario","Argentina","Q131387043",""
"Club Los Caranchos",4,"Unión de Rugby de Rosario","Argentina","",""
"Club Social Rufino Los Pampas",4,"Unión de Rugby de Rosario","Argentina","",""
"Club Universitario de Rosario",4,"Unión de Rugby de Rosario","Argentina","Q6156886",""
"Jockey Club de Venado Tuerto",4,"Unión de Rugby de Rosario","Argentina","",""
"Los Pingüinos Rugby Club",4,"Unión de Rugby de Rosario","Argentina","",""
"Old Resian Club",4,"Unión de Rugby de Rosario","Argentina","Q76762453",""
"Aero Rugby Club Orán",4,"Unión de Rugby de Salta","Argentina","",""
"Cafayate Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Metán Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Quebracho Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Rosario Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Tapires Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Tartagal Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Tigres Rugby Club",4,"Unión de Rugby de Salta","Argentina","Q107354114",""
"Tiro Federal de Salta",4,"Unión de Rugby de Salta","Argentina","Q50322380",""
"Vallistos Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Vikingos Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Zenta Rugby Club",4,"Unión de Rugby de Salta","Argentina","",""
"Tolhuin Rugby Club",4,"Unión de Rugby de Tierra del Fuego","Argentina","",""
"Ushuaia Rugby Club",4,"Unión de Rugby de Tierra del Fuego","Argentina","Q6158143",""
"Aguará Guazú",4,"Unión de Rugby de Tucumán","Argentina","",""
"Bajo Hondo Rugby Club",4,"Unión de Rugby de Tucumán","Argentina","Q130662575",""
"Club Natación y Gimnasia",4,"Unión de Rugby de Tucumán","Argentina","Q5136324",""
"Coipú",4,"Unión de Rugby de Tucumán","Argentina","",""
"Corsarios Rugby Club",4,"Unión de Rugby de Tucumán","Argentina","",""
"Jockey Club de Tucumán",4,"Unión de Rugby de Tucumán","Argentina","Q130100547",""
"La Querencia Rugby",4,"Unión de Rugby de Tucumán","Argentina","",""
"Liceo Rugby Club de Mendoza",4,"Unión de Rugby de Tucumán","Argentina","Q130359922",""
"Los Alisos",4,"Unión de Rugby de Tucumán","Argentina","",""
"Monteros Rugby Club",4,"Unión de Rugby de Tucumán","Argentina","",""
"San Isidro de Lules Rugby Club",4,"Unión de Rugby de Tucumán","Argentina","","Q3681461; Q1786586"
"Tafí Viejo Rugby Club",4,"Unión de Rugby de Tucumán","Argentina","",""
"25 de Mayo Rugby",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Allen Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Asociación Alcaman Rugby",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Catriel Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Club Atlético Bancarios",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Club Atlético Independiente de Neuquén",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","Q2640559",""
"Club Cipolletti",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","Q5136176",""
"Club de Rugby La Picasa",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Club Universitario del Comahue",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Conejos Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Deportivo General Roca",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","Q5260757",""
"Dinos Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Las Gitanas Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Las Lajas Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Los Choiques Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Los Patos Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Los Toros Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Ñandu Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Perfora Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Rincón Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Roca Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"San Patricio del Chañar Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Villa Regina Rugby Club",4,"Unión de Rugby del Alto Valle de Río Negro y Neuquén","Argentina","",""
"Abipones Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Argentinos Rugby Club Resistencia",4,"Unión de Rugby del Nordeste","Argentina","",""
"Asociación Italiana de Resistencia",4,"Unión de Rugby del Nordeste","Argentina","",""
"Cebu Rugby",4,"Unión de Rugby del Nordeste","Argentina","",""
"Chaco Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Club Atlético Libreño",4,"Unión de Rugby del Nordeste","Argentina","",""
"Club de Regatas Resistencia",4,"Unión de Rugby del Nordeste","Argentina","Q8347180",""
"Club Hípico Pay Ubre",4,"Unión de Rugby del Nordeste","Argentina","",""
"Cotton Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Goya Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Las Águilas Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","Q16653216",""
"Los Abipones Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Machagai Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Ñandubay Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Quitilipi Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"San Patricio Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Sixty Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Tortugas Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Uncas Rugby",4,"Unión de Rugby del Nordeste","Argentina","Q6155949",""
"Unión de Machagai",4,"Unión de Rugby del Nordeste","Argentina","",""
"Uruguay Rugby Club de La Cruz",4,"Unión de Rugby del Nordeste","Argentina","",""
"Yacyreta Rugby Club",4,"Unión de Rugby del Nordeste","Argentina","",""
"Atlético Tapalqué",4,"Unión de Rugby del Oeste de Buenos Aires","Argentina","",""
