"playerId","playerName","teamWdId","teamRsId","teamName","startYear","endYear","matchesPlayed","pointsScored","dataSource"
"Q1026692","Richard White","Q55801",6,"New Zealand national rugby union team",1946,1957,23,30,"WD; frWP; itWP; enWP"
"Q1026692","Richard White","Q3909617",832,"Poverty Bay Rugby Football Union",1955,1972,133,0,"frWP; itWP; enWP"
"Q1027216","Frank Walsh","Q774221",128,"Canada national rugby union team",2008,2011,4,0,"WD; enWP"
"Q1027216","Frank Walsh","Q17147441",2363,"The Rock",2013,NA,NA,NA,"WD; enWP"
"Q1113423","Julien Saby","Q1387142",255,"Football Club Grenoble Rugby",1916,1930,NA,NA,"WD; frWP; itWP"
"Q1113423","Julien Saby",NA,4456,"Grand Dole Rugby",1930,1933,NA,NA,"frWP; itWP"
"Q1117881","Georges Coste","Q1471265",266,"USA Perpignan",1962,1970,NA,NA,"WD; itWP"
"Q1117881","Georges Coste","Q3550598",723,"Union sportive thuirinoise",NA,NA,NA,NA,"frWP"
"Q1267572","Frank Stoker","Q599903",77,"Ireland national rugby union team",1886,1891,NA,0,"WD"
"Q1267572","Frank Stoker","Q2391440",358,"Wanderers F.C.",NA,NA,NA,NA,"enWP"
"Q1392497","Peter de Villiers","Q1170716",234,"Griquas",1977,1978,NA,NA,"itWP"
"Q1392497","Peter de Villiers","Q1170721",235,"Boland Cavaliers",1980,1987,NA,NA,"itWP"
"Q1404569","Gareth Jenkins","Q1517603",272,"Llanelli RFC",1969,1986,260,199,"WD; itWP; enWP"
"Q1404569","Gareth Jenkins","Q807749",136,"Barbarian FC",1976,1976,4,8,"WD"
"Q1586658","Harry McKibbin","Q733600",118,"British & Irish Lions",1938,1938,3,5,"enWP"
"Q1586658","Harry McKibbin","Q599903",77,"Ireland national rugby union team",1938,1939,4,7,"enWP"
"Q1645792","Santiago Phelan","Q3681461",811,"Club Atlético San Isidro Rugby",1992,2003,NA,NA,"frWP; itWP; esWP; enWP"
"Q1645792","Santiago Phelan","Q646070",101,"Argentina national rugby union team",1997,2003,45,5,"WD; frWP; itWP; enWP"
"Q1763959","Waka Nathan","Q4819588",928,"Auckland RFU Team",1959,1967,88,51,"frWP; enWP"
"Q1763959","Waka Nathan","Q55801",6,"New Zealand national rugby union team",1962,1967,37,69,"WD; frWP; enWP"
"Q1797402","Harry Bradshaw","Q378628",39,"England national rugby union team",1892,1894,7,5,"WD; frWP"
"Q1797402","Harry Bradshaw",NA,4284,"Bramley Phoenix",NA,NA,NA,NA,"frWP"
"Q1805092","Charles Lee Tilden Jr.","Q1143805",228,"United States national rugby union team",1920,1920,2,0,"WD; frWP"
"Q1805092","Charles Lee Tilden Jr.","Q5020510",1049,"California Golden Bears rugby",NA,NA,NA,NA,"frWP"
"Q1805115","Joseph Hunter","Q1143805",228,"United States national rugby union team",1920,1920,1,3,"WD; frWP"
"Q1805115","Joseph Hunter","Q7419312",7288,"Santa Clara Broncos",NA,NA,NA,NA,"frWP"
"Q1805236","Heaton Wrenn","Q1143805",228,"United States national rugby union team",1920,1920,2,0,"WD; frWP"
"Q1805236","Heaton Wrenn","Q2938060",7325,"Stanford Cardinal",NA,NA,NA,NA,"frWP"
"Q1806370","Charles Mehan","Q1143805",228,"United States national rugby union team",1920,1920,2,0,"WD; frWP"
"Q1806370","Charles Mehan","Q5020510",1049,"California Golden Bears rugby",NA,NA,NA,NA,"frWP"
"Q1809461","Patrick McCue","Q622443",86,"Australia national rugby union team",1907,1908,4,0,"WD; enWP"
"Q1809461","Patrick McCue","Q16998949",2306,"Newtown RFC",NA,NA,NA,NA,"enWP"
"Q1810493","Gilbert Gérintès","Q518116",58,"France national rugby union team",1924,1926,3,9,"frWP; WD; frWP"
"Q1810493","Gilbert Gérintès","Q25395988",2595,"Club athlétique des sports généraux",NA,NA,NA,NA,"frWP"
"Q1810603","Étienne Bonnes","Q518116",58,"France national rugby union team",1924,1924,3,0,"frWP"
"Q1810603","Étienne Bonnes","Q1115439",208,"RC Narbonne",NA,NA,NA,NA,"WD"
"Q1810653","Henri Galau","Q518116",58,"France national rugby union team",1924,1924,5,6,"WD; frWP"
"Q1810653","Henri Galau","Q431412",44,"Stade Toulousain",NA,NA,NA,NA,"WD"
"Q1810709","Alexandre Bioussa","Q518116",58,"France national rugby union team",1924,1930,NA,9,"WD"
"Q1810709","Alexandre Bioussa","Q431412",44,"Stade Toulousain",NA,NA,NA,NA,"WD"
"Q1913833","Maxim Lifontov","Q1268090",244,"Kazakhstan national rugby union team",NA,NA,NA,NA,"WD"
"Q1913833","Maxim Lifontov","Q930719",166,"Yenisey-STM Krasnoyarsk",NA,NA,NA,NA,"WD"
"Q1948458","Morrie Dixon","Q104855938",2903,"Canterbury Rugby Union Team",1948,1948,5,0,"frWP; enWP"
"Q1948458","Morrie Dixon","Q104855938",2903,"Canterbury Rugby Union Team",1951,1958,40,0,"enWP"
"Q1948458","Morrie Dixon","Q55801",6,"New Zealand national rugby union team",1953,1957,28,51,"frWP; WD; enWP"
"Q1984070","Mat Rogers","Q622443",86,"Australia national rugby union team",2002,2006,45,163,"WD; itWP; esWP"
"Q1984070","Mat Rogers","Q534417",61,"New South Wales Waratahs",2002,2006,32,199,"WD; itWP; esWP"
"Q2054824","Guy Novès","Q431412",44,"Stade Toulousain",1975,1988,259,415,"WD; frWP; itWP; esWP; enWP"
"Q2054824","Guy Novès","Q518116",58,"France national rugby union team",1977,1979,7,0,"WD; frWP; itWP; enWP"
"Q2056592","Pat Walsh","Q55801",6,"New Zealand national rugby union team",1955,1963,13,23,"WD; enWP"
"Q2056592","Pat Walsh","Q104856095",2907,"Counties Manukau Rugby Union Team",NA,NA,NA,NA,"enWP"
"Q2067861","Arthur Wilson","Q378628",39,"England national rugby union team",1909,1909,1,0,"WD; enWP"
"Q2067861","Arthur Wilson",NA,4310,"Camborne School of Mines",NA,NA,NA,NA,"enWP"
"Q2164605","Jean Collas","Q518116",58,"France national rugby union team",1900,1900,NA,NA,"frWP"
"Q2164605","Jean Collas","Q118498",10,"Racing 92",NA,NA,NA,NA,"WD"
"Q2165422","Ron Elvidge","Q104856109",2911,"Otago Rugby Union Team",1942,1950,30,0,"enWP"
"Q2165422","Ron Elvidge","Q55801",6,"New Zealand national rugby union team",1946,1950,9,12,"WD; enWP"
"Q2330070","Stanley Meads","Q3196999",541,"King Country Rugby Football Union",1957,1966,74,51,"enWP"
"Q2330070","Stanley Meads","Q55801",6,"New Zealand national rugby union team",1961,1966,30,12,"WD; enWP"
"Q2366446","Bernard De Giusti","Q1407380",260,"US Colomiers",1995,2006,NA,NA,"WD; frWP"
"Q2366446","Bernard De Giusti","Q2756860",393,"Sporting Club Graulhetois",NA,NA,NA,NA,"frWP"
"Q2381731","Pierre de Villiers","Q498478",52,"South Africa national rugby union team",1928,1937,8,0,"WD; frWP"
"Q2381731","Pierre de Villiers","Q794910",135,"Stormers",NA,NA,NA,NA,"WD"
"Q2384295","Sébastien Paillat","Q1022912",197,"CA Brive",NA,NA,NA,NA,"WD"
"Q2384295","Sébastien Paillat","Q964957",189,"Castres Olympique",NA,NA,NA,NA,"WD"
"Q2386451","Robert Monier","Q3495934",666,"Stade Bordelais",1909,1911,NA,NA,"frWP"
"Q2386451","Robert Monier","Q518116",58,"France national rugby union team",1911,1912,NA,0,"WD; frWP"
"Q2387382","Vassili Bost","Q596985",76,"Montpellier Hérault Rugby",2005,2012,85,10,"WD; frWP"
"Q2387382","Vassili Bost","Q1782908",310,"Stade Montois",2012,NA,NA,NA,"WD; frWP"
"Q2387467","Jan Pickard","Q794910",135,"Stormers",1951,NA,NA,NA,"WD; enWP"
"Q2387467","Jan Pickard","Q498478",52,"South Africa national rugby union team",1953,1958,4,0,"WD; frWP; enWP"
"Q2388323","Antranik Torossian","Q779116",129,"FC Auch Gers",NA,NA,NA,NA,"frWP"
"Q2388323","Antranik Torossian","Q3495929",664,"Stade Bagnérais",NA,NA,NA,NA,"WD"
"Q2391241","Richard Majérus","Q518116",58,"France national rugby union team",1928,1930,NA,6,"WD"
"Q2391241","Richard Majérus","Q1361000",252,"Stade Français Rugby",NA,NA,NA,NA,"WD"
"Q2397148","Edmund Forrest","Q599903",77,"Ireland national rugby union team",1888,1897,13,4,"WD; frWP; enWP"
"Q2397148","Edmund Forrest","Q2391440",358,"Wanderers F.C.",NA,NA,NA,NA,"WD"
"Q2404573","Christophe Larroque","Q1022912",197,"CA Brive",NA,NA,NA,NA,"WD"
"Q2404573","Christophe Larroque","Q17487822",2369,"Lombez Samatan club",NA,NA,NA,NA,"WD"
"Q2404782","Manu Tiko","Q1134669",222,"Fiji national rugby union team",1999,2000,11,45,"WD; enWP"
"Q2404782","Manu Tiko",NA,4444,"Lautoka",NA,NA,NA,NA,"enWP"
"Q2408780","Jean Estrade","Q15055309",2145,"Section Paloise",1942,1947,NA,NA,"WD; frWP"
"Q2408780","Jean Estrade","Q254209",20,"FC Lourdes",1947,NA,NA,NA,"WD; frWP"
"Q2411645","Juan Lanza","Q48790206",2687,"Club Universitario de Buenos Aires rugby",1982,1999,NA,NA,"enWP; itWP; esWP"
"Q2411645","Juan Lanza","Q646070",101,"Argentina national rugby union team",1985,1987,13,32,"WD; itWP; enWP"
"Q2415284","Alexander Yanyushkin","Q1419899",261,"Russia national rugby union team",2002,2015,70,116,"WD; frWP; enWP"
"Q2415284","Alexander Yanyushkin","Q1543491",279,"VVA-Podmoskovye Monino",2009,2018,NA,NA,"WD; enWP"
"Q2443371","Erich Ludwig","Q695374",116,"Germany national rugby union team",1900,1900,1,3,"WD; frWP"
"Q2443371","Erich Ludwig","Q479194",50,"SC 1880 Frankfurt",NA,NA,NA,NA,"WD"
"Q2443411","Arthur Darby","Q378628",39,"England national rugby union team",1899,1899,NA,0,"WD"
"Q2443411","Arthur Darby","Q2934697",454,"Cambridge University RUFC",NA,NA,NA,NA,"WD"
"Q2443618","Richard Ludwig","Q695374",116,"Germany national rugby union team",1900,1900,1,0,"WD; frWP"
"Q2443618","Richard Ludwig","Q479194",50,"SC 1880 Frankfurt",NA,NA,NA,NA,"WD"
"Q2443936","Victor Lardanchet","Q518116",58,"France national rugby union team",1900,1900,NA,NA,"itWP; enWP; WD"
"Q2505333","Bob Craig","Q534417",61,"New South Wales Waratahs",1907,1907,NA,NA,"frWP; enWP"
"Q2505333","Bob Craig","Q622443",86,"Australia national rugby union team",1908,1908,1,0,"WD; frWP; enWP"
"Q2509738","Charles Russell","Q622443",86,"Australia national rugby union team",1907,1909,5,9,"WD; frWP; enWP"
"Q2509738","Charles Russell","Q16998949",2306,"Newtown RFC",NA,NA,NA,NA,"frWP"
"Q2602308","Yves du Manoir","Q118498",10,"Racing 92",1923,1927,106,106,"WD; frWP; itWP; enWP"
"Q2602308","Yves du Manoir","Q518116",58,"France national rugby union team",1925,1927,8,4,"WD; frWP; itWP; enWP"
"Q2635850","David Robertson","Q945016",176,"Scotland national rugby union team",1893,1893,1,0,"WD; itWP; enWP"
"Q2635850","David Robertson","Q2934697",454,"Cambridge University RUFC",NA,NA,NA,NA,"WD"
"Q2636049","Franz Albert Amrhein","Q695374",116,"Germany national rugby union team",NA,NA,NA,NA,"frWP"
"Q2636049","Franz Albert Amrhein","Q479194",50,"SC 1880 Frankfurt",NA,NA,NA,NA,"frWP"
"Q2636650","Léon Binoche","Q518116",58,"France national rugby union team",1900,1900,2,3,"frWP"
"Q2636650","Léon Binoche","Q118498",10,"Racing 92",NA,NA,NA,NA,"WD"
"Q2700940","Hubert Lefèbvre","Q118498",10,"Racing 92",1895,1902,NA,NA,"itWP; enWP"
"Q2700940","Hubert Lefèbvre","Q518116",58,"France national rugby union team",1900,1902,NA,NA,"WD; enWP"
"Q2701355","Auguste Giroux","Q518116",58,"France national rugby union team",1900,1900,NA,NA,"itWP"
"Q2701355","Auguste Giroux","Q1361000",252,"Stade Français Rugby",NA,NA,NA,NA,"WD"
"Q2701529","Alexandre Pharamond","Q1361000",252,"Stade Français Rugby",1901,1907,NA,NA,"WD; itWP"
"Q2701529","Alexandre Pharamond","Q118498",10,"Racing 92",NA,1900,NA,NA,"itWP"
"Q2725608","Eric Tindill","Q1476647",270,"Wellington Rugby Football Union Team",1932,1945,NA,NA,"WD; frWP; enWP"
"Q2725608","Eric Tindill","Q55801",6,"New Zealand national rugby union team",1935,1938,17,24,"frWP; WD; enWP"
"Q2738338","Ferdie Aston","Q498478",52,"South Africa national rugby union team",1896,1896,4,6,"WD; frWP; enWP"
"Q2738338","Ferdie Aston","Q1210146",241,"Lions",NA,NA,NA,NA,"WD"
"Q2740657","Rui Cordeiro","Q250778",18,"Portugal national rugby union team",2002,2007,44,10,"WD; enWP"
"Q2740657","Rui Cordeiro","Q2868218",415,"Academica Coimbra – rugby",NA,NA,NA,NA,"enWP"
"Q2740857","Joaquim Ferreira","Q2946150",459,"Centro Desportivo Universitário do Porto",1990,2007,NA,NA,"frWP"
"Q2740857","Joaquim Ferreira","Q250778",18,"Portugal national rugby union team",1993,2007,87,15,"WD; frWP; enWP"
"Q2741829","Pedro Carvalho","Q250778",18,"Portugal national rugby union team",2004,2007,28,25,"WD; enWP"
"Q2741829","Pedro Carvalho","Q3118225",533,"GD Direito",NA,NA,NA,NA,"WD"
"Q2743474","A. N. Hornby","Q378628",39,"England national rugby union team",1877,1882,9,0,"WD; enWP"
"Q2743474","A. N. Hornby",NA,7537,"Lancashire County Rugby Football Union Team",NA,NA,NA,NA,"enWP"
"Q2824719","Adolfo Cappelletti","Q646070",101,"Argentina national rugby union team",1977,1981,13,20,"frWP"
"Q2824719","Adolfo Cappelletti","Q2882075",426,"Club Banco Nación",NA,NA,NA,NA,"frWP"
"Q2824783","Adolphe Bringeon","Q518116",58,"France national rugby union team",1925,1925,1,0,"WD; frWP"
"Q2824783","Adolphe Bringeon","Q855496",152,"Biarritz Olympique",NA,NA,NA,NA,"WD"
"Q2825157","Adrien Domec","Q634843",89,"Tarbes Pyrénées Rugby",2008,2018,168,103,"WD; frWP"
"Q2825157","Adrien Domec","Q3452855",627,"Rugby Club bassin d'Arcachon",2018,NA,37,18,"frWP"
"Q2825228","Adrien N'Goma","Q516893",56,"Football Club Sportif Rumilly",1996,2004,NA,NA,"frWP"
"Q2825228","Adrien N'Goma","Q636019",92,"Oyonnax Rugby",2004,2012,194,95,"WD; frWP"
"Q2825228","Adrien N'Goma","Q516893",56,"Football Club Sportif Rumilly",2012,2014,NA,NA,"frWP"
"Q2828035","Aimé Bardes","Q130554487",3230,"Boulou Sportif XV",2003,2003,NA,NA,"frWP"
"Q2828035","Aimé Bardes","Q1471265",266,"USA Perpignan",2003,2003,NA,NA,"WD; frWP"
"Q2828064","Aimé Giral","Q119423381",3135,"Association Sportive Perpignanaise",1912,1914,NA,NA,"frWP"
"Q2828064","Aimé Giral","Q1471265",266,"USA Perpignan",1912,1914,NA,NA,"WD; itWP"
"Q2829645","Alain Caussade","Q518116",58,"France national rugby union team",1978,1981,12,42,"WD; frWP"
"Q2829645","Alain Caussade","Q254209",20,"FC Lourdes",NA,NA,NA,NA,"frWP"
"Q2830080","Alain Marot","Q1022912",197,"CA Brive",1966,1980,NA,NA,"WD; frWP"
"Q2830080","Alain Marot","Q518116",58,"France national rugby union team",1969,1976,7,0,"WD; frWP"
"Q2830700","Alastair Smallwood","Q378628",39,"England national rugby union team",1920,1925,14,25,"WD; enWP"
"Q2830700","Alastair Smallwood","Q1071691",204,"Leicester Tigers",1920,1925,64,151,"enWP"
"Q2830762","Alban Genthieu","Q1782908",310,"Stade Montois",1997,2011,104,40,"frWP"
"Q2830762","Alban Genthieu","Q1407380",260,"US Colomiers",2011,2013,24,15,"WD; frWP"
"Q2830915","Albert Ambert","Q518116",58,"France national rugby union team",1930,1930,5,11,"WD; frWP"
"Q2830915","Albert Ambert","Q431412",44,"Stade Toulousain",NA,NA,NA,NA,"WD"
"Q2831172","Albert Ferrasse","Q1422627",263,"SU Agen Lot-et-Garonne",1941,1951,NA,NA,"WD; itWP"
"Q2831172","Albert Ferrasse","Q3550490",708,"Union sportive Marmande rugby",NA,1941,NA,NA,"itWP"
"Q2833119","Alexander Gillies","Q945016",176,"Scotland national rugby union team",1924,1927,12,26,"WD; frWP; enWP"
"Q2833119","Alexander Gillies","Q3285342",551,"Manchester Rugby Club",NA,NA,NA,NA,"WD"
"Q2833436","Alexandre Barès","Q1022908",196,"CA Bordeaux-Bègles Gironde",2004,2006,NA,NA,"WD; frWP"
"Q2833436","Alexandre Barès","Q756594",126,"Stade Rochelais",2006,2012,109,10,"WD; frWP"
"Q2833761","Alexandre Jaffrès","Q3550526",718,"US Carcassonne",2008,2012,54,20,"WD; frWP"
"Q2833761","Alexandre Jaffrès","Q779116",129,"FC Auch Gers",NA,NA,NA,NA,"WD"
"Q2834279","Alexandru Lupu","Q967505",190,"Romania national rugby union team",2004,2006,2,0,"frWP"
"Q2834279","Alexandru Lupu","Q2289327",343,"CSA Steaua București",2016,2019,NA,NA,"frWP"
"Q2835323","Alfred Mayssonnié","Q518116",58,"France national rugby union team",1908,1910,3,0,"WD; frWP; enWP"
"Q2835323","Alfred Mayssonnié","Q431412",44,"Stade Toulousain",NA,NA,NA,NA,"WD"
"Q2837722","Allan Jacobsen","Q739613",120,"Edinburgh Rugby",1999,2013,286,75,"WD; frWP; itWP; enWP"
"Q2837722","Allan Jacobsen","Q945016",176,"Scotland national rugby union team",2002,2012,65,0,"WD; frWP; itWP; enWP"
"Q2847267","André Berilhe","Q1319827",249,"US Dax",1951,1965,NA,NA,"WD; frWP"
"Q2847267","André Berilhe","Q107065192",2929,"Union sportive mugronnaise",1965,1969,NA,NA,"frWP"
"Q2847428","André Campaes","Q518116",58,"France national rugby union team",1965,1973,14,12,"WD; frWP"
"Q2847428","André Campaes","Q254209",20,"FC Lourdes",NA,NA,NA,NA,"frWP"
"Q2847778","André Francquenelle","Q518116",58,"France national rugby union team",1911,1913,3,0,"WD; frWP"
"Q2847778","André Francquenelle","Q106588324",2922,"Olympique de Paris",NA,NA,NA,NA,"frWP"
"Q2847785","André Frémaux","Q3365354",580,"Paris Université Club",1947,1962,NA,NA,"WD; frWP"
"Q2847785","André Frémaux","Q518116",58,"France national rugby union team",NA,NA,1,NA,"frWP"
"Q2848436","André Piazza","Q518116",58,"France national rugby union team",1968,1968,2,0,"WD; frWP"
"Q2848436","André Piazza","Q2002695",324,"US Montauban",NA,NA,NA,NA,"WD"
"Q2848589","André Ruiz","Q518116",58,"France national rugby union team",1968,1968,2,0,"WD; frWP"
"Q2848589","André Ruiz","Q634843",89,"Tarbes Pyrénées Rugby",NA,NA,NA,NA,"frWP"
"Q2848609","André Sanac","Q518116",58,"France national rugby union team",1952,1957,NA,0,"WD"
"Q2848609","André Sanac","Q1471265",266,"USA Perpignan",NA,NA,NA,NA,"WD"
"Q2848691","André Theuriet","Q3494127",659,"Sporting Club universitaire de France rugby",1905,1930,NA,NA,"WD; frWP"
"Q2848691","André Theuriet","Q518116",58,"France national rugby union team",1909,1913,5,0,"WD; frWP"
"Q2848765","André Vergès","Q518116",58,"France national rugby union team",1906,1907,3,0,"WD; frWP"
"Q2848765","André Vergès","Q1361000",252,"Stade Français Rugby",NA,NA,NA,NA,"WD"
"Q2848805","André Watson",NA,6186,"Stellenbosch University",NA,NA,NA,NA,"enWP"
"Q2848805","André Watson",NA,6191,"Wits",NA,NA,NA,NA,"enWP"
"Q2849107","Andy Farrell","Q9641",2,"Saracens F.C.",2005,2009,28,12,"WD; frWP; itWP; esWP; enWP"
"Q2849107","Andy Farrell","Q378628",39,"England national rugby union team",2007,2007,8,5,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q2852820","Anthony Buchanan","Q1517603",272,"Llanelli RFC",1981,1991,225,105,"WD; enWP"
"Q2852820","Anthony Buchanan","Q822877",143,"Wales national rugby union team",1987,1988,5,0,"enWP; WD; frWP"
"Q2863062","Arnaud Boudie","Q1022912",197,"CA Brive",1992,1998,NA,NA,"WD; frWP"
"Q2863062","Arnaud Boudie","Q1638171",302,"USA Limoges",1998,1999,NA,NA,"WD; frWP"
"Q2863169","Arnaud Martinez","Q518116",58,"France national rugby union team",2002,2004,2,0,"WD; enWP"
"Q2863169","Arnaud Martinez","Q1115439",208,"RC Narbonne",NA,NA,NA,NA,"WD"
"Q2865184","Arthur Lambourn","Q1476647",270,"Wellington Rugby Football Union Team",1932,1939,NA,NA,"frWP; enWP"
"Q2865184","Arthur Lambourn","Q55801",6,"New Zealand national rugby union team",1934,1938,40,9,"WD; frWP; enWP"
"Q2871241","Auguste Jarasse","Q518116",58,"France national rugby union team",1945,1945,NA,0,"WD"
"Q2871241","Auguste Jarasse","Q1022912",197,"CA Brive",NA,NA,NA,NA,"WD"
"Q2871262","Auguste Lassalle","Q3495934",666,"Stade Bordelais",1933,1935,NA,NA,"WD"
"Q2871262","Auguste Lassalle","Q15055309",2145,"Section Paloise",1935,1947,NA,NA,"WD"
"Q2885775","Barry McGann","Q599903",77,"Ireland national rugby union team",1969,1976,25,72,"frWP; enWP"
"Q2885775","Barry McGann","Q2997389",480,"Cork Constitution",NA,NA,NA,NA,"frWP"
"Q2886790","Basie van Wyk","Q498478",52,"South Africa national rugby union team",1951,1955,10,18,"frWP; enWP"
"Q2886790","Basie van Wyk","Q1210146",241,"Lions",NA,NA,NA,NA,"frWP"
"Q2886804","Basil Kenyon","Q498478",52,"South Africa national rugby union team",1949,1949,1,0,"WD; frWP; enWP"
"Q2886804","Basil Kenyon","Q651731",103,"Border Bulldogs",NA,NA,NA,NA,"WD"
"Q2886855","Basile Moraitis","Q1857064",315,"RC Toulonnais",1967,1973,NA,NA,"WD; frWP"
"Q2886855","Basile Moraitis","Q518116",58,"France national rugby union team",1969,1969,2,0,"WD; frWP"
