"origWdId","origName","esName","wpPage","startYear","endYear","teamName","teamWP","matchesPlayed","pointsScored"
"Q1683939","Jason Leonard","Jason Leonard","Jason_Leonard",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","114",NA
"Q1683939","Jason Leonard","Jason Leonard","Jason_Leonard","1989","1990","Saracens","Saracens",NA,NA
"Q1683939","Jason Leonard","Jason Leonard","Jason_Leonard","1990","2004","Harlequins FC","Harlequins_FC",NA,NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu",NA,NA,"Argentina","Selecci%C3%B3n_de_rugby_de_Argentina","87",NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu","1990","1997","Belgrano Athletic Club","Belgrano_Athletic_Club",NA,NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu","1997","2000","CA Brive-Corrèze","Club_Athl%C3%A9tique_Brive-Corr%C3%A8ze",NA,NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu","2000","2003","Union Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles",NA,NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu","2003","2004","Section Paloise","Section_Paloise",NA,NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu","2004","2005","Aviron Bayonnais","Aviron_Bayonnais",NA,NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu","2005","2006","Section Paloise","Section_Paloise",NA,NA
"Q1747980","Lisandro Arbizu","Lisandro Arbizu","Lisandro_Arbizu","2006","2007","Parma Rugby","GranDucato_Parma_Rugby",NA,NA
"Q1773628","Eddie Jones","Eddie Jones","Eddie_Jones_(entrenador)","1981","1989","Randwick DRUFC",NA,NA,NA
"Q1896655","Rory Best","Rory Best","Rory_Best",NA,NA,"Irlanda","Selecci%C3%B3n_de_rugby_de_Irlanda","124","60"
"Q1896655","Rory Best","Rory Best","Rory_Best","2004","2019","Ulster","Ulster_Rugby",NA,NA
"Q1909280","Matt Todd","Matt Todd","Matt_Todd","2013",NA,"Nueva Zelanda","Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda","17","5"
"Q1909280","Matt Todd","Matt Todd","Matt_Todd","2009",NA,"Canterbury RFU","Canterbury_Rugby_Football_Union",NA,NA
"Q1909280","Matt Todd","Matt Todd","Matt_Todd","2011",NA,"Crusaders",NA,NA,NA
"Q1909280","Matt Todd","Matt Todd","Matt_Todd","2018",NA,"Panasonic Wild Knights","Saitama_Wild_Knights",NA,NA
"Q1984070","Mat Rogers","Mat Rogers","Mat_Rogers","2002",NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","45","163"
"Q1984070","Mat Rogers","Mat Rogers","Mat_Rogers","2002","2006","NSW Waratahs",NA,NA,NA
"Q1997696","Bismarck du Plessis","Bismarck du Plessis","Bismarck_du_Plessis",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","79","55"
"Q1997696","Bismarck du Plessis","Bismarck du Plessis","Bismarck_du_Plessis","2004","2015","Natal Sharks","Natal_Sharks",NA,NA
"Q1997696","Bismarck du Plessis","Bismarck du Plessis","Bismarck_du_Plessis","2015","2021","Montpellier","Montpellier_H%C3%A9rault_Rugby",NA,NA
"Q1997696","Bismarck du Plessis","Bismarck du Plessis","Bismarck_du_Plessis","2021","2023","Bulls","Bulls_(rugby)",NA,NA
"Q1999454","Tana Umaga","Tana Umaga","Tana_Umaga",NA,NA,"Nueva Zelanda","Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda","74","180"
"Q1999454","Tana Umaga","Tana Umaga","Tana_Umaga","1992","1996","Wellington RFU",NA,NA,NA
"Q1999454","Tana Umaga","Tana Umaga","Tana_Umaga","1996","2007","Hurricanes","Hurricanes_(rugby)",NA,NA
"Q1999454","Tana Umaga","Tana Umaga","Tana_Umaga","2008","2010","RC Toulon","Rugby_Club_Toulonnais",NA,NA
"Q1999454","Tana Umaga","Tana Umaga","Tana_Umaga","2010","2011","Chiefs","Chiefs_(rugby)",NA,NA
"Q2000145","Bobby Skinstad","Bobby Skinstad","Bobby_Skinstad",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","42",NA
"Q2000145","Bobby Skinstad","Bobby Skinstad","Bobby_Skinstad","1997","2000","Western Province","Western_Province",NA,NA
"Q2000145","Bobby Skinstad","Bobby Skinstad","Bobby_Skinstad","1998","2000","Stormers","Stormers",NA,NA
"Q2000145","Bobby Skinstad","Bobby Skinstad","Bobby_Skinstad","2001","2003","Lions","Lions_(rugby)",NA,NA
"Q2000145","Bobby Skinstad","Bobby Skinstad","Bobby_Skinstad","2004","2005","Newport Dragons","Dragons_RFC",NA,NA
"Q2000145","Bobby Skinstad","Bobby Skinstad","Bobby_Skinstad","2005","2006","Richmond F.C.",NA,NA,NA
"Q2000145","Bobby Skinstad","Bobby Skinstad","Bobby_Skinstad","2007",NA,"Sharks","Sharks",NA,NA
"Q2000155","Johann Muller","Johann Muller","Johann_Muller","2006",NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","24","0"
"Q2000155","Johann Muller","Johann Muller","Johann_Muller","2001","2009","Natal Sharks",NA,NA,NA
"Q2000155","Johann Muller","Johann Muller","Johann_Muller","2002","2009","Sharks","Sharks",NA,NA
"Q2000155","Johann Muller","Johann Muller","Johann_Muller","2010","2014","Ulster Rugby",NA,NA,NA
"Q2014449","Rudolf Straeuli","Rudolf Straeuli","Rudolf_Straeuli","1994",NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","10","20"
"Q2014449","Rudolf Straeuli","Rudolf Straeuli","Rudolf_Straeuli","1990","1992","Blue Bulls",NA,NA,NA
"Q2014449","Rudolf Straeuli","Rudolf Straeuli","Rudolf_Straeuli","1992","1993","Petrarca Rugby","Petrarca_Rugby",NA,NA
"Q2014449","Rudolf Straeuli","Rudolf Straeuli","Rudolf_Straeuli","1993","1997","Golden Lions","Golden_Lions",NA,NA
"Q2014449","Rudolf Straeuli","Rudolf Straeuli","Rudolf_Straeuli","1997","1998","Bedford Blues",NA,NA,NA
"Q2015500","Adrian Garvey","Adrian Garvey","Adrian_Garvey",NA,NA,"Zimbabue","Selecci%C3%B3n_de_rugby_de_Zimbabue","38",NA
"Q2015500","Adrian Garvey","Adrian Garvey","Adrian_Garvey",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","38",NA
"Q2015500","Adrian Garvey","Adrian Garvey","Adrian_Garvey","1987","1992","?",NA,NA,NA
"Q2015500","Adrian Garvey","Adrian Garvey","Adrian_Garvey","1993","1999","Natal Sharks","Natal_Sharks",NA,NA
"Q2015500","Adrian Garvey","Adrian Garvey","Adrian_Garvey","1996","2000","Sharks","Sharks",NA,NA
"Q2015500","Adrian Garvey","Adrian Garvey","Adrian_Garvey","2000","2004","Newport Dragons","Dragons_RFC",NA,NA
"Q2016678","Tommaso Benvenuti","Tommaso Benvenuti","Tommaso_Benvenuti_(rugbista)","2010",NA,"Italia","Selecci%C3%B3n_de_rugby_de_Italia","52","35"
"Q2016678","Tommaso Benvenuti","Tommaso Benvenuti","Tommaso_Benvenuti_(rugbista)","2009","2013","Benetton Treviso",NA,NA,NA
"Q2016678","Tommaso Benvenuti","Tommaso Benvenuti","Tommaso_Benvenuti_(rugbista)","2013","2014","USA Perpignan","Union_Sportive_Arlequins_Perpignanais",NA,NA
"Q2016678","Tommaso Benvenuti","Tommaso Benvenuti","Tommaso_Benvenuti_(rugbista)","2015","2016","Bristol Rugby","Bristol_Bears",NA,NA
"Q2016678","Tommaso Benvenuti","Tommaso Benvenuti","Tommaso_Benvenuti_(rugbista)","2016",NA,"Benetton Treviso",NA,NA,NA
"Q2016688","Chiliboy Ralepelle","Chiliboy Ralepelle","Chiliboy_Ralepelle",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","22",NA
"Q2016688","Chiliboy Ralepelle","Chiliboy Ralepelle","Chiliboy_Ralepelle","2005","2013","Blue Bulls","Blue_Bulls",NA,NA
"Q2016688","Chiliboy Ralepelle","Chiliboy Ralepelle","Chiliboy_Ralepelle","2006","2013","Bulls","Bulls_(rugby)",NA,NA
"Q2016688","Chiliboy Ralepelle","Chiliboy Ralepelle","Chiliboy_Ralepelle","2013",NA,"Stade Toulousain","Stade_Toulousain",NA,NA
"Q2019466","Takudzwa Ngwenya","Takudzwa Ngwenya","Takudzwa_Ngwenya",NA,NA,"Estados Unidos","Selecci%C3%B3n_de_rugby_de_los_Estados_Unidos","35","65"
"Q2019466","Takudzwa Ngwenya","Takudzwa Ngwenya","Takudzwa_Ngwenya","2007","2016","Biarritz Olympique","Biarritz_Olympique_Pays_Basque",NA,NA
"Q2019466","Takudzwa Ngwenya","Takudzwa Ngwenya","Takudzwa_Ngwenya","2016","2016","San Diego Breakers",NA,NA,NA
"Q2019466","Takudzwa Ngwenya","Takudzwa Ngwenya","Takudzwa_Ngwenya","2016","2018","Club Athlétique Brive-Corrèze","Club_Athl%C3%A9tique_Brive-Corr%C3%A8ze",NA,NA
"Q2019466","Takudzwa Ngwenya","Takudzwa Ngwenya","Takudzwa_Ngwenya","2018","2018","San Diego Legion","San_Diego_Legion",NA,NA
"Q2021513","Rassie Erasmus","Rassie Erasmus","Rassie_Erasmus","1997",NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","36","35"
"Q2021513","Rassie Erasmus","Rassie Erasmus","Rassie_Erasmus","1991","2006","Free State Cheetahs",NA,NA,NA
"Q2021513","Rassie Erasmus","Rassie Erasmus","Rassie_Erasmus","1998","2002","Lions","Lions_(rugby)",NA,NA
"Q2036406","Martin Johnson","Martin Johnson","Martin_Johnson_(rugbista)",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","84",NA
"Q2036406","Martin Johnson","Martin Johnson","Martin_Johnson_(rugbista)","1989","1990","King Country",NA,NA,NA
"Q2036406","Martin Johnson","Martin Johnson","Martin_Johnson_(rugbista)","1990","2005","Leicester Tigers","Leicester_Tigers",NA,NA
"Q2038034","Paul O'Connell","Paul O'Connell","Paul_O%27Connell",NA,NA,"Irlanda","Selecci%C3%B3n_de_rugby_de_Irlanda","104",NA
"Q2038034","Paul O'Connell","Paul O'Connell","Paul_O%27Connell","2001","2015","Munster","Munster_Rugby",NA,NA
"Q2038034","Paul O'Connell","Paul O'Connell","Paul_O%27Connell","2015","2016","Toulon","Rugby_Club_Toulonnais",NA,NA
"Q2053152","Jerome Kaino","Jerome Kaino","Jerome_Kaino",NA,NA,"Nueva Zelanda","Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda","83","65"
"Q2053152","Jerome Kaino","Jerome Kaino","Jerome_Kaino","2004","2018","Blues",NA,NA,NA
"Q2053152","Jerome Kaino","Jerome Kaino","Jerome_Kaino","2004","2017","Auckland Rugby Union",NA,NA,NA
"Q2053152","Jerome Kaino","Jerome Kaino","Jerome_Kaino","2012","2014","Toyota Verblitz","Toyota_Verblitz",NA,NA
"Q2053152","Jerome Kaino","Jerome Kaino","Jerome_Kaino","2018","2021","Stade Toulousain",NA,NA,NA
"Q2053942","Adriaan Richter","Adriaan Richter","Adriaan_Richter",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","10",NA
"Q2053942","Adriaan Richter","Adriaan Richter","Adriaan_Richter","1986","1998","Blue Bulls","Blue_Bulls",NA,NA
"Q2053942","Adriaan Richter","Adriaan Richter","Adriaan_Richter","1996","1998","Bulls","Bulls_(rugby)",NA,NA
"Q2053942","Adriaan Richter","Adriaan Richter","Adriaan_Richter","1998","2001","Benetton Rugby Treviso","Benetton_Rugby_Treviso",NA,NA
"Q2053950","Heinrich Brüssow","Heinrich Brüssow","Heinrich_Br%C3%BCssow",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","22",NA
"Q2053950","Heinrich Brüssow","Heinrich Brüssow","Heinrich_Br%C3%BCssow","2006","2013","Free State Cheetahs","Free_State_Cheetahs",NA,NA
"Q2053950","Heinrich Brüssow","Heinrich Brüssow","Heinrich_Br%C3%BCssow","2007","2013","Cheetahs","Cheetahs",NA,NA
"Q2053950","Heinrich Brüssow","Heinrich Brüssow","Heinrich_Br%C3%BCssow","2013","2018","NTT DoCoMo Red Hurricanes",NA,NA,NA
"Q2053950","Heinrich Brüssow","Heinrich Brüssow","Heinrich_Br%C3%BCssow","2018","2019","Northampton Saints","Northampton_Saints",NA,NA
"Q2053955","Gary Teichmann","Gary Teichmann","Gary_Teichmann",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","42",NA
"Q2053955","Gary Teichmann","Gary Teichmann","Gary_Teichmann","1987","1991","Universidad de Natal",NA,NA,NA
"Q2053955","Gary Teichmann","Gary Teichmann","Gary_Teichmann","1991","1999","Natal Sharks","Natal_Sharks",NA,NA
"Q2053955","Gary Teichmann","Gary Teichmann","Gary_Teichmann","1996","1999","Sharks","Sharks",NA,NA
"Q2053955","Gary Teichmann","Gary Teichmann","Gary_Teichmann","1999","2001","Newport RFC","Newport_RFC",NA,NA
"Q2053962","Francois Louw","Francois Louw","Francois_Louw",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","76","50"
"Q2053962","Francois Louw","Francois Louw","Francois_Louw","2006","2011","Western Province","Western_Province",NA,NA
"Q2053962","Francois Louw","Francois Louw","Francois_Louw","2008","2011","Stormers","Stormers",NA,NA
"Q2053962","Francois Louw","Francois Louw","Francois_Louw","2011","2020","Bath Rugby","Bath_Rugby",NA,NA
"Q2054018","Raphaël Lakafia","Rafaël Lakafia","Rapha%C3%ABl_Lakafia",NA,NA,"FC Grenoble","Football_Club_de_Grenoble_Rugby",NA,NA
"Q2054018","Raphaël Lakafia","Rafaël Lakafia","Rapha%C3%ABl_Lakafia",NA,NA,"Biarritz olympique","Biarritz_Olympique_Pays_Basque",NA,NA
"Q2054018","Raphaël Lakafia","Rafaël Lakafia","Rapha%C3%ABl_Lakafia",NA,NA,"Stade Français","Stade_Fran%C3%A7ais_Paris",NA,NA
"Q2054824","Guy Novès","Guy Novès","Guy_Nov%C3%A8s",NA,NA,"Francia","Selecci%C3%B3n_de_rugby_de_Francia",NA,NA
"Q2054824","Guy Novès","Guy Novès","Guy_Nov%C3%A8s","1975","1988","Stade Toulousain","Stade_Toulousain",NA,NA
"Q2054904","Jean-Marc Doussain","Jean-Marc Doussain","Jean-Marc_Doussain","2011",NA,"Francia","Selecci%C3%B3n_de_rugby_de_Francia","17","41"
"Q2054904","Jean-Marc Doussain","Jean-Marc Doussain","Jean-Marc_Doussain","2009","2018","Stade Toulousain",NA,NA,NA
"Q2054904","Jean-Marc Doussain","Jean-Marc Doussain","Jean-Marc_Doussain","2018",NA,"Lyon Olympique",NA,NA,NA
"Q2056300","Francois Hougaard","Francois Hougaard","Francois_Hougaard",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","46",NA
"Q2056300","Francois Hougaard","Francois Hougaard","Francois_Hougaard","2007",NA,"Western Province",NA,NA,NA
"Q2056300","Francois Hougaard","Francois Hougaard","Francois_Hougaard","2008","2015","Bulls","Bulls_(rugby)",NA,NA
"Q2056300","Francois Hougaard","Francois Hougaard","Francois_Hougaard","2016",NA,"Worcester Warriors",NA,NA,NA
"Q2061836","Freddie Tuilagi","Freddie Tuilagi","Freddie_Tuilagi","1992",NA,"Samoa","Selecci%C3%B3n_de_rugby_de_Samoa","17","10"
"Q2061836","Freddie Tuilagi","Freddie Tuilagi","Freddie_Tuilagi","1990","2000","?",NA,NA,NA
"Q2061836","Freddie Tuilagi","Freddie Tuilagi","Freddie_Tuilagi","2000","2004","Leicester Tigers","Leicester_Tigers",NA,NA
"Q2061836","Freddie Tuilagi","Freddie Tuilagi","Freddie_Tuilagi","2004","2005","Cardiff Blues","Cardiff_Rugby",NA,NA
"Q2061836","Freddie Tuilagi","Freddie Tuilagi","Freddie_Tuilagi","2005","2006","Castres Olympique",NA,NA,NA
"Q2064248","Sekope Kepu","Sekope Kepu","Sekope_Kepu",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","63","10"
"Q2064248","Sekope Kepu","Sekope Kepu","Sekope_Kepu","2005","2007","Counties Manukau","Counties_Manukau_Steelers",NA,NA
"Q2064248","Sekope Kepu","Sekope Kepu","Sekope_Kepu","2008",NA,"NSW Waratahs","New_South_Wales_Waratahs",NA,NA
"Q2064248","Sekope Kepu","Sekope Kepu","Sekope_Kepu","2014","2014","NSW Country Eagles","New_South_Wales_Country_Eagles",NA,NA
"Q2064248","Sekope Kepu","Sekope Kepu","Sekope_Kepu","2015",NA,"Bordeaux","Union_Bordeaux_B%C3%A8gles",NA,NA
"Q2066416","Tatafu Polota-Nau","Tatafu Polota-Nau","Tatafu_Polota-Nau",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","61","10"
"Q2066416","Tatafu Polota-Nau","Tatafu Polota-Nau","Tatafu_Polota-Nau","2006",NA,"Waratahs","New_South_Wales_Waratahs",NA,NA
"Q2066416","Tatafu Polota-Nau","Tatafu Polota-Nau","Tatafu_Polota-Nau","2007",NA,"Western Sydney Rams",NA,NA,NA
"Q2066416","Tatafu Polota-Nau","Tatafu Polota-Nau","Tatafu_Polota-Nau","2014",NA,"Greater Sydney Rams",NA,NA,NA
"Q2066416","Tatafu Polota-Nau","Tatafu Polota-Nau","Tatafu_Polota-Nau",NA,NA,"Parramatta Two Blues",NA,NA,NA
"Q2067610","Victor Matfield","Victor Matfield","Victor_Matfield",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","127","35"
"Q2067610","Victor Matfield","Victor Matfield","Victor_Matfield","1998","1999","Blue Bulls","Blue_Bulls",NA,NA
"Q2067610","Victor Matfield","Victor Matfield","Victor_Matfield","1999","2000","Lions","Lions_(rugby)",NA,NA
"Q2067610","Victor Matfield","Victor Matfield","Victor_Matfield","2001","2007","Bulls","Bulls_(rugby)",NA,NA
"Q2067610","Victor Matfield","Victor Matfield","Victor_Matfield","2007","2008","RC Toulon","Rugby_Club_Toulonnais",NA,NA
"Q2067610","Victor Matfield","Victor Matfield","Victor_Matfield","2008","2015","Bulls","Bulls_(rugby)",NA,NA
"Q2067610","Victor Matfield","Victor Matfield","Victor_Matfield","2015","2016","Northampton Saints","Northampton_Saints",NA,NA
"Q2069565","Rob Simmons","Rob Simmons","Rob_Simmons",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","60","10"
"Q2069565","Rob Simmons","Rob Simmons","Rob_Simmons","2007","2007","East Coast Aces",NA,NA,NA
"Q2069565","Rob Simmons","Rob Simmons","Rob_Simmons","2007","2010","Sunnybank",NA,NA,NA
"Q2069565","Rob Simmons","Rob Simmons","Rob_Simmons","2008",NA,"Reds","Queensland_Reds",NA,NA
"Q2074817","Kurtley Beale","Kurtley Beale","Kurtley_Beale",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","60","118"
"Q2074817","Kurtley Beale","Kurtley Beale","Kurtley_Beale","2007","2011","Waratahs","New_South_Wales_Waratahs",NA,NA
"Q2074817","Kurtley Beale","Kurtley Beale","Kurtley_Beale","2012","2013","Melbourne Rebels","Melbourne_Rebels",NA,NA
"Q2074817","Kurtley Beale","Kurtley Beale","Kurtley_Beale","2014",NA,"Waratahs","New_South_Wales_Waratahs",NA,NA
"Q2074930","Luke Burgess","Luke Burgess","Luke_Burgess",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","37",NA
"Q2074930","Luke Burgess","Luke Burgess","Luke_Burgess","2003","2007","Brumbies",NA,NA,NA
"Q2074930","Luke Burgess","Luke Burgess","Luke_Burgess","2008","2011","NSW Waratahs","New_South_Wales_Waratahs",NA,NA
"Q2074930","Luke Burgess","Luke Burgess","Luke_Burgess","2011","2013","Stade Toulousain","Stade_Toulousain",NA,NA
"Q2074930","Luke Burgess","Luke Burgess","Luke_Burgess","2013","2015","Melbourne Rebels","Melbourne_Rebels",NA,NA
"Q2074930","Luke Burgess","Luke Burgess","Luke_Burgess","2015","2016","Zebre Rugby",NA,NA,NA
"Q2080001","Rob Horne","Rob Horne","Rob_Horne",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","29","20"
"Q2080001","Rob Horne","Rob Horne","Rob_Horne","2008",NA,"Waratahs","New_South_Wales_Waratahs",NA,NA
"Q2080001","Rob Horne","Rob Horne","Rob_Horne","2014",NA,"Greater Sydney Rams",NA,NA,NA
"Q2080039","Anthony Fainga'a","Anthony Fainga'a","Anthony_Fainga%27a","2010",NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","23","10"
"Q2080039","Anthony Fainga'a","Anthony Fainga'a","Anthony_Fainga%27a","2007","2008","Brumbies",NA,NA,NA
"Q2080039","Anthony Fainga'a","Anthony Fainga'a","Anthony_Fainga%27a","2009","2016","Queensland Reds","Queensland_Reds",NA,NA
"Q2080039","Anthony Fainga'a","Anthony Fainga'a","Anthony_Fainga%27a","2016",NA,"Kintetsu Liners",NA,NA,NA
"Q2080039","Anthony Fainga'a","Anthony Fainga'a","Anthony_Fainga%27a","2017",NA,"Brumbies",NA,NA,NA
"Q2080642","Mamuka Gorgodze","Mamuka Gorgodze","Mamuka_Gorgodze",NA,NA,"Georgia","Selecci%C3%B3n_de_rugby_de_Georgia","65","130"
"Q2080642","Mamuka Gorgodze","Mamuka Gorgodze","Mamuka_Gorgodze",NA,"2005","Lelo",NA,NA,NA
"Q2080642","Mamuka Gorgodze","Mamuka Gorgodze","Mamuka_Gorgodze","2005","2014","Montpellier","Montpellier_H%C3%A9rault_Rugby",NA,NA
"Q2080642","Mamuka Gorgodze","Mamuka Gorgodze","Mamuka_Gorgodze","2014",NA,"Toulon","RC_Toulonnais",NA,NA
"Q2082391","Pat McCabe","Pat McCabe","Pat_McCabe","2010",NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","24","25"
"Q2082391","Pat McCabe","Pat McCabe","Pat_McCabe","2007","2009","Sydney Rays",NA,NA,NA
"Q2082391","Pat McCabe","Pat McCabe","Pat_McCabe","2010","2014","Brumbies",NA,NA,NA
"Q2084110","Nicholas Phipps","Nick Phipps","Nick_Phipps",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","39","25"
"Q2084110","Nicholas Phipps","Nick Phipps","Nick_Phipps","2011","2013","Rebels","Rebels",NA,NA
"Q2084110","Nicholas Phipps","Nick Phipps","Nick_Phipps","2014","2014","Sydney Stars",NA,NA,NA
"Q2084110","Nicholas Phipps","Nick Phipps","Nick_Phipps","2014",NA,"Waratahs","New_South_Wales_Waratahs",NA,NA
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard",NA,NA,"Gales","Selecci%C3%B3n_de_rugby_de_Gales","36",NA
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","2002","2008","Swansea",NA,NA,NA
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","2008","2014","Ospreys","Ospreys",NA,NA
"Q2149806","Richard Hibbard","Richard Hibbard","Richard_Hibbard","2014",NA,"Gloucester","Gloucester_Rugby",NA,NA
"Q2182964","Maxime Médard","Maxime Médard","Maxime_M%C3%A9dard",NA,NA,"Francia","Selecci%C3%B3n_de_rugby_de_Francia","41",NA
"Q2182964","Maxime Médard","Maxime Médard","Maxime_M%C3%A9dard","2005",NA,"Stade Toulousain","Stade_Toulousain",NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","64","276"
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2008","2012","Western Force","Western_Force",NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2012","2013","Melbourne Rebels","Melbourne_Rebels",NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2013",NA,"West Harbour RFC",NA,NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2013","2014","London Irish","London_Irish",NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2014","2017","RC Toulon","Rugby_Club_Toulonnais",NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2015",NA,"Queensland Reds","Queensland_Reds",NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2017","2019","Sale Sharks","Sale_Sharks",NA,NA
"Q2203638","James O'Connor","James O'Connor","James_O%27Connor_(rugbista)","2019","2024","Queensland Reds","Queensland_Reds",NA,NA
"Q2244780","James Slipper","James Slipper","James_Slipper",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","74","0"
"Q2244780","James Slipper","James Slipper","James_Slipper","2010",NA,"Reds","Queensland_Reds",NA,NA
"Q2244780","James Slipper","James Slipper","James_Slipper",NA,NA,"Gold Coast Breakers",NA,NA,NA
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu",NA,NA,"Nueva Zelanda","Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda","132","60"
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu","2000","2015","Blues","Blues_(rugby)",NA,NA
"Q2249503","Keven Mealamu","Keven Mealamu","Keven_Mealamu","2002",NA,"Chiefs","Chiefs_(rugby)",NA,NA
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont",NA,NA,"Escocia","Selecci%C3%B3n_de_rugby_de_Escocia","105",NA
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","2000","2003","Rotherham Titans",NA,NA,NA
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","2003","2005","Glasgow Warriors",NA,NA,NA
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","2005","2009","Northampton Saints","Northampton_Saints",NA,NA
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","2009","2012","Llanelli Scarlets","Scarlets",NA,NA
"Q2250641","Sean Lamont","Sean Lamont","Sean_Lamont","2012","2017","Glasgow Warriors",NA,NA,NA
"Q2251158","Bernard Laporte","Bernard Laporte","Bernard_Laporte","1984","1993","Union Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles",NA,NA
"Q2272950","Joel Stransky","Joel Stransky","Joel_Stransky",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","22",NA
"Q2272950","Joel Stransky","Joel Stransky","Joel_Stransky","1988","1990","Natal Sharks","Natal_Sharks",NA,NA
"Q2272950","Joel Stransky","Joel Stransky","Joel_Stransky","1990","1992","L'Aquila Rugby","L%27Aquila_Rugby",NA,NA
"Q2272950","Joel Stransky","Joel Stransky","Joel_Stransky","1992","1994","Amatori Rugby San Donà",NA,NA,NA
"Q2272950","Joel Stransky","Joel Stransky","Joel_Stransky","1994","1996","Western Province","Western_Province",NA,NA
"Q2272950","Joel Stransky","Joel Stransky","Joel_Stransky","1996",NA,"Stormers","Stormers",NA,NA
"Q2272950","Joel Stransky","Joel Stransky","Joel_Stransky","1997","1999","Leicester Tigers","Leicester_Tigers",NA,NA
"Q2278053","Sylvain Marconnet","Sylvain Marconnet","Sylvain_Marconnet","1998",NA,"Francia","Selecci%C3%B3n_de_rugby_de_Francia","84","15"
