"name","tier","division","country","wikidataId","homonyms"
"Port Macquarie Pirates",6,"NSWCRU Mid North Coast Rugby Union - Northern Division","Australia","",""
"Southern Cross University Marlins",6,"NSWCRU Mid North Coast Rugby Union - Northern Division","Australia","",""
"Forster-Tuncurry Dolphins",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Gloucester Cockatoos",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Manning River Ratz",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Nambucca River Breakers R.U.F.C",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Old Bar Clams",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Urunga-Bellinger valley Rugby Club",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Wallamba Bulls",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Wauchope Thunder",6,"NSWCRU Mid North Coast Rugby Union - Southern Division","Australia","",""
"Armidale Blues Rugby Club",6,"NSWCRU New England Rugby Union","Australia","",""
"Armidale City",6,"NSWCRU New England Rugby Union","Australia","",""
"Armidale Old Boys",6,"NSWCRU New England Rugby Union","Australia","",""
"Barbarians R.U.F.C.",6,"NSWCRU New England Rugby Union","Australia","","Q807749; Q7666484"
"City United",6,"NSWCRU New England Rugby Union","Australia","",""
"Earle Page College",6,"NSWCRU New England Rugby Union","Australia","",""
"Glen Innes Rugby Club",6,"NSWCRU New England Rugby Union","Australia","",""
"Guy Fawkes Ebor",6,"NSWCRU New England Rugby Union","Australia","",""
"Guyra Ghosts",6,"NSWCRU New England Rugby Union","Australia","",""
"Gwydir River Rats",6,"NSWCRU New England Rugby Union","Australia","",""
"Hillgrove",6,"NSWCRU New England Rugby Union","Australia","",""
"Page-Wright Barbarians",6,"NSWCRU New England Rugby Union","Australia","",""
"Robb Rugby Club",6,"NSWCRU New England Rugby Union","Australia","",""
"St Albert's College Rugby Club",6,"NSWCRU New England Rugby Union","Australia","",""
"Teachers College",6,"NSWCRU New England Rugby Union","Australia","",""
"Tenterfield Bumblebees",6,"NSWCRU New England Rugby Union","Australia","",""
"United Colleges",6,"NSWCRU New England Rugby Union","Australia","",""
"University College",6,"NSWCRU New England Rugby Union","Australia","",""
"Uralla Miners",6,"NSWCRU New England Rugby Union","Australia","",""
"Walcha R.U.F.C.",6,"NSWCRU New England Rugby Union","Australia","",""
"Wright College Redmen",6,"NSWCRU New England Rugby Union","Australia","",""
"Balmain RFC",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q19871070",""
"Drummoyne DRFC",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q5309256",""
"Knox Old Boys RUFC",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q6423574",""
"Lindfield Rugby Club",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q22271899",""
"Mosman Rugby Club",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q3324822",""
"Petersham RUFC",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q7178225",""
"St Patrick's Rugby Club",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q7595090",""
"Woollahra Colleagues RFC",6,"NSWCRU New South Wales Suburban Rugby Union - First Division","Australia","Q16972752",""
"Griffins",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","","Q16354761"
"Lake Macquarie",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Maitland",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Muswellbrook",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Nelson Bay",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Pokolbin",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Singleton",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Southern Beaches",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Southern Lakes",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"University RC",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","",""
"Wanderers",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","","Q29458342; Q2391440"
"Waratahs",6,"NSWCRU Newcastle and Hunter Rugby Union","Australia","","Q534417"
"Bourke Rams",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Brewarrina Brumbies",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Cobar Camels",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Coonamble Rams",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Gulargambone Galahs",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Nyngan Bogan Bulls",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Walgett Rams",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Warren Pumas",6,"NSWCRU Western Plains Rugby Union","Australia","",""
"Barker Old Boys",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","",""
"Blue Mountains Rugby Club",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","Q117286464",""
"Forest Rugby Club",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","Q5469099",""
"Hills RC",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","",""
"Hunters Hill Rugby Club",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","Q16970426",""
"Newport Breakers Rugby Club",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","",""
"University of New South Wales Rugby union Club",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","",""
"Waverley Rugby Club",7,"NSWCRU New South Wales Suburban Rugby Union - Second Division","Australia","Q3566766",""
"Beecroft Rugby Club",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","Q4879720",""
"Brothers Rugby Club Sydney",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","Q4975675",""
"Epping Rams Rugby Club",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","Q5383893",""
"Hawkesbury Valley",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","",""
"Kings Old Boys",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","",""
"Oatley RC",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","",""
"Old Ignatians' Rugby Football Club",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","Q7084261",""
"Redfield Old Boys",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","",""
"St Ives RC",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","",""
"UWS Hawkesbury RC",8,"NSWCRU New South Wales Suburban Rugby Union - Third Division","Australia","",""
"Blacktown RC",9,"NSWCRU New South Wales Suburban Rugby Union - Fourth Division","Australia","",""
"Canterbury RC",9,"NSWCRU New South Wales Suburban Rugby Union - Fourth Division","Australia","","Q5033683"
"Colleagues Convicts",9,"NSWCRU New South Wales Suburban Rugby Union - Fourth Division","Australia","",""
"Macquarie University RC",9,"NSWCRU New South Wales Suburban Rugby Union - Fourth Division","Australia","",""
"Rouse Hill RC",9,"NSWCRU New South Wales Suburban Rugby Union - Fourth Division","Australia","",""
"Sydney Harlequins RC",9,"NSWCRU New South Wales Suburban Rugby Union - Fourth Division","Australia","",""
"Sydney Irish RC",9,"NSWCRU New South Wales Suburban Rugby Union - Fourth Division","Australia","",""
"Alexandria RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Burraneer RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Chatswood RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Clovelly RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Collaroy RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Dee Why RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Engadine RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Fairvale/Lansvale RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"ICMS RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Lane Cove Rugby",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","Q6485379",""
"Maccabi R.F.C.",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","Q6722862",""
"Manly Savers RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Menai RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Merrylands RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Roseville RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Terrey Hills RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Wakehurst RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
"Wollondilly RC",10,"NSWCRU New South Wales Suburban Rugby Union - Fifth Division","Australia","",""
