"rugbyscopeId","altNames","teamWP","fusionName"
"9","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","Italy national rugby union team"
"160","Newcastle; Newcastle Gosforth","Newcastle_Falcons","Newcastle Falcons"
"149","Neuenheim",NA,"SC Neuenheim"
"625","Orléans",NA,"RC Orléans"
"123","I Cavalieri","Rugby_Club_I_Cavalieri","Rugby Club I Cavalieri"
"249","Dax","Union_sportive_dacquoise","US Dax"
"31","Heidelberg RK","Heidelberger_Ruderklub_1872","Heidelberger RK"
"116","Germania","Nazionale_maschile_di_rugby_a_15_della_Germania","Germany national rugby union team"
"218","GRAN Parma; GranDucato","GranDucato_Parma_Rugby","GranDucato Parma"
"2036","Brescia","Rugby_Brescia","Rugby Brescia"
"928","Auckland","Auckland_Rugby_Football_Union","Auckland rugby union team"
"232","Blues; Auckland Blues","Blues_(rugby_a_15)","Blues"
"156","Blue Bulls; Northern Transvaal","Blue_Bulls","Blue Bulls"
"22","F.S. Cheetahs; Free State; Orange Free State","Free_State_Cheetahs","Free State Cheetahs"
"254","Bulls","Bulls_(rugby_a_15)","Bulls"
"203","Cheetahs","Central_Cheetahs","Cheetahs"
"52","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","South Africa national rugby union team"
"121","Natal Sharks; Natal","Natal_Sharks","Natal Sharks"
"258","Sharks","Sharks_(rugby_a_15)","Sharks"
"239","Northampton","Northampton_Saints","Northampton Saints"
"2","Saracens","Saracens_Football_Club","Saracens F.C."
"230","Harlequins","Harlequin_Football_Club","Harlequin F.C."
"332","Worcester","Worcester_Rugby","Worcester Warriors"
"2908","Hawke's Bay",NA,"Hawke's Bay Rugby Union Team"
"1056","Yokohama Canon Eagles","Yokohama_Canon_Eagles","Yokohama Canon Eagles"
"188","Crusaders","Crusaders","Crusaders"
"252","Stade français","Stade_fran%C3%A7ais_Paris_rugby","Stade Français Rugby"
"241","Cats; Lions","Lions_(rugby_a_15)","Lions"
"2907","Counties Manukau; Counties","Counties_Manukau_Rugby_Football_Union","Counties Manukau Rugby Union Team"
"2915","Waikato","Waikato_Rugby_Union","Waikato Rugby Union Team"
"138","Bath","Bath_Rugby","Bath Rugby"
"685","Sungoliath",NA,"Tokyo Suntory Sungoliath"
"698","Brave Lupus",NA,"Toshiba Brave Lupus"
"562","Green Rockets",NA,"NEC Green Rockets Tokatsu"
"72","Chiefs; Waikato Chiefs","Chiefs_(rugby_a_15)","Chiefs"
"7286","SF Olympic Club",NA,"San Francisco's Olympic Club"
"228","Stati Uniti","Nazionale_maschile_di_rugby_a_15_degli_Stati_Uniti_d%27America","United States national rugby union team"
"2903","Canterbury","Canterbury_Rugby_Football_Union","Canterbury"
"579","Wild Knights","Saitama_Wild_Knights","Saiatama Panasonic Wild Knights"
"270","Wellington","Wellington_Rugby_Football_Union","Wellington Rugby Football Union"
"126","La Rochelle","Stade_rochelais","Stade Rochelais"
"99","Hurricanes","Hurricanes_(rugby_a_15)","Hurricanes"
"2905","Tasman","Tasman_Rugby_Union","Tasman Rugby Union Team"
"13","Nottingham","Nottingham_Rugby_Football_Club","Nottingham R.F.C."
"234","Griquas","Griqualand_West_Griquas","Griquas"
"162","Bristol","Bristol_Rugby","Bristol Bears"
"267","Leinster","Leinster_Rugby","Leinster Rugby"
"7","Newport G.D.; Dragons","Dragons_(rugby_a_15)","Dragons"
"278","Transvaal; Golden Lions","Golden_Lions","Golden Lions"
"891","Abercrave",NA,"Abercrave RFC"
"215","Pontypool","Pontypool_Rugby_Football_Club","Pontypool RFC"
"272","Llanelli","Llanelli_Rugby_Football_Club","Llanelli RFC"
"150","Swansea","Swansea_Rugby_Football_Club","Swansea RFC"
"143","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","Wales national rugby union team"
"76","Montpellier","Montpellier_H%C3%A9rault_Rugby","Montpellier Hérault Rugby"
"59","Benetton; Treviso; GUF Treviso; Benetton Rugby Treviso","Benetton_Rugby_Treviso","Benetton Rugby Treviso"
"2909","Manawatu","Manawatu_Rugby_Union","Manawatu Rugby Union Team"
"2912","Southland","Southland_Rugby_Football_Union","Southland"
"122","Gloucester","Gloucester_Rugby","Gloucester Rugby"
"309","Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault","AS Béziers Hérault"
"58","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","France national rugby union team"
"205","S.S. Lazio; Lazio&Primavera","Polisportiva_S.S._Lazio_Rugby_1927","SS Lazio Rugby 1927"
"785","Casale","Rugby_Casale","Rugby Casale"
"223","Coventry",NA,"Coventry R.F.C."
"189","Castres","Castres_Olympique","Castres Olympique"
"37","Glasgow Warriors; Glasgow","Glasgow_Warriors","Glasgow Warriors"
"176","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","Scotland national rugby union team"
"2299","Llanharan RFC",NA,"Llanharan RFC"
"276","Neath","Neath_Rugby_Football_Club","Neath RFC"
"273","Ospreys","Ospreys","Ospreys"
"208","Narbonne; RC Narbonne","Racing_Club_Narbonne","RC Narbonne"
"344","Western Province","Western_Province","Western Province"
"135","Stormers","Stormers","Stormers"
"225","Munster; Munster A","Munster_Rugby","Munster Rugby"
"343","Steaua","Rugby_Club_Steaua_Bucure%C8%99ti","CSA Steaua București"
"181","Pais d'Aix",NA,"Provence Rugby"
"92","Oyonnax","Oyonnax_Rugby","Oyonnax Rugby"
"342","Bucarest","Bucure%C8%99ti_Rugby","București Wolves"
"190","Romania","Nazionale_maschile_di_rugby_a_15_della_Romania","Romania national rugby union team"
"393","Graulhet",NA,"Sporting Club Graulhetois"
"1990","Worthing",NA,"Worthing Rugby Football Club"
"609","Rosslyn Park","Rosslyn_Park_Football_Club","Rosslyn Park F.C."
"231","Wasps; London Wasps","Wasps_Rugby_Football_Club","Wasps RFC"
"209","Yamaha Júbilo; Blue Revs","Shizuoka_Blue_Revs","Shizuoka Blue Revs"
"365","Blackheath","Blackheath_Football_Club","Blackheath F.C."
"120","Edimburgo","Edinburgh_Rugby","Edinburgh Rugby"
"295","Cahors","Cahors_rugby","Cahors Rugby"
"832","Poverty Bay","Poverty_Bay_Rugby_Football_Union","Poverty Bay Rugby Football Union"
"14","Cardiff Rugby; Cardiff Blues","Cardiff_Rugby","Cardiff Rugby"
"2904","North Harbour","North_Harbour_Rugby_Union","North Harbour Rugby Union Team"
"27","Clermont; Montferrand","Association_sportive_montferrandaise_Clermont_Auvergne","ASM Clermont Auvergne"
"1","Lione","Lyon_Olympique_Universitaire_Rugby","Lyon OU"
"2848","Auch","Rugby_club_Auch","Rugby club Auch"
"316","Bègles; Bordeaux; Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles","Union Bordeaux Bègles"
"1251","Fylde",NA,"Fylde Rugby Club"
"577","Orrell","Orrell_Rugby_Union_Football_Club","Orrell Rugby Club"
"191","Rugby Roma; Olimpic ’44; A.S. Roma; Amatori Roma","Rugby_Roma_Olimpic_Club_1930","Rugby Roma"
"801","CUS Milano; GUF Milano","CUS_Milano_Rugby","CUS Milano Rugby"
"614","Marsiglia",NA,"Rugby Club Stade Phocéen"
"1496","Marist St. Joseph",NA,"Marist St. Joseph"
"2046","Secom Rugguts",NA,"Sayama Secom Rugguts"
"224","Samoa; Samoa Occidentali","Nazionale_maschile_di_rugby_a_15_di_Samoa","Samoa national rugby union team"
"17","Pacific Islanders","Pacific_Islanders","Pacific Islanders rugby union team"
"341","L’Aquila","L%27Aquila_Rugby_Club","L’Aquila Rugby Club"
"11","Aironi","Aironi_Rugby","Aironi"
"180","Zebre","Zebre_Rugby_Club","Zebre"
"151","Cardiff RFC","Cardiff_Rugby_Football_Club","Cardiff RFC"
"26","Moseley","Birmingham_Moseley_Rugby_Club","Birmingham Moseley Rugby Club"
"312","San Isidro","San_Isidro_Club","San Isidro Club"
"856","Sudamérica XV","Sudam%C3%A9rica_XV","Sudamérica XV"
"957","Bay of Plenty","Bay_of_Plenty_Rugby_Union","Bay of Plenty Steamers"
"1398","Toyota Verblitz","Toyota_Verblitz","Toyota Verblitz"
"495","E.P. Elephants; Eastern Province; E.P. Kings; Elephants","Eastern_Province_Elephants","Eastern Province Kings"
"194","Rovigo","Rugby_Rovigo_Delta","Rugby Rovigo"
"329","Viadana","Rugby_Viadana","Rugby Viadana"
"3028","Wests",NA,"Wests Scarborough Rugby Union Football Club"
"738","West Hartlepool","West_Hartlepool_Rugby_Football_Club","West Hartlepool RFC"
"731","Warringah",NA,"Warringah RC"
"310","Mont-de-Marsan","Stade_montois_rugby","Stade Montois"
"2659","I Medicei","Rugby_Club_I_Medicei","Rugby Club I Medicei"
"282","Ulster","Ulster_Rugby","Ulster Rugby"
"578","Univ. di Oxford",NA,"Oxford University RFC"
"238","London Irish","London_Irish_Rugby_Football_Club","London Irish RFC"
"77","Irlanda","Nazionale_maschile_di_rugby_a_15_dell%27Irlanda","Ireland rugby union team"
"251","Leeds Tykes; Headingley; Yorkshire Carnegie; Leeds Carnegie","Leeds_Tykes","Leeds Tykes"
"158","Boroughmuir","Boroughmuir_Rugby_%26_Community_Sports_Club","Boroughmuir RFC"
"197","Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin","CA Brive"
"185","Celtic Warriors","Celtic_Warriors","Celtic Warriors"
"275","Newport","Newport_Rugby_Football_Club","Newport RFC"
"857","Avezzano","Avezzano_Rugby","Avezzano Rugby"
"49","Capitolina","Unione_Rugby_Capitolina","Unione Rugby Capitolina"
"6975","Accademia FIR",NA,"Academia FIR"
"454","Univ. di Cambridge",NA,"Cambridge University RUFC"
"530","Greystones",NA,"Greystones RFC"
"2927","US Garazi",NA,"Union sportive Garazi"
"152","Biarritz","Biarritz_Olympique_Pays_Basque","Biarritz Olympique"
"811","CASI","Club_Atl%C3%A9tico_de_San_Isidro_(rugby_a_15)","Club Atlético San Isidro (rugby)"
"607","Richmond","Richmond_Football_Club","Richmond Rugby Club"
"1115","Nat. y Gimnasia",NA,"Club Natación y Gimnasia"
"734","Watsonians","Watsonians_Rugby_Football_Club","Watsonian FC"
"105","London Scottish","London_Scottish_Football_Club","London Scottish F.C."
"98","Bedford","Bedford_Blues","Bedford Blues"
"184","Otley",NA,"Otley R.U.F.C."
"903","Altrincham Kersal",NA,"Altrincham Kersal"
"213","Connacht","Connacht_Rugby","Connacht Rugby"
"104","Pontypridd","Pontypridd_Rugby_Football_Club","Pontypridd RFC"
"64","Scarlets; Llanelli Scarlets","Scarlets","Scarlets"
"487","Black Rams",NA,"Ricoh Black Rams Tokyo"
"430","Belfast Harlequins; North of Ireland","Belfast_Harlequins_RFC","Belfast Harlequins"
"2736","Old Glory DC",NA,"Old Glory DC"
"567","Northern Suburbs",NA,"Northern Suburbs Rugby Club"
"1693","QU Belfast",NA,"Queen's University RFC"
"195","Melrose","Melrose_Rugby_Football_Club","Melrose RFC"
"423","Ballymena","Ballymena_Rugby_Football_Club","Ballymena RFC"
"214","Cross Keys","Cross_Keys_Rugby_Football_Club","Cross Keys RFC"
"216","Ebbw Vale","Ebbw_Vale_RFC","Ebbw Vale RFC"
"266","Perpignano","Union_Sportive_Arlequins_Perpignanais","USA Perpignan"
"2913","Taranaki","Taranaki_Rugby_Football_Union","Taranaki Rugby Union Team"
"580","P.U.C.","Paris_Universit%C3%A9_Club_(rugby_a_15)","Paris Université Club"
"2910","North Auckland; Northland","Northland_Rugby_Union","Northland Rugby Union Team"
"161","Western Force; Austr. Occidentale","Western_Force","Western Force"
"1946","Wairarapa",NA,"Wairarapa Bush Rugby Football Union"
"1510","Mid. Canterbury",NA,"Mid Canterbury Rugby Football Union"
"81","Glamorgan","Glamorgan_Wanderers_RFC","Glamorgan Wanderers RFC"
"199","Bourgoin-Jallieu","Club_sportif_Bourgoin-Jallieu_rugby","CS Bourgoin-Jallieu"
"255","Grenoble","Football_club_de_Grenoble_rugby","Football Club Grenoble Rugby"
"783","Rugby Milano","Rugby_Milano","A.S. Rugby Milano"
"618","Lyons","Rugby_Lyons","Rugby Lyons Piacenza"
"30","Aberavon","Aberavon_Rugby_Football_Club","Aberavon RFC"
"2699","New York","Rugby_New_York","Rugby New York"
"265","Club Newman",NA,"Club Newman"
"368","Parma","Rugby_Parma_F.C._1931","Rugby Parma FC"
"380","Petrarca; Tre Pini Padova","Petrarca_Rugby","Petrarca Rugby"
"790","Amatori Capoterra","Amatori_Rugby_Capoterra","Amatori Rugby Capoterra"
"5515","Arechi",NA,"Arechi Rugby"
"789","Amatori Parma","Amatori_Parma_Rugby_Club","Amatori Parma Rugby Club"
"440","Bridgend","Bridgend_Ravens_Rugby_Football_Club","Bridgend Ravens"
"308","Western Transvaal; Leopards","Leopards","Leopards"
"235","Boland Cavaliers","Boland_Cavaliers","Boland Cavaliers"
"263","Agen","Sporting_Union_Agen_Lot-et-Garonne","SU Agen Lot-et-Garonne"
"4687","Rugby Athlétique Club Châteauroux",NA,"RAC Castelroussin"
"4804","USC Pouyastruc",NA,"Union Sportive des Coteaux Pouyastruc"
"111","Exeter","Exeter_Chiefs","Exeter Chiefs"
"1250","Sanix Blues",NA,"Munakata Sanix Blues"
"1518","Dynaboars",NA,"Mitsubishi Sagamihara DynaBoars"
"906","Amman Utd.",NA,"Amman United RFC"
"248","Heriot’s","Heriot%27s_Rugby_Club","Heriot's Rugby Club"
"658","Tulle",NA,"Sporting club tulliste"
"2489","Saint-Céré",NA,"Saint-Céré Rugby"
"2669","Decazeville",NA,"Sporting Club decazevillois"
"7431","Tucumán","Uni%C3%B3n_de_Rugby_de_Tucum%C3%A1n","Unión de Rugby de Tucumán Team"
"331","Pampas XV","Pampas_XV","Pampas XV"
"1903","Tucumán LTC",NA,"Tucumán Lawn Tennis Club"
"2436","Jaguares","Jaguares","Jaguares"
"497","Eastwood",NA,"Eastwood Rugby Club"
"1204","Eastern Suburbs",NA,"Eastern Suburbs Rugby Union Football Club Inc."
"552","Manly",NA,"Manly RUFC"
"644","SF Golden Gate",NA,"San Francisco Golden Gate RFC"
"201","London Welsh","London_Welsh_Rugby_Football_Club","London Welsh RFC"
"847","Livorno","Rugby_Livorno_1931","Rugby Livorno 1931"
"850","Vicenza","Rugby_Vicenza","ASD Rugby Vicenza"
"2538","Sacramento Express",NA,"Sacramento Express"
"2654","Old Christians","Old_Christians_Club_(rugby)","Old Christians Club"
"23","Uruguay","Nazionale_maschile_di_rugby_a_15_dell%27Uruguay","Uruguay national rugby union team"
"429","Bective Rangers",NA,"Bective Rangers"
"5532","Sambenedettese",NA,"UR San Benedetto"
"404","San Donà","Rugby_San_Don%C3%A0","Rugby San Donà"
"20","Lourdes","Football_Club_Lourdais_XV","FC Lourdes"
"1812","South Leicester",NA,"South Leicester RFC"
"50","Cannstatter Fußball-Club",NA,"SC 1880 Frankfurt"
"359","CA Rosario","Club_Atl%C3%A9tico_del_Rosario","Club Atlético del Rosario"
"128","Canada","Nazionale_maschile_di_rugby_a_15_del_Canada","Canada national rugby union team"
"424","Ballymore Tornadoes",NA,"Brisbane City"
"541","King Country",NA,"King Country Rugby Football Union"
"307","Hindú","Hind%C3%BA_Club","Hindú Club"
"2470","SC Universitaire",NA,"France national university rugby union team"
"739","West of Scotland",NA,"West of Scotland FC"
"706","Bergerac",NA,"US Bergerac"
"222","Figi","Nazionale_maschile_di_rugby_a_15_delle_Figi","Fiji national rugby union team"
"5777","Linewood",NA,"Linwood RFC"
"84","Gala","Gala_Rugby_Football_Club","Gala RFC"
"1681","Pretoria Harlequins",NA,"Pretoria Harlequins"
"586","Pert Spirit",NA,"Perth Spirit"
"690","Sydney University",NA,"Sydney University Football Club"
"508","La Voulte","La_Voulte_Sportif","La Voulte sportif"
"624","Nîmes",NA,"RC Nîmes"
"212","Cognac",NA,"US Cognac"
"361","Marlborough",NA,"Marlborough Rugby Union"
"1494","Marist Bros. O.B.",NA,"Marist Brothers Old Boys RFC"
"6949","Thiene",NA,"Rugby Thiene A.S.D."
"2181","Lormont",NA,"Club athlétique Lormont Hauts de Garonne"
"669","Hendaye",NA,"Stade hendayais rugby"
"1423","Kubota Spears",NA,"Kubota Spears Funabashi Tokyo-Bay"
"740","Greater Sydney Rams",NA,"Western Sydney Rams"
"42","Canberra Vikings",NA,"Canberra Vikings"
"493","Queensland Country",NA,"Queensland Country"
"724","UC Cork",NA,"University College Cork RFC"
"6186","Maties",NA,"Maties"
"820","Mirano","Rugby_Mirano_1957","Mirano Rugby 1957"
"728","Wakefield",NA,"Wakefield RFC"
"812","Colleferro","Colleferro_Rugby_1965","Colleferro Rugby 1965"
"242","Gaillac",NA,"UA Gaillac"
"5","Massy",NA,"RC Massy"
"7063","Cosmopolitan Club",NA,"Cosmopolitan Club de Paris"
"477","Coastal Stallions",NA,"Coastal Stallions"
"1069","Cefneithin",NA,"Cefneithin RFC"
"665","Beaumont",NA,"Stade beaumontois Lomagne rugby"
"1880","Thames Valley",NA,"Thames Valley Rugby Football Union"
"7448","Toronto Nomads",NA,"Toronto Nomads"
"2147","Leonessa","Rugby_Leonessa_1928","Rugby Leonessa 1928"
"2429","Cavalieri Union","Cavalieri_Union_Rugby_Prato_Sesto","Cavalieri Union Rugby"
"610","Bologna","Rugby_Bologna_1928","Rugby Bologna"
"426","Banco Nación","Club_Atl%C3%A9tico_Banco_de_la_Naci%C3%B3n_Argentina","Club Banco Nación"
"2855","L.A. Giltinis",NA,"LA Giltinis"
"2692","San Diego Legion",NA,"San Diego Legion"
"2881","La Valette-du-Var",NA,"XV du Coudon"
"157","Borders","Border_Reivers_(rugby_a_15)","Border Reivers"
"58","Francesa",NA,"France national rugby union team"
"340","Veneziamestre; Venezia","Veneziamestre_Rugby_1986","Venezia Mestre Rugby FC"
"805","Verona; CUS Verona","Verona_Rugby","Verona Rugby"
"236","Falcons","Falcons_(Sudafrica)","Falcons"
"542","Kobe Steelers",NA,"Kobelco Kobe Steelers"
"1847","Stourbridge",NA,"Stourbridge R.F.C."
"100","Llandovery","Llandovery_Rugby_Football_Club","Llandovery RFC"
"89","Tarbes","Tarbes_Pyr%C3%A9n%C3%A9es_rugby","Tarbes Pyrénées Rugby"
"517","Galwegians",NA,"Galwegians RFC"
"63","Fiamme Oro","Fiamme_Oro_Rugby","Fiamme Oro Rugby"
"7432","Córdoba","Uni%C3%B3n_Cordobesa_de_Rugby","Unión Cordobesa de Rugby Team"
"2009","JC Córdoba",NA,"Jockey Club Córdoba"
"3716","Orange City",NA,"Orange City"
"516","Gallopers",NA,"GPS Rugby"
"1545","Naas",NA,"Naas RFC"
"540","Kelso","Kelso_Rugby_Football_Club","Kelso RFC"
"5606","Mantova",NA,"Rugby Mantova SRL SSD"
"1443","Liceo Naval",NA,"Club Liceo Naval"
"7207","Petrolul Bucarest",NA,"Petrolul Bucarest Rugby"
"7144","PTT Bucurest",NA,"Locomotiva PTT Bucuresti"
"544","Lansdowne","Lansdowne_Football_Club","Lansdowne Football Club"
"674","Nizza",NA,"Rugby Nice Côte d'Azur Université-Racing"
"288","Isole Cayman",NA,"Cayman Islands national rugby union team"
"405","San Luis",NA,"Club San Luis"
"829","Newbridge","Newbridge_RFC","Newbridge RFC"
"511","Saint-Claude",NA,"FC Saint-Claude"
"4562","AC Boulogne",NA,"AC Boulogne-Billancourt"
"1165","Dallas Harlequins",NA,"Dallas Harlequins R.F.C."
"339","Mogliano; Silea; San Marco","Mogliano_Rugby_1969","Mogliano Rugby"
"620","Aubenas Vals",NA,"Rugby club Aubenas Vals"
"2057","Kyuden Voltex",NA,"Kyuden Voltex"
"1072","Central Vikings",NA,"Central Vikings Rugby Union"
"210","Giappone","Nazionale_maschile_di_rugby_a_15_del_Giappone","Japan national rugby union team"
"233","Pumas","Pumas_(Sudafrica)","Pumas"
"4456","Dole",NA,"Grand Dole Rugby"
"1112","La Tablada",NA,"Club La Tablada"
"114","Rotherham","Rotherham_Rugby_Union_Football_Club","Rotherham R.U.F.C."
"2038","Red Hurricanes",NA,"Red Hurricanes Osaka"
"2558","S.F. Rush",NA,"San Francisco Rush"
"2008","Hilversum",NA,"Rugby Club Hilversum"
"737","West Harbour",NA,"West Harbour RFC"
"581","Parramatta",NA,"Parramatta Two Blues"
"2272","Hunters Hill",NA,"Hunters Hill Rugby Club"
"221","Tonga","Nazionale_maschile_di_rugby_a_15_delle_Tonga","Tonga national rugby union team"
"324","Montauban","Union_sportive_montalbanaise","US Montauban"
"457","C. Wanderers",NA,"Castaway Wanderers"
"808","Canada West","Canada_West","Canada West"
"434","Bees",NA,"Birmingham & Solihull R.F.C."
"3936","Nelson Bay",NA,"Nelson Bay"
"371","Croazia","Nazionale_maschile_di_rugby_a_15_della_Croazia","Croatia national rugby union team"
"656","Pamiers",NA,"Sporting club appaméen"
"7358","Oujda",NA,"Union sportive de Oujda"
"387","Marocco","Nazionale_maschile_di_rugby_a_15_del_Marocco","Morocco national rugby union team"
"795","Bangor","Bangor_RFC","Bangor RFC"
"6114","Menai Bridge",NA,"Menai Bridge RFC"
"1521","Mold",NA,"Mold RFC"
"1690","Queanbeyan",NA,"Queanbeyan Whites"
"1946","Wairarapa Bush",NA,"Wairarapa Bush Rugby Football Union"
"1223","Esher",NA,"Esher RFC"
"519","Garryowen","Garryowen_Football_Club","Garryowen Football Club"
"2671","Seattle Seawolves","Seattle_Seawolves","Seattle Seawolves"
"733","Waterloo RFC",NA,"Waterloo FC"
"2677","Austin Gilgronis",NA,"Austin Gilgronis"
"55","C.C. Rays",NA,"Central Coast Rays"
"55","North Harbour Rays",NA,"Central Coast Rays"
"2687","C.U.B.A.","Club_Universitario_de_Buenos_Aires","Club Universitario de Buenos Aires rugby"
"4161","Liverpool",NA,"Liverpool Collegiate RFC"
"7133","Elne",NA,"Jeunesses Illibériennes"
"846","Noceto","Rugby_Noceto_Football_Club","Rugby Noceto Football Club"
"844","Colorno","Rugby_Colorno","Rugby Colorno"
"586","Perth Spirit",NA,"Perth Spirit"
"178","Alumni",NA,"Asociación Alumni"
"268","Albi","Sporting_Club_Albigeois","SC Albi"
"1118","Pucará",NA,"Club Pucará"
"1343","Honda Heat",NA,"Mie Honda Heat"
"1505","Melbourne Harlequins",NA,"Melbourne Harlequins"
"2255","Melbourne Rising",NA,"Melbourne Rising"
"6135","Blaengarw",NA,"Blaengarw RFC"
"3044","Givors",NA,"SO Givors"
"435","Blackrock College","Blackrock_College_RFC","Blackrock College RFC"
"3387","Mendoza",NA,"Universitario Rugby Club Mendoza"
"74","Valladolid","Valladolid_Rugby_Asociaci%C3%B3n_Club","Valladolid RAC"
"943","Banbridge",NA,"Banbridge RFC"
"2718","Souths",NA,"South Darwin Rabbitohs"
"281","Zimbabwe","Nazionale_maschile_di_rugby_a_15_dello_Zimbabwe","Zimbabwe national rugby union team"
"2557","S.D. Breakers",NA,"San Diego Breakers"
"713","Tours",NA,"US Tours Rugby"
"2210","NSW Country",NA,"New South Wales Country Eagles"
"2897","Moana Pasifika","Moana_Pasifika","Moana Pasifika"
"740","West. Sydney Rams",NA,"Western Sydney Rams"
"247","Melbourne Rebels",NA,"Melbourne Rebels"
"649","Southern Districts",NA,"Southern Districts Rugby Club"
"82","Georgia","Nazionale_maschile_di_rugby_a_15_della_Georgia","Georgia national rugby union team"
"1974","Wests Lions",NA,"Wests Lions"
"55","Central Coast Rays",NA,"Central Coast Rays"
"689","Sydney Stars",NA,"Sydney Stars"
"155","Blagnac",NA,"Blagnac SCR"
"46","Amatori Catania","Amatori_Catania_Rugby","Amatori Catania"
"1326","Hinckley",NA,"Hinckley RFC"
"1385","Urayasu D-Rocks (NTT)",NA,"NTT Shining Arcs"
"66","Kituro","Royal_Kituro_Rugby_Club","Royal Kituro Rugby Club"
"1041","U Cluj",NA,"CS Universitatea Cluj-Napoca"
"237","Eagles","Eagles_(rugby_a_15)","SWD Eagles"
"125","Aurillac",NA,"Stade Aurillacois Cantal Auvergne"
"7402","Yeomen Rugby",NA,"Vaughan Yeomen Rugby Club"
"217","Dundee","Dundee_HSFP","Dundee HSFP"
"279","VVA-Podmoskov'e","VVA-Podmoskov%27e","VVA-Podmoskovye Monino"
"261","Russia","Nazionale_maschile_di_rugby_a_15_della_Russia","Russia national rugby union team"
"718","Carcassonne",NA,"US Carcassonne"
"1154","Curupaytí",NA,"Curupaytí Club de Rugby"
"454","Università di Cambridge",NA,"Cambridge University RUFC"
"574","Olympique",NA,"Olympique"
"2345","Lelo Tbilisi",NA,"RC Lelo Tbilisi"
"532","Figeac",NA,"GS Figeac"
"408","Saint-Junien",NA,"AS Saint-Junien"
"474","Vienne",NA,"Club sportif de Vienne rugby"
"559","Montluçon",NA,"Montluçon Rugby"
"2345","Lelo Saracens",NA,"RC Lelo Tbilisi"
"1904","Tuggeranong V.",NA,"Tuggeranong Vikings"
"3039","Yokogawa",NA,"Yokogawa Musashino Artemistars"
"7462","Heliantide",NA,"Heliantide Rugby Reggio Calabria"
"7","Beaune",NA,"Dragons"
"510","Aix-les-Bains",NA,"Football Club Aix-les-Bains"
"4606","RC Seyssins",NA,"RC Seyssins"
"664","Bagnères",NA,"Stade Bagnérais"
"708","Marmande",NA,"Union sportive Marmande rugby"
"793","Tarvisium","Ruggers_Tarvisium","Ruggers Tarvisium"
"7433","UR Rosario","Uni%C3%B3n_de_Rugby_de_Rosario","Unión de Rugby de Rosario Team"
"193","JC Rosario",NA,"Jockey Club de Rosario"
"220","Cornish Pirates",NA,"Cornish Pirates"
"548","Lille Métropole",NA,"Lille Métropole rugby"
"6212","False Bay",NA,"False Bay"
