"teamName","rugbyscopeId"
"Edinburgh Accies",NA
"Edinburgh Univ.",NA
"Edinburgh Wand.",NA
"Edmonton",NA
"Electrogaz Tolosa",NA
"Elne",NA
"ES Catalane",NA
"Esher",NA
"Évreux",NA
"False Bay",NA
"Farul Costanza",NA
"Figeac",NA
"Fiji Warriors",NA
"Fiumicello",NA
"Floirac",NA
"Florentia",NA
"Francesa",NA
"Francia A",NA
"Francoforte",NA
"Francoforte 1880",NA
"Francoforte 1880II",NA
"FTGI Granducato",NA
"Fylde",NA
"G4S Pirates",NA
"Gaillac",NA
"Gallopers",NA
"Galway Corinthians RFC",NA
"Galwegians",NA
"Galwegians RFC",NA
"Gatos de Madrid",NA
"GD Direito",NA
"GE Rosario",NA
"GER",NA
"GHA",NA
"GHK",NA
"GIL Bergamo",NA
"Givors",NA
"Glasgow Hutchesons Aloysians",NA
"Glyncoch RFC",NA
"Gordon",NA
"Gorey",NA
"Gossolengo",NA
"Grasse",NA
"Graulhet",NA
"Greater Sydney Rams",NA
"Green Rockets",NA
"Grenade-s.-Adour",NA
"Greystones",NA
"Griviţa",NA
"Gubbio",NA
"Hagetmau",NA
"Hartpury College",NA
"Haverfordwest RFC",NA
"Hawke's Bay",NA
"Heliantide",NA
"Hélios Basket",NA
"Hendaye",NA
"Hilversum",NA
"Hinckley",NA
"Hino Red Dolphins",NA
"Honda Heat",NA
"Houston SaberCats",NA
"Huirapuca",NA
"Hunters Hill",NA
"Hyères-Carqueiranne",NA
"I Centurioni",NA
"Iberia",NA
"Independiente",NA
"Irlanda under 20",NA
"Isole Cayman",NA
"Istres",NA
"Italia U20",NA
"Italia Under-18",NA
"Italiaa 7",NA
"IV Comiliter NA",NA
"James Bay AA",NA
"JC Córdoba",NA
"JC Rosario",NA
"JC Villa María",NA
"Jeddah RUFC",NA
"Jersey Reds",NA
"Kaikorai RFC",NA
"Kamaishi Seawaves",NA
"Kaneka Chemicals",NA
"Kendal RUFC",NA
"King Country",NA
"Kintetsu Liners",NA
"Kio Kio",NA
"Kobe Steelers",NA
"Kōbe Steelers",NA
"Kochebi",NA
"Krasnyj Jar",NA
"Kuban’",NA
"Kubota Spears",NA
"Kudota Spears",NA
"Kurita Water Gush",NA
"Kyuden Voltex",NA
"L.A. Giltinis",NA
"L’Isle-Jourdain",NA
"La Plata",NA
"La Seyne",NA
"La Tablada",NA
"La Teste",NA
"La Valette-du-Var",NA
"La Vila",NA
"Lalinde",NA
"Laloubère",NA
"Langon",NA
"Lannemezan",NA
"Lavelanet",NA
"Le Creusot",NA
"Lelo Saracens",NA
"Lelo Tbilisi",NA
"Liberton FP",NA
"Libourne",NA
"Liceo Mendoza",NA
"Liceo Naval",NA
"Lille Métropole",NA
"Limoges",NA
"Lince",NA
"Linewood",NA
"Linwood",NA
"Lions Amaranto",NA
"Lipsia",NA
"Liverpool",NA
"Liverpool Police",NA
"Llanharan RFC",NA
"London Broncos",NA
"Lormont",NA
"Los Tilos",NA
"Los Tordos",NA
"Loughborough",NA
"Loughborough Students RUFC",NA
"Lumezzane",NA
"Lupi di Canolo",NA
"Lusitanos XV",NA
"Mâcon",NA
"Malone",NA
"Manly",NA
"Mantova",NA
"Marina Militare",NA
"Marist Bros. O.B.",NA
"Marist St. Joseph",NA
"Marist St. Pats",NA
"Marista",NA
"Marlborough",NA
"Marmande",NA
"Marsiglia",NA
"Massy",NA
"Maties",NA
"Mauléon",NA
"Mazamet",NA
"Melbourne Harlequins",NA
"Melbourne Rebels",NA
"Melbourne Rising",NA
"Menai Bridge",NA
"Mendoza",NA
"Mérignac",NA
"Merthyr",NA
"Messina",NA
"Miami Sharks",NA
"Mid. Canterbury",NA
"Milazzo",NA
"Millau",NA
"Miraglia Agrigento",NA
"Mitchell College",NA
"MLSGP 78",NA
"Mold",NA
"Monein",NA
"Monferrato",NA
"Montceau",NA
"Montebelluna",NA
"Montevideo CC",NA
"Montluçon",NA
"Montréjeau",NA
"Mounts Bay",NA
"Mullingar",NA
"Mystic River",NA
"N.E. Free Jacks",NA
"Naas",NA
"Nantes",NA
"Napoli",NA
"Nat. y Gimnasia",NA
"Nelson Bay",NA
"Nelson Bays",NA
"Neuenheim",NA
"Nevers",NA
"New Orleans Gold",NA
"Newbury",NA
"Nîmes",NA
"Nissa",NA
"Nizza",NA
"Nizza CAUR",NA
"North Harbour Rays",NA
"North Otago",NA
"Northern Suburbs",NA
"Norths",NA
"NSW Country",NA
"NSW Country Eagles",NA
"NTT",NA
"Nuneaton",NA
"Ohio Aviators",NA
"Old Albanians",NA
"Old Crescent",NA
"Old Elthamians",NA
"Old Georgians",NA
"Old Glory DC",NA
"Old Hararians",NA
"Old Miltonians",NA
"Old Resian",NA
"Old Wesley",NA
"Olimpia Bucarest",NA
"Olimpia Lions",NA
"Olimpic '52",NA
"Olivos",NA
"Olympic Club",NA
"Olympique",NA
"Olympus XV Madrid",NA
"OMBAC",NA
"Orange City",NA
"Ordizia",NA
"Oriolo",NA
"Orléans",NA
"Orrels",NA
"Ospitaletto",NA
"Otley",NA
"Otorohanga",NA
"Oujda",NA
"Oxford Harlequins",NA
"Ozon",NA
"Paganica",NA
"Pais d'Aix",NA
"Palermo Bajo",NA
"Pamiers",NA
"Parentis Sport Rugby",NA
"Parramatta",NA
"Patoruzú",NA
"Peñarol",NA
"Penrith",NA
"Périgueux",NA
"Pert Spirit",NA
"Perth Spirit",NA
"Perugia",NA
"Pesaro",NA
"Petrolul Bucarest",NA
"Peyrehorade",NA
"Pic Saint Loup",NA
"Pieve",NA
"Piombino",NA
"Pirates",NA
"Plymouth",NA
"Poneke",NA
"Pōneke",NA
"Ponsonby",NA
"Portet",NA
"Porthcawl",NA
"Prairie Fire",NA
"Preston Hoppers",NA
"Pretoria Harlequins",NA
"Province dell’Ovest",NA
"PTT Bucurest",NA
"Pucará",NA
"Pueyrredón",NA
"QU Belfast",NA
"Queanbeyan",NA
"Queensland Country",NA
"RC Massy",NA
"RC Nizza",NA
"RC Riom",NA
"RC Seyssins",NA
"Red Hurricanes",NA
"Regatas",NA
"Regno Unito",NA
"Rhigos RFC",NA
"Říčany",NA
"Rieumes",NA
"Rivesaltes",NA
"Roca RC",NA
"Rodez",NA
"Roma Legio XV",NA
"Romans",NA
"Rouen",NA
"RoVal Drôme XV",NA
"Rovato",NA
"Rowing Club Castillon",NA
"Rugby Athlétique Club Châteauroux",NA
"Rugby Club du Mont-Dore",NA
"Rugby Gubbio",NA
"Rugby Melun Combs 77",NA
"Rumilly",NA
"S.-J. d'Angély",NA
"S.D. Breakers",NA
"S.F. Rush",NA
"Sacramento Express",NA
"SADUS Siviglia",NA
"Saint-Céré",NA
"Saint-Claude",NA
"Saint-Étienne",NA
"Saint-Junien",NA
"Saint-Médard RC",NA
"Salento",NA
"Salford Red Devils",NA
"Salisbury",NA
"Sambenedettese",NA
"San Cirano",NA
"San Diego Legion",NA
"San Fernando",NA
"San Luis",NA
"San Martín",NA
"Sanix Blues",NA
"Sannio",NA
"Santboiana",NA
"Santiago L.T.C.",NA
"Sanyo Wild Knights",NA
"SAV Vierzon",NA
"SC Mar del Plata",NA
"SC Mazamet",NA
"SC Universitaire",NA
"SCO Angers",NA
"Secom Rugguts",NA
"Sedgley Park",NA
"Segni",NA
"Selknam",NA
"Sempione",NA
"Sestri",NA
"SF Golden Gate",NA
"SF Olympic Club",NA
"Slava Mosca",NA
"Souillac",NA
"South Canterbury",NA
"South China Tigers",NA
"South Leicester",NA
"South Wales Scorpions",NA
"Southern Districts",NA
"Souths",NA
"St Lukes",NA
"St. Andrew's Coll.",NA
"St. Jean de Luz",NA
"Stadium Casablanca",NA
"Staines",NA
"Stewart’s Melville",NA
"Stingrays",NA
"Stourbridge",NA
"Suburbs",NA
"Sundays Well",NA
"Sungoliath",NA
"Svicat",NA
"Sydney Fleet",NA
"Sydney Stars",NA
"Sydney University",NA
"Taffs Well",NA
"Tailevu Knights",NA
"Tala",NA
"Tatami",NA
"Tauranga",NA
"Template:Bury at Edmunds",NA
"Template:Centurioni rugby",NA
"Template:CUS Milano rugby",NA
"Template:Pro Recco",NA
"Template:Racing 92",NA
"Template:Rugby Hino Red Dolphins",NA
"Teqüe",NA
"Terenure College",NA
"Terrace",NA
"Thames Valley",NA
"Thiene",NA
"Thuir",NA
"TOEC",NA
"Toronto Arrows",NA
"Toronto Nomads",NA
"Tottonians",NA
"Tours",NA
"Toyota Industries Shuttles",NA
"Toyota Shokki",NA
"Toyota Shuttles",NA
"Treorchy",NA
"Trepuzzi",NA
"Trinity College",NA
"Tristars",NA
"Tucumán LTC",NA
"Tucumán RC",NA
"Tuggeranong V.",NA
"Tulle",NA
"Tynedale",NA
"Tyrosse",NA
"U Cluj",NA
"UAI",NA
"UC Cork",NA
"Unión del Sur",NA
"Univ. di Cambridge",NA
"Univ. di Oxford",NA
"Univ. N. Iowa",NA
"Univ. Tucumán",NA
"Università di Cambridge",NA
"Universitario LP",NA
"Urayasu D-Rocks (NTT)",NA
"URC Tucumán",NA
"US Garazi",NA
"US Marmande",NA
"US Morlaas",NA
"US Pouillon",NA
"US Saint-Denis",NA
"USAL Limoges Pro D2",NA
"USC Pouyastruc",NA
"Valence-d'Agen",NA
"Vänersborg",NA
"Vannes",NA
"Varese (giovanili)",NA
"Vasari Arezzo",NA
"Vastese in Bike",NA
"Venjulia Trieste",NA
"Vichy",NA
"Vienne",NA
"Villadose",NA
"Villeneuve XV",NA
"Villorba",NA
"Vinay",NA
"Viterbo",NA
"Wairarapa",NA
"Wairarapa Bush",NA
"Waitakere",NA
"Waitemata",NA
"Wakefield",NA
"Wanderers",NA
"Wanganui",NA
"Warringah",NA
"Waterloo",NA
"Waterloo RFC",NA
"Waunarlwydd",NA
"Welwitschias",NA
"West Coast",NA
"West Harbour",NA
"West Norfolk",NA
"West of Scotland",NA
"West. Sydney Rams",NA
"Western Suburbs",NA
"Wests",NA
"Wests Lions",NA
"Wharfedale",NA
"Wolfhounds",NA
"World Corporation",NA
"Worthing",NA
"Yeomen Rugby",NA
"Yokogawa",NA
"Zelenograd",NA
