"rugbyscopeId","altNames","teamWP","fusionName"
572,"ombac rugby; ombac; ombac rfc; old mission beach athletic club; OMBAC","OMBAC_Rugby","Old Mission Beach Athletic Club RFC"
573,"old wesley; Old Wesley","Old_Wesley_R.F.C.","Old Wesley RFC"
577,"orrell; orrell r.u.f.c.; orrell rufc","Orrell_R.U.F.C.","Orrell Rugby Club"
578,"oxford university rfc; oxford university; Oxford University RFC; Oxford University","Oxford_University_RFC","Oxford University RFC"
579,"panasonic wild knights; sanyo wild knights; sanyo; saitama wild knights; sanyo electric; sanyo/panasonic wild knights","Saitama_Wild_Knights","Saiatama Panasonic Wild Knights"
580,"paris université club; paris university rugby; puc; puc paris; paris uc","Paris_Universit%C3%A9_Club_(rugby_union)","Paris Université Club"
581,"parramatta; parramatta two blues","Western_Sydney_Two_Blues","Parramatta Two Blues"
582,"partenope",NA,"Partenope Rugby"
583,"pays du medoc",NA,"Pays Médoc Rugby"
584,"penarth rfc; Penarth RFC","Penarth_RFC","Penarth RFC"
585,"penrith emus rugby; penrith; penrith emus","Penrith_Rugby_Club","Penrith Emus Rugby"
586,"perth spirit","Perth_Spirit","Perth Spirit"
588,"cr cisneros; complutense cisneros","CR_Cisneros","CR Cisneros"
589,"plymouth albion r.f.c.; plymouth albion; plymouth; plymouth albion rfc; devonport albion rfc; Plymouth Albion; Plymouth Albion R.F.C.; Devonport Albion","Plymouth_Albion_R.F.C.","Plymouth Albion R.F.C."
589,"plymouth rugby",NA,"Plymouth Albion R.F.C."
589,"devonport albion",NA,"Plymouth Albion R.F.C."
589,"plymouth rfc",NA,"Plymouth Albion R.F.C."
590,"eibar rt","Eibar_RT","Eibar RT"
591,"shannon; shannon rfc; Shannon; Shannon RFC","Shannon_RFC","Shannon RFC"
592,"st. mary's; st. mary's college rfc; st mary's; st mary's college; st marys college rfc; st mary's college rfc; st. mary's college; st. mary’s college; St Mary's College; St Mary's College RFC; St Mary's; St. Mary’s College","St_Mary%27s_College_RFC","St Mary's College RFC"
592,"saint mary's college",NA,"St Mary's College RFC"
592,"St. Mary's",NA,"St Mary's College RFC"
594,"scm timisoara",NA,"SCM USV Timișoara"
594,"timișoara saracens; timișoara; rc timișoara; scm timișoara; scm rugby timișoara; rcm timișoara; cs scm timișoara; scm timisoara; rugby timișoara; universitatea timișoara; rc timişoara; Timișoara Saracens","SCM_USV_Timi%C8%99oara","SCM USV Timișoara"
596,"kuban; kuban krasnodar; rc kuban","RC_Kuban","RC Kuban"
600,"rkh; RK Heusenstamm","RK_Heusenstamm","RK Heusenstamm"
603,"vichy",NA,"Racing Club Vichy Rugby"
603,"rc vichy; vichy; Vichy","RC_Vichy_(rugby_union)","Racing Club Vichy Rugby"
604,"rc chalon; chalon","RC_Chalon","RC Chalon"
605,"cergy pontoise",NA,"Rugby Club de l'agglomération de Cergy-Pontoise"
606,"randwick; randwick drufc; randwick rugby club; randwick rugby; Randwick; Randwick DRUFC; Randwick Rugby Club","Randwick_DRUFC","Randwick DRUFC"
606,"randwick drufc",NA,"Randwick DRUFC"
606,"randwick rfc",NA,"Randwick DRUFC"
607,"Richmond F.C.; richmond f.c.; richmond; richmond rfc; Richmond R.F.C.; Richmond","Richmond_F.C.","Richmond Rugby Club"
607,"Richmond",NA,"Richmond Rugby Club"
609,"rosslyn park f.c.; rosslyn park; Rosslyn Park; Rosslyn Park F.C.","Rosslyn_Park_F.C.","Rosslyn Park F.C."
609,"rosslyn park fc",NA,"Rosslyn Park F.C."
610,"rugby bologna",NA,"Rugby Bologna"
610,"bologna",NA,"Rugby Bologna"
610,"rugby bologna 1928",NA,"Rugby Bologna"
614,"marseille vitrolles; stade phocéen; Rugby Club Stade Phocéen; marseille vitrolles rugby","Rugby_Club_Stade_Phoc%C3%A9en","Rugby Club Stade Phocéen"
617,"rugby lions; rugby fc; rugby; Rugby Lions","Rugby_Lions","Rugby Lions"
618,"lyons piacenza; piacenza; rugby lyons piacenza; piacenza lyons; Lyons Piacenza","Rugby_Lyons_Piacenza","Rugby Lyons Piacenza"
619,"rac saint-jean-d'angély",NA,"Rugby Athletic Club angérien"
619,"rugby athlétic club angérien",NA,"Rugby Athletic Club angérien"
619,"angerien",NA,"Rugby Athletic Club angérien"
619,"rac angérien",NA,"Rugby Athletic Club angérien"
619,"rugby athletic club angérien",NA,"Rugby Athletic Club angérien"
620,"aubenas; aubenas vals","RC_Aubenas_Vals","Rugby club Aubenas Vals"
620,"r.c. aubenas vals",NA,"Rugby club Aubenas Vals"
621,"rc hyères carqueiranne",NA,"RC Hyères Carqueiranne La Crau"
621,"carqueiranne-hyères; Hyères Carqueiranne La Crau","Rugby_Club_Hy%C3%A8res_Carqueiranne_La_Crau","RC Hyères Carqueiranne La Crau"
621,"carqueiranne hyères",NA,"RC Hyères Carqueiranne La Crau"
621,"hyères-carqueiranne-la crau",NA,"RC Hyères Carqueiranne La Crau"
621,"carqueiranne hyeres crau",NA,"RC Hyères Carqueiranne La Crau"
621,"rchcc",NA,"RC Hyères Carqueiranne La Crau"
621,"rc carqueiranne-hyères",NA,"RC Hyères Carqueiranne La Crau"
621,"Carqueiranne Hyeres Crau",NA,"RC Hyères Carqueiranne La Crau"
622,"rugby club cannes mandelieu","Rugby_Club_Cannes_Mandelieu","Rugby Club Cannes Mandelieu"
622,"rc cannes",NA,"Rugby Club Cannes Mandelieu"
623,"châteaurenard","Rugby_Club_Ch%C3%A2teaurenard","Rugby Club Châteaurenard"
624,"nîmes; rc nimes; rc nîmes; nimes","RC_N%C3%AEmes","RC Nîmes"
625,"orléans; rc orléans","RC_Orl%C3%A9ans","RC Orléans"
626,"strasbourg",NA,"Rugby Club Strasbourg"
626,"rc strasbourg","Rugby_Club_Strasbourg","Rugby Club Strasbourg"
626,"Rugby Club Strasbourg",NA,"Rugby Club Strasbourg"
626,"Strasbourg",NA,"Rugby Club Strasbourg"
627,"bassin d'arcachon","Rugby_Club_bassin_d%27Arcachon","Rugby Club bassin d'Arcachon"
627,"rc bassin d'arcachon",NA,"Rugby Club bassin d'Arcachon"
628,"auxerre",NA,"Rugby Club auxerrois"
629,"rc arras",NA,"Rugby Club d'Arras"
630,"Metz",NA,"Rugby Club Metz Moselle"
632,"rc suresnes","RC_Suresnes","Rugby Club Suresnes Hauts-de-Seine"
633,"vannes; rc vannes; rugby club vannes; Vannes","Rugby_Club_Vannes","Rugby Club Vannes"
633,"Vannes",NA,"Rugby Club Vannes"
634,"grasse",NA,"Rugby olympique de Grasse"
637,"sa verdun",NA,"Sport athlétique verdunois rugby"
638,"SV 08 Ricklingen","SV_08_Ricklingen","SV 08 Ricklingen"
640,"saint-jean-de-luz or",NA,"Saint-Jean-de-Luz Olympique rugby team"
640,"saint jean de luz",NA,"Saint-Jean-de-Luz Olympique rugby team"
640,"saint-jean-de-luz",NA,"Saint-Jean-de-Luz Olympique rugby team"
640,"saint-jean-de-luz olympique",NA,"Saint-Jean-de-Luz Olympique rugby team"
640,"Saint-Jean-de-Luz OR",NA,"Saint-Jean-de-Luz Olympique rugby team"
642,"saint-médard-en-jalles",NA,"Saint-Médard rugby club"
643,"salford; Salford","Salford_RLFC","Salford Red Devils"
644,"sfgg; san francisco golden gate; sfgg rfc; san francisco golden gate rfc; San Francisco Golden Gate","San_Francisco_Golden_Gate_RFC","San Francisco Golden Gate RFC"
644,"San Francisco Golden Gate",NA,"San Francisco Golden Gate RFC"
645,"san gregorio catania",NA,"San Gregorio Catania Rugby"
645,"san gregorio; san gregorio catania","San_Gregorio_Catania_Rugby","San Gregorio Catania Rugby"
648,"slava moscow","Slava_Moscow","Slava Moscow"
649,"southern districts","Southern_Districts_Rugby_Club","Southern Districts Rugby Club"
649,"South Sydney RUFC",NA,"Southern Districts Rugby Club"
649,"southern districts rufc",NA,"Southern Districts Rugby Club"
649,"southern districts rfc",NA,"Southern Districts Rugby Club"
650,"souths rugby; souths; Souths Rugby; Souths","Souths_Rugby","Souths Rugby"
650,"Brisbane Souths",NA,"Souths Rugby"
651,"soyaux angoulême; sa xv charente; Soyaux Angoulême; soyaux angoulême xv charente; soyaux-angouleme","Soyaux_Angoul%C3%AAme_XV_Charente","Soyaux Angoulême XV Charente"
651,"angoulême",NA,"Soyaux Angoulême XV Charente"
651,"soyaux angoulême xv",NA,"Soyaux Angoulême XV Charente"
653,"hagetmau","Sport_athl%C3%A9tique_hagetmautien","Sport athlétique hagetmautien"
654,"sa saint-sever",NA,"SA Saint-Sever"
654,"us saint-sever",NA,"SA Saint-Sever"
655,"sa mauléon",NA,"Sport athlétique mauléonais"
655,"mauléon",NA,"Sport athlétique mauléonais"
656,"sporting club appaméen","Sporting_Club_appam%C3%A9en","Sporting club appaméen"
656,"sc pamiers",NA,"Sporting club appaméen"
656,"pamiers",NA,"Sporting club appaméen"
656,"SC Pamiers",NA,"Sporting club appaméen"
657,"SC Brioude",NA,"Sporting Club brivadois"
658,"sc tulle",NA,"Sporting club tulliste"
658,"tulle",NA,"Sporting club tulliste"
659,"scuf",NA,"Sporting Club universitaire de France rugby"
659,"Sporting Club Universitaire de France",NA,"Sporting Club universitaire de France rugby"
660,"st-nazaire",NA,"Sporting Club nazairien"
660,"Sporting nazairien",NA,"Sporting Club nazairien"
660,"saint nazaire",NA,"Sporting Club nazairien"
660,"nazairien rugby",NA,"Sporting Club nazairien"
660,"saint-nazaire","Sporting_nazairien_rugby","Sporting Club nazairien"
662,"St George",NA,"St George"
663,"rodez; stade rodez aveyron; rodez aveyron; stade rodez","Stade_Rodez_Aveyron","Stade Rodez Aveyron"
664,"stade bagnérais; bagnérais; bagnères; Stade Bagnérais","Stade_Bagn%C3%A9rais","Stade Bagnérais"
665,"stade beaumontois",NA,"Stade beaumontois Lomagne rugby"
666,"stade bordelais; Stade Bordelais Universitaire","Stade_Bordelais","Stade Bordelais"
667,"stade dijonnais; dijon; stade dijonnais côte d'or; Dijon","Stade_Dijonnais_C%C3%B4te_D%27Or","Stade Dijonnais Côte D'Or"
668,"stade domontois",NA,"Stade domontois rugby club"
668,"domont",NA,"Stade domontois rugby club"
670,"Stade Langonnais",NA,"Stade Langonnais"
671,"stade lavelanétien",NA,"Stade lavelanétien"
673,"stade nantais; Stade Nantais","Stade_Nantais","Stade Nantais"
673,"stade nantais rugby",NA,"Stade Nantais"
673,"Nantes",NA,"Stade Nantais"
674,"nice; rc nice; racing club de nice; nice côte d'azur; Nice","Rugby_Nice_C%C3%B4te_d%27Azur_Universit%C3%A9-Racing","Rugby Nice Côte d'Azur Université-Racing"
674,"nice rugby",NA,"Rugby Nice Côte d'Azur Université-Racing"
675,"so chambéry; stade olympique chambérien rugby; stade olympique chamberien rugby; chambérien; chambéry; chambery","Stade_Olympique_Chamb%C3%A9rien_Rugby","Stade Olympique Chambérien Rugby"
675,"so chambery",NA,"Stade Olympique Chambérien Rugby"
676,"millau",NA,"Stade olympique millavois rugby Aveyron"
677,"stade poitevin; poitiers; poiters","Stade_Poitevin_Rugby","Stade Poitevin Rugby"
678,"rc rouen",NA,"Rouen Normandie Rugby"
678,"rouen normandie; rouen; rouen nr; rouen normandie rugby; Rouen","Rouen_Normandie_Rugby","Rouen Normandie Rugby"
678,"stade rouennais",NA,"Rouen Normandie Rugby"
679,"stewart's melville; stewart's melville rfc; stewart's melville fp; stewart’s melville; Stewart's Melville","Stewart%27s_Melville_RFC","Stewart's Melville RFC"
680,"stirling wolves; stirling county; stirling county rfc; Stirling County","Stirling_County_RFC","Stirling County RFC"
680,"stirling county rfc",NA,"Stirling County RFC"
681,"rc sparta praha",NA,"RC Sparta Prague"
681,"rc sparta prague","RC_Sparta_Prague","RC Sparta Prague"
683,"sunnybank; sunnybank rugby; Sunnybank; Sunnybank Rugby","Sunnybank_Rugby","Sunnybank Rugby"
684,"sunshine coast stingrays; stingrays; sunshine coast","Sunshine_Coast_Stingrays","Sunshine Coast Stingrays"
684,"Sunshine Coast Stingrays",NA,"Sunshine Coast Stingrays"
685,"suntory sungoliath; suntory; tokyo sungoliath","Tokyo_Sungoliath","Tokyo Suntory Sungoliath"
687,"suttonians; Suttonians","Suttonians_RFC","Suttonians RFC"
688,"rc mountfield říčany",NA,"RC Říčany"
688,"říčany","RC_%C5%98%C3%AD%C4%8Dany","RC Říčany"
689,"sydney fleet; sydney stars","Sydney_Stars","Sydney Stars"
690,"sydney university; sydney university fc; sydney uni; sydney uni football club; Sydney University; sydney university football club; Sydney university FC; Sydney University Football Club; Sydney Uni; Sydney University RFC","Sydney_University_Football_Club","Sydney University Football Club"
690,"varsity",NA,"Sydney University Football Club"
690,"sydney university","Sydney_Uni_Football_Club","Sydney University Football Club"
690,"Varsity",NA,"Sydney University Football Club"
691,"rc tatra smíchov",NA,"RC Tatra Smíchov"
691,"RC Tatra Smíchov",NA,"RC Tatra Smíchov"
692,"tsv h; tsv handschuhsheim; handschuhsheim; TSV Handschuhsheim","TSV_Handschuhsheim","TSV Handschuhsheim"
693,"tvp; tv pforzheim","TV_Pforzheim","TV Pforzheim"
694,"terenure college rfc; terenure college; Terenure College; Terenure College RFC","Terenure_College_RFC","Terenure College RFC"
694,"Terenure College RFC",NA,"Terenure College RFC"
695,"thomond; Thomond","Thomond_RFC","Thomond RFC"
696,"toronto welsh",NA,"Toronto Welsh RFC"
698,"toshiba brave lupus; toshiba brave lupus tokyo; toshiba; brave lupus; toshiba fuchu","Toshiba_Brave_Lupus_Tokyo","Toshiba Brave Lupus"
699,"fctt rugby",NA,"Football club TOAC TOEC rugby"
699,"fctt",NA,"Football club TOAC TOEC rugby"
700,"tournefeuille",NA,"Tournefeuille rugby XV"
700,"AS Tournefeuille",NA,"Tournefeuille rugby XV"
704,"ua libourne",NA,"UA Libourne"
704,"libourne",NA,"UA Libourne"
705,"us annecy",NA,"Union sportive Annecy"
705,"annecy",NA,"Union sportive Annecy"
706,"us bergerac",NA,"US Bergerac"
706,"bergerac",NA,"US Bergerac"
708,"marmande",NA,"Union sportive Marmande rugby"
708,"us marmande",NA,"Union sportive Marmande rugby"
710,"us morlaàs",NA,"Union sportive Morlaàs"
710,"morlaàs",NA,"Union sportive Morlaàs"
710,"US Morlaas","Union_sportive_Morla%C3%A0s_rugby","Union sportive Morlaàs"
710,"US Morlaàs",NA,"Union sportive Morlaàs"
711,"nafarroa",NA,"Union sportive Nafarroa"
711,"Nafarroa",NA,"Union sportive Nafarroa"
712,"us orthez",NA,"Union sportive Orthez rugby"
712,"orthez",NA,"Union sportive Orthez rugby"
712,"Union sportive orthézienne",NA,"Union sportive Orthez rugby"
712,"u.s. orthez",NA,"Union sportive Orthez rugby"
713,"tours; us tours; US Tours Rugby","US_Tours_Rugby","US Tours Rugby"
713,"u.s. tours",NA,"US Tours Rugby"
713,"Tours",NA,"US Tours Rugby"
715,"us tyrosse; Union Sportive Tyrosse Rugby Côte Sud; US Tyrosse","Union_Sportive_Tyrosse_Rugby_C%C3%B4te_Sud","Union Sportive Tyrosse Rugby Côte Sud"
715,"tyrosse",NA,"Union Sportive Tyrosse Rugby Côte Sud"
716,"beaurepaire",NA,"Union sportive beaurepairoise"
717,"carmaux",NA,"Union sportive carmausine"
717,"us carmaux",NA,"Union sportive carmausine"
718,"carcassonne; us carcassonne","US_Carcassonne","US Carcassonne"
719,"union sportive l'isle-jourdain",NA,"US L'Isle-Jourdain"
719,"US L'Isle-Jourdain",NA,"US L'Isle-Jourdain"
720,"uson nevers; uso nevers; nevers","USON_Nevers","USON Nevers"
720,"uson",NA,"USON Nevers"
721,"us la seyne",NA,"Union sportive seynoise"
721,"US La Seyne",NA,"Union sportive seynoise"
721,"la seyne","Union_sportive_seynoise","Union sportive seynoise"
722,"la teste",NA,"Union sportive testerine"
724,"ucc; uc cork; university college cork rfc; University College Cork; UCC; University College Cork RFC","University_College_Cork_R.F.C.","University College Cork RFC"
724,"university college cork",NA,"University College Cork RFC"
724,"Queen's College Cork",NA,"University College Cork RFC"
725,"University of Queensland RC; queensland university; university of queensland; red heavies; univ. of queensland; uni of queensland; university of queensland rugby club; University of Queensland Rugby Club; University of Queensland","University_of_Queensland_Rugby_Club","University of Queensland Rugby Club"
725,"University of Queensland",NA,"University of Queensland Rugby Club"
726,"Valence Sportif; valence","Valence_Sportif","Valence Sportif"
727,"slavia prague","RC_Slavia_Prague","RC Slavia Prague"
