name,url
Benjamin Duff,https://en.wikipedia.org/wiki/Benjamin_Duff
Mosey van Buuren,https://en.wikipedia.org/wiki/Mosey_van_Buuren
Chubb Vigne,https://en.wikipedia.org/wiki/Chubb_Vigne
Harry Boyes,https://en.wikipedia.org/wiki/Harry_Boyes_(rugby_union)
Frank Guthrie,https://en.wikipedia.org/wiki/Frank_Guthrie_(rugby_union)
Alf Richards,https://en.wikipedia.org/wiki/Alfred_Richards_(sportsman)
Oupa Versfeld,https://en.wikipedia.org/wiki/Oupa_Versfeld
Bill Bisset,https://en.wikipedia.org/wiki/Bill_Bisset
H. H. Castens,https://en.wikipedia.org/wiki/Herbert_Hayton_Castens
Tiger Devenish,https://en.wikipedia.org/wiki/Tiger_Devenish
Japie Louw,https://en.wikipedia.org/wiki/Japie_Louw
Edward Little,https://en.wikipedia.org/wiki/Edward_Little_(rugby_union)
Fred Alexander,https://en.wikipedia.org/wiki/Fred_Alexander_(rugby_union)
George Merry,https://en.wikipedia.org/wiki/George_Merry_(rugby_union)
Frank Hamilton,https://en.wikipedia.org/wiki/Frank_Hamilton_(rugby_union)
Arthur de Kock,https://en.wikipedia.org/wiki/Arthur_de_Kock
Jackie Powell,https://en.wikipedia.org/wiki/Jackie_Powell
Bob Snedden,https://en.wikipedia.org/wiki/Bob_Snedden
Bob Shand,https://en.wikipedia.org/wiki/Bob_Shand
Wilfred Trenery,https://en.wikipedia.org/wiki/Wilfred_Trenery
Dan Smith,https://en.wikipedia.org/wiki/Dan_Smith_(rugby_union)
Fairy Heatlie,https://en.wikipedia.org/wiki/Fairy_Heatlie
Toski Smith,https://en.wikipedia.org/wiki/Toski_Smith
Jack Hartley,https://en.wikipedia.org/wiki/Jack_Hartley
Hasie Versfeld,https://en.wikipedia.org/wiki/Hasie_Versfeld
Charlie van Renen,https://en.wikipedia.org/wiki/Charlie_van_Renen
Jim McKendrick,"https://en.wikipedia.org/wiki/Jim_McKendrick_(rugby_union,_born_1870)"
Charlie Chignell,https://en.wikipedia.org/wiki/Charlie_Chignell
Dykie Lyons,https://en.wikipedia.org/wiki/Dykie_Lyons
Percy Twentyman-Jones,https://en.wikipedia.org/wiki/Percy_Twentyman-Jones
