name,url
BakuradzeZaza Bakuradze,https://en.wikipedia.org/w/index.php?title=Zaza_Bakuradze&action=edit&redlink=1
DzagnidzeDavid Dzagnidze,https://en.wikipedia.org/w/index.php?title=David_Dzagnidze&action=edit&redlink=1
GhudushauriDavit Ghudushauri,https://en.wikipedia.org/w/index.php?title=Davit_Ghudushauri&action=edit&redlink=1
GuiunashviliGiorgi Guiunashvili,https://en.wikipedia.org/w/index.php?title=Giorgi_Guiunashvili&action=edit&redlink=1
IsakadzeAlex Isakadze,https://en.wikipedia.org/w/index.php?title=Alex_Isakadze&action=edit&redlink=1
KhamashuridzeBarthlome Khamashuridze,https://en.wikipedia.org/w/index.php?title=Barthlome_Khamashuridze&action=edit&redlink=1
KhuadeNurbi-Tamaz Khuade,https://en.wikipedia.org/w/index.php?title=Nurbi-Tamaz_Khuade&action=edit&redlink=1
KhvedelidzeAlexander Khvedelidze,https://en.wikipedia.org/w/index.php?title=Alexander_Khvedelidze&action=edit&redlink=1
LiluashviliBeso Liluashvili,https://en.wikipedia.org/w/index.php?title=Beso_Liluashvili&action=edit&redlink=1
LipartelianiOleg Liparteliani,https://en.wikipedia.org/w/index.php?title=Oleg_Liparteliani&action=edit&redlink=1
LosaberidzeMamuka Losaberidze,https://en.wikipedia.org/w/index.php?title=Mamuka_Losaberidze&action=edit&redlink=1
PkhakadzeTamaz Pkhakadze,https://en.wikipedia.org/w/index.php?title=Tamaz_Pkhakadze&action=edit&redlink=1
SatseradzeVano Satseradze,https://en.wikipedia.org/w/index.php?title=Vano_Satseradze&action=edit&redlink=1
TcheishviliMalkhaz Tcheishvili,https://en.wikipedia.org/w/index.php?title=Malkhaz_Tcheishvili&action=edit&redlink=1
TurdzeladzeTenguiz Turdzeladze,https://en.wikipedia.org/w/index.php?title=Tenguiz_Turdzeladze&action=edit&redlink=1
MachitidzeKakha Machitidze,https://en.wikipedia.org/w/index.php?title=Kakha_Machitidze&action=edit&redlink=1
OdishariaTamaz Odisharia,https://en.wikipedia.org/w/index.php?title=Tamaz_Odisharia&action=edit&redlink=1
PirtskhalavaGuela Pirtskhalava,https://en.wikipedia.org/w/index.php?title=Guela_Pirtskhalava&action=edit&redlink=1
GueguchadzeEmzar Gueguchadze,https://en.wikipedia.org/w/index.php?title=Emzar_Gueguchadze&action=edit&redlink=1
GuiunashviliKakha Guiunashvili,https://en.wikipedia.org/w/index.php?title=Kakha_Guiunashvili&action=edit&redlink=1
MarjanishviliMerab Marjanishvili,https://en.wikipedia.org/w/index.php?title=Merab_Marjanishvili&action=edit&redlink=1
NatchqebiaSasha Natchqebia,https://en.wikipedia.org/w/index.php?title=Sasha_Natchqebia&action=edit&redlink=1
ShvanguiradzeBadri Shvanguiradze,https://en.wikipedia.org/w/index.php?title=Badri_Shvanguiradze&action=edit&redlink=1
ChavleishviliDavit Chavleishvili,https://en.wikipedia.org/w/index.php?title=Davit_Chavleishvili&action=edit&redlink=1
RapavaGia Rapava,https://en.wikipedia.org/w/index.php?title=Gia_Rapava&action=edit&redlink=1
BesseliaMerab Besselia,https://en.wikipedia.org/w/index.php?title=Merab_Besselia&action=edit&redlink=1
GagnidzeMamuka Gagnidze,https://en.wikipedia.org/w/index.php?title=Mamuka_Gagnidze&action=edit&redlink=1
KerauliIgor Kerauli,https://en.wikipedia.org/w/index.php?title=Igor_Kerauli&action=edit&redlink=1
KharshiladzeMichael Kharshiladze,https://en.wikipedia.org/w/index.php?title=Michael_Kharshiladze&action=edit&redlink=1
PeradzeGuia Peradze,https://en.wikipedia.org/w/index.php?title=Guia_Peradze&action=edit&redlink=1
TavadzeTenguiz Tavadze,https://en.wikipedia.org/w/index.php?title=Tenguiz_Tavadze&action=edit&redlink=1
VartanianiDavit Vartaniani,https://en.wikipedia.org/w/index.php?title=Davit_Vartaniani&action=edit&redlink=1
VashadzeLasha Vashadze,https://en.wikipedia.org/w/index.php?title=Lasha_Vashadze&action=edit&redlink=1
JanelidzeShavleg Janelidze,https://en.wikipedia.org/w/index.php?title=Shavleg_Janelidze&action=edit&redlink=1
