name,url
Barries Barnard,https://en.wikipedia.org/w/index.php?title=Barries_Barnard&action=edit&redlink=1
Eben Beukes,https://en.wikipedia.org/w/index.php?title=Eben_Beukes&action=edit&redlink=1
Cassie Derks,https://en.wikipedia.org/w/index.php?title=Cassie_Derks&action=edit&redlink=1
Heinrich de Waal,https://en.wikipedia.org/w/index.php?title=Heinrich_de_Waal&action=edit&redlink=1
Johan Deysel,https://en.wikipedia.org/wiki/Johan_Deysel
Manie Grobler,https://en.wikipedia.org/w/index.php?title=Manie_Grobler&action=edit&redlink=1
Theo Grunewald,https://en.wikipedia.org/w/index.php?title=Theo_Grunewald&action=edit&redlink=1
Hendrik Loots,https://en.wikipedia.org/w/index.php?title=Hendrik_Loots&action=edit&redlink=1
Sarel Losper,https://en.wikipedia.org/w/index.php?title=Sarel_Losper&action=edit&redlink=1
Wim Lotter,https://en.wikipedia.org/w/index.php?title=Wim_Lotter&action=edit&redlink=1
Gerhard Mans,https://en.wikipedia.org/wiki/Gerhard_Mans_(rugby_union)
Willem Maritz,https://en.wikipedia.org/w/index.php?title=Willem_Maritz&action=edit&redlink=1
Theo Oosthuizen,https://en.wikipedia.org/wiki/Theo_Oosthuizen
Alex Skinner,https://en.wikipedia.org/w/index.php?title=Alex_Skinner&action=edit&redlink=1
Andre Stoop,https://en.wikipedia.org/wiki/Andre_Stoop
Vince du Toit,https://en.wikipedia.org/w/index.php?title=Vince_du_Toit&action=edit&redlink=1
Moolman Olivier,https://en.wikipedia.org/w/index.php?title=Moolman_Olivier&action=edit&redlink=1
Stephan Smith,https://en.wikipedia.org/w/index.php?title=Stephan_Smith_(rugby_union)&action=edit&redlink=1
Arra van der Merwe,https://en.wikipedia.org/w/index.php?title=Arra_van_der_Merwe&action=edit&redlink=1
Japie Vermaak,https://en.wikipedia.org/w/index.php?title=Japie_Vermaak&action=edit&redlink=1
Jaco Coetzee,"https://en.wikipedia.org/wiki/Jaco_Coetzee_(rugby_union,_born_1970)"
Basie Buitendag,https://en.wikipedia.org/w/index.php?title=Basie_Buitendag&action=edit&redlink=1
Shaun McCulley,https://en.wikipedia.org/w/index.php?title=Shaun_McCulley&action=edit&redlink=1
Ben Swartz,https://en.wikipedia.org/w/index.php?title=Ben_Swartz_(rugby_union)&action=edit&redlink=1
Jasper Coetzee,https://en.wikipedia.org/w/index.php?title=Jasper_Coetzee&action=edit&redlink=1
Henning Snyman,https://en.wikipedia.org/w/index.php?title=Henning_Snyman&action=edit&redlink=1
Doug Jeffery,https://en.wikipedia.org/w/index.php?title=Doug_Jeffery&action=edit&redlink=1
