wikidataId,name,wikipediaEn,url,,,,,
Q3694299,Corrado Pilat,Corrado_Pilat,https://en.wikipedia.org/wiki/Corrado_Pilat,,,,,
Q3695553,Costantino Ricciardi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3701242,Damian Hopley,Damian_Hopley,https://en.wikipedia.org/wiki/Damian_Hopley,,,,,
Q3702086,Daniele Tebaldi,Daniele_Tebaldi,https://en.wikipedia.org/wiki/Daniele_Tebaldi,,,,,
Q3703205,David Harvey,David_Harvey_(rugby_union),https://en.wikipedia.org/wiki/David_Harvey_(rugby_union),,,,,
Q3703309,David Rees,"David_Rees_(rugby_union,_born_1974)","https://en.wikipedia.org/wiki/David_Rees_(rugby_union,_born_1974)",,,,,
Q3703373,David Williams,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3703542,Davide Duca,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3707244,Diego Sacc«ˇ,Diego_Sacc%C3%A0,https://en.wikipedia.org/wiki/Diego_Sacc%C3%A0,,,,,
Q3707248,Diego Scaglia,Diego_Scaglia,https://en.wikipedia.org/wiki/Diego_Scaglia,,,,,
Q3709167,Dirk Naud«˘,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3713600,Don White,Don_White_(rugby_union),https://en.wikipedia.org/wiki/Don_White_(rugby_union),,,,,
Q3716869,Dylan des Fountain,Dylan_des_Fountain,https://en.wikipedia.org/wiki/Dylan_des_Fountain,,,,,
Q3718921,Eddie Butler,Eddie_Butler_(rugby_union),https://en.wikipedia.org/wiki/Eddie_Butler_(rugby_union),,,,,
Q3719101,Edgardo Venturi,Edgardo_Venturi,https://en.wikipedia.org/wiki/Edgardo_Venturi,,,,,
Q3722914,Elia Violi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3723013,Elio De Anna,Elio_De_Anna,https://en.wikipedia.org/wiki/Elio_De_Anna,,,,,
Q3723026,Elio Fusco,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3723891,Emanuele Bellandi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3724301,Emiliano Mulieri,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3725497,Ennio Ponzi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3725680,Enrico Ceccato,Enrico_Ceccato,https://en.wikipedia.org/wiki/Enrico_Ceccato,,,,,
Q3734342,Eugenio Eugenio,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3737719,Fabio Gaetaniello,Fabio_Gaetaniello,https://en.wikipedia.org/wiki/Fabio_Gaetaniello,,,,,
Q3737820,Fabio Roselli,Fabio_Roselli_(rugby_union),https://en.wikipedia.org/wiki/Fabio_Roselli_(rugby_union),,,,,
Q3738038,Fabrizio Franzoni,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3738119,Fabrizio Sepe,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3739635,Giovanni Grespan,Giovanni_Grespan,https://en.wikipedia.org/wiki/Giovanni_Grespan,,,,,
Q3741906,Federico Sossi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3742780,Fergus Aherne,Fergus_Aherne,https://en.wikipedia.org/wiki/Fergus_Aherne,,,,,
Q3742902,Fernando D«az Alberdi,Fernando_D%C3%ADaz_Alberdi,https://en.wikipedia.org/wiki/Fernando_D%C3%ADaz_Alberdi,,,,,
Q3743819,Ferruccio Tozzi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3749948,Francesco Faia Pappalardo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3750304,Francesco Minto,Francesco_Minto,https://en.wikipedia.org/wiki/Francesco_Minto,,,,,
Q3750468,Francesco Pietrosanti,Francesco_Pietrosanti,https://en.wikipedia.org/wiki/Francesco_Pietrosanti,,,,,
Q3751040,Francisco Rubio,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3751145,Franco Berni,Franco_Berni,https://en.wikipedia.org/wiki/Franco_Berni,,,,,
Q3751223,Franco Cioni,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3751785,Frank Chevallier-Boutell,Frank_K._Chevallier_Boutell,https://en.wikipedia.org/wiki/Frank_K._Chevallier_Boutell,,,,,
Q3756475,Gabriel Filizzola,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3756549,Gabriele Brussolo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3756568,Gabriele Cicchinelli,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3756639,Gabriele Morelli,Gabriele_Morelli_(rugby_union),https://en.wikipedia.org/wiki/Gabriele_Morelli_(rugby_union),,,,,
Q3758824,Gast«¸n de Robertis,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3758994,Gavin Quinnell,Gavin_Quinnell,https://en.wikipedia.org/wiki/Gavin_Quinnell,,,,,
Q3760509,George Graham,George_Graham_(rugby),https://en.wikipedia.org/wiki/George_Graham_(rugby),,,,,
Q3761168,Germ«≠n Bustos,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3762006,Giacomo Brancoli,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3762321,Giacomo Zoli,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3762531,Giampiero Mazzi,Giampiero_Mazzi,https://en.wikipedia.org/wiki/Giampiero_Mazzi,,,,,
Q3762778,Gianantonio Bulgheroni,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3762833,Giancarlo Cucchiella,Giancarlo_Cucchiella,https://en.wikipedia.org/wiki/Giancarlo_Cucchiella,,,,,
Q3762846,Giancarlo Dondi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3763221,Gianluca Faliva,Gianluca_Faliva,https://en.wikipedia.org/wiki/Gianluca_Faliva,,,,,
Q3763256,Gianluca Limone,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3763628,Gianni Salamon,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3764114,Gigi Savoia,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3765614,Giorgio Morelli,Giorgio_Morelli,https://en.wikipedia.org/wiki/Giorgio_Morelli,,,,,
Q3765798,Giorgio Troncon,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3767294,Giovanni Frapporti,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3767615,Giovanni Maistri,Giovanni_Maistri,https://en.wikipedia.org/wiki/Giovanni_Maistri,,,,,
Q3768004,Giovanni Raineri,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3770024,Giuseppe Artuso,Giuseppe_Artuso,https://en.wikipedia.org/wiki/Giuseppe_Artuso,,,,,
Q3771445,Giuseppe Sessa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3778981,Guglielmo Palazzani,Guglielmo_Palazzani,https://en.wikipedia.org/wiki/Guglielmo_Palazzani,,,,,
Q3779967,Gustavo Milano,Gustavo_Milano,https://en.wikipedia.org/wiki/Gustavo_Milano,,,,,
Q3780050,Guy Pardi«˘s,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3785281,Hern«≠n Mazino,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3787517,Hugo Torres,Hugo_Torres,https://en.wikipedia.org/wiki/Hugo_Torres,,,,,
Q3788117,H«∏ctor Luis Silva,H%C3%A9ctor_Silva_(rugby_union),https://en.wikipedia.org/wiki/H%C3%A9ctor_Silva_(rugby_union),,,,,
Q3792247,Ignacio Fernandez Rouyet,Ignacio_Fern%C3%A1ndez_Rouyet,https://en.wikipedia.org/wiki/Ignacio_Fern%C3%A1ndez_Rouyet,,,,,
Q3805933,Jacopo Salvetti,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3808352,Jim Love,Jim_Love_(rugby_union),https://en.wikipedia.org/wiki/Jim_Love_(rugby_union),,,,,
Q3808383,Jim Thompson,Jim_Thompson_(rugby_union),https://en.wikipedia.org/wiki/Jim_Thompson_(rugby_union),,,,,
Q3808729,Joe van Niekerk,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3809448,John Mallett,John_Mallett,https://en.wikipedia.org/wiki/John_Mallett,,,,,
Q3809624,John Smith,"John_Smith_(sportsman,_born_1855)","https://en.wikipedia.org/wiki/John_Smith_(sportsman,_born_1855)",,,,,
Q3810820,Juan Cruz L«∏gora,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3810880,Juan Manuel Queirolo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3811161,Julio Clement,Julio_Clement,https://en.wikipedia.org/wiki/Julio_Clement,,,,,
Q3814405,Kelly Rolleston,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3814797,Kevin Bowring,Kevin_Bowring,https://en.wikipedia.org/wiki/Kevin_Bowring,,,,,
Q3830242,Leo Chiosso,Leo_Chiosso,https://en.wikipedia.org/wiki/Leo_Chiosso,,,,,
Q3835650,Liviu Pascu,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3837077,Lorenzo Sebastiani,Lorenzo_Sebastiani,https://en.wikipedia.org/wiki/Lorenzo_Sebastiani,,,,,
Q3838031,Luca Beccaris,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3838087,Luca Corona,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3838212,Luca Morisi,Luca_Morisi,https://en.wikipedia.org/wiki/Luca_Morisi,,,,,
Q3838273,Luca Scarsini,Luca_Scarsini,https://en.wikipedia.org/wiki/Luca_Scarsini,,,,,
Q3838302,Luca Tramontin,Luca_Tramontin,https://en.wikipedia.org/wiki/Luca_Tramontin,,,,,
Q3838320,Luca Zara,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3838347,Lucas Barrera Oro,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3838816,Lucio Boccaletto,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3839630,Luigi Ferraro,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3844859,Manrico Marchetto,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3845629,Marcello Martone,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3845978,Marco Buscarini,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3846121,Marco Filippucci,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3846150,Marco Gavazzi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3846157,Marco Geraci,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3846509,Marco Susio,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3848325,Mario Battaglini,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3848930,Mario Pavin,Mario_Pavin,https://en.wikipedia.org/wiki/Mario_Pavin,,,,,
Q3849446,Mark Bingham,Mark_Bingham,https://en.wikipedia.org/wiki/Mark_Bingham,,,,,
Q3851152,Massimo Brunello,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3851349,Massimo Mascioletti,Massimo_Mascioletti,https://en.wikipedia.org/wiki/Massimo_Mascioletti,,,,,
Q3852057,Matteo Appiani,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3852126,Matteo Foschi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3852496,Maurizio Aluigi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3852828,Mauro Gardin,Mauro_Gardin,https://en.wikipedia.org/wiki/Mauro_Gardin,,,,,
Q3854365,Memo Geremia,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3856488,Michele Andreotti,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3856546,Michele Carlotto,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3856775,Michele Rizzo,Michele_Rizzo,https://en.wikipedia.org/wiki/Michele_Rizzo,,,,,
Q3856837,Michele Visentin,Michele_Visentin,https://en.wikipedia.org/wiki/Michele_Visentin,,,,,
Q3857283,Miguel Ruiz,Miguel_Ruiz_(rugby_union),https://en.wikipedia.org/wiki/Miguel_Ruiz_(rugby_union),,,,,
Q3857367,Mike Burton,Mike_Burton_(rugby_union),https://en.wikipedia.org/wiki/Mike_Burton_(rugby_union),,,,,
Q3857474,Mike Worsley,Mike_Worsley,https://en.wikipedia.org/wiki/Mike_Worsley,,,,,
Q3862942,Moreno Trevisiol,Moreno_Trevisiol,https://en.wikipedia.org/wiki/Moreno_Trevisiol,,,,,
Q3870706,Nate Ebner,Nate_Ebner,https://en.wikipedia.org/wiki/Nate_Ebner,,,,,
Q3874309,Neil McCarthy,Neil_McCarthy_(rugby_union),https://en.wikipedia.org/wiki/Neil_McCarthy_(rugby_union),,,,,
Q3876032,Nick Screnci,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3876046,Nick Youngs,Nick_Youngs,https://en.wikipedia.org/wiki/Nick_Youngs,,,,,
Q3876047,Nick Zisti,Nick_Zisti,https://en.wikipedia.org/wiki/Nick_Zisti,,,,,
Q3876109,Nicola Aldrovandi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3876128,Nicola Belardo,Nicola_Belardo,https://en.wikipedia.org/wiki/Nicola_Belardo,,,,,
Q3876190,Nicola De Meneghi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3876256,Nicola Leonardi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3876311,Nicola Pavin,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3876507,Nicol«≠s Bossicovich,Nicol%C3%A1s_Bossicovich,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Bossicovich,,,,,
Q3877008,Nili Latu,Nili_Latu,https://en.wikipedia.org/wiki/Nili_Latu,,,,,
Q3887366,Ottorino Bettarello,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3888366,Pablo Calanchini,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3893830,Paolo Buso,Paolo_Buso,https://en.wikipedia.org/wiki/Paolo_Buso,,,,,
Q3894332,Paolo Paoletti,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3897121,Pasquale Presutti,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3898672,Pedro Lanza,Pedro_Lanza,https://en.wikipedia.org/wiki/Pedro_Lanza,,,,,
Q3903021,Piergianni Farina,Piergianni_Farina,https://en.wikipedia.org/wiki/Piergianni_Farina,,,,,
Q3903086,Pierluigi Camiscioni,Pierluigi_Camiscioni,https://en.wikipedia.org/wiki/Pierluigi_Camiscioni,,,,,
Q3903111,Pierluigi Gentile,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3903139,Piermarcello Farinelli,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3903145,Piermassimiliano Dotto,Piermassimiliano_Dotto,https://en.wikipedia.org/wiki/Piermassimiliano_Dotto,,,,,
Q3903412,Pierpaolo Pedroni,Pierpaolo_Pedroni,https://en.wikipedia.org/wiki/Pierpaolo_Pedroni,,,,,
Q3929074,Raffaele Dolfato,Raffaele_Dolfato,https://en.wikipedia.org/wiki/Raffaele_Dolfato,,,,,
Q3930845,Ra«ßl P«∏rez,Ra%C3%BAl_P%C3%A9rez_(rugby_union),https://en.wikipedia.org/wiki/Ra%C3%BAl_P%C3%A9rez_(rugby_union),,,,,
Q3934898,Richard West,Richard_West_(rugby_union),https://en.wikipedia.org/wiki/Richard_West_(rugby_union),,,,,
Q3939134,Roberto Saetti,Roberto_Saetti,https://en.wikipedia.org/wiki/Roberto_Saetti,,,,,
Q3939560,Rocco Caligiuri,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3939915,Rodolfo Ambrosio,Rodolfo_Ambrosio,https://en.wikipedia.org/wiki/Rodolfo_Ambrosio,,,,,
Q3945991,Salvatore Carbone,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3946072,Salvatore Garozzo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3946330,Sam Cox,Sam_Cox_(rugby_union),https://en.wikipedia.org/wiki/Sam_Cox_(rugby_union),,,,,
Q3946663,Samuela Vunisa,Samuela_Vunisa,https://en.wikipedia.org/wiki/Samuela_Vunisa,,,,,
Q3948202,Sandro Ceppolino,Sandro_Ceppolino,https://en.wikipedia.org/wiki/Sandro_Ceppolino,,,,,
Q3953568,Sean Hohneck,Sean_Hohneck,https://en.wikipedia.org/wiki/Sean_Hohneck,,,,,
Q3953752,Sebastiano Dusi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3956056,Sergio Carossio,Sergio_Carossio,https://en.wikipedia.org/wiki/Sergio_Carossio,,,,,
Q3956345,Sergio Zorzi,Sergio_Zorzi,https://en.wikipedia.org/wiki/Sergio_Zorzi,,,,,
Q3961123,Simon Mason,Simon_Mason_(rugby_union),https://en.wikipedia.org/wiki/Simon_Mason_(rugby_union),,,,,
Q3961221,Simone Favaro,Simone_Favaro,https://en.wikipedia.org/wiki/Simone_Favaro,,,,,
Q3972353,Stefano Annibal,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3972362,Stefano Barba,Stefano_Barba,https://en.wikipedia.org/wiki/Stefano_Barba,,,,,
Q3972693,Stefano Romagnoli,Stefano_Romagnoli,https://en.wikipedia.org/wiki/Stefano_Romagnoli,,,,,
Q3972720,Stefano Scanferla,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3973205,Stephen Nicol,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3973423,Steven Bortolussi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3991365,Tim Manawatu,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q3991607,Tino Paoletti,Tino_Paoletti,https://en.wikipedia.org/wiki/Tino_Paoletti,,,,,
Q3991877,Tito Lupini,Tito_Lupini,https://en.wikipedia.org/wiki/Tito_Lupini,,,,,
Q3992106,Tobie Botes,Tobie_Botes,https://en.wikipedia.org/wiki/Tobie_Botes,,,,,
Q3992734,Tommaso Castello,Tommaso_Castello,https://en.wikipedia.org/wiki/Tommaso_Castello,,,,,
Q3992760,Tommaso Fattori,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4003038,Ulises Gamboa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4003343,Umberto Calcinai,Umberto_Calcinai,https://en.wikipedia.org/wiki/Umberto_Calcinai,,,,,
Q4007925,Valerio Vicer«˘,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4010127,Vernon Pugh,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4015869,Vladim«r P«≠cl,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4019876,Will Johnson,"Will_Johnson_(rugby_union,_born_1984)","https://en.wikipedia.org/wiki/Will_Johnson_(rugby_union,_born_1984)",,,,,
Q4020100,William McCrum,William_McCrum,https://en.wikipedia.org/wiki/William_McCrum,,,,,
Q4020143,William Ryder,William_Ryder_(rugby_union),https://en.wikipedia.org/wiki/William_Ryder_(rugby_union),,,,,
Q4081218,Frank Bayliss,Frank_Bayliss,https://en.wikipedia.org/wiki/Frank_Bayliss,,,,,
Q4120947,Craig Gilroy,Craig_Gilroy,https://en.wikipedia.org/wiki/Craig_Gilroy,,,,,
Q4120957,Simon Zebo,Simon_Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,,,,,
Q4160419,Kingsley Jones,"Kingsley_Jones_(rugby_union,_born_1969)","https://en.wikipedia.org/wiki/Kingsley_Jones_(rugby_union,_born_1969)",,,,,
Q4179196,Greg Jeloudev,Greg_Jeloudev,https://en.wikipedia.org/wiki/Greg_Jeloudev,,,,,
Q4208918,George Cakobau,George_Cakobau,https://en.wikipedia.org/wiki/George_Cakobau,,,,,
Q4242734,Sergey Leonidovich Kryksa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4249759,Nahuel Lobo,Nahuel_Lobo,https://en.wikipedia.org/wiki/Nahuel_Lobo,,,,,
Q4283258,Charlie Marshall,Charlie_Marshall_(rugby_union),https://en.wikipedia.org/wiki/Charlie_Marshall_(rugby_union),,,,,
Q4285752,Mahmudov Nizami Tofiq oé?lu,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4339148,Vladimir Ostroushko,Vladimir_Ostroushko,https://en.wikipedia.org/wiki/Vladimir_Ostroushko,,,,,
Q4385268,Grigory Dmitrievich Pylnov,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4404614,Sê?dmê?liyev Zahid Vahid oé?lu,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4410317,Marcel Garvey,Marcel_Garvey,https://en.wikipedia.org/wiki/Marcel_Garvey,,,,,
Q4419837,Denis Simplikevich,Denis_Simplikevich,https://en.wikipedia.org/wiki/Denis_Simplikevich,,,,,
Q4424859,Valentine Smith,Valentine_Smith,https://en.wikipedia.org/wiki/Valentine_Smith,,,,,
Q4446191,Blair Swannell,Blair_Swannell,https://en.wikipedia.org/wiki/Blair_Swannell,,,,,
Q4459664,M. W. Talbot,M._W._Talbot,https://en.wikipedia.org/wiki/M._W._Talbot,,,,,
Q4474828,Eddy Ben Arous,Eddy_Ben_Arous,https://en.wikipedia.org/wiki/Eddy_Ben_Arous,,,,,
Q4476131,Joseph Wallis,Joseph_Wallis_(rugby_union),https://en.wikipedia.org/wiki/Joseph_Wallis_(rugby_union),,,,,
Q4502068,Leslie Hood,Leslie_Hood,https://en.wikipedia.org/wiki/Leslie_Hood,,,,,
Q4526394,Piet Malan,Piet_Malan,https://en.wikipedia.org/wiki/Piet_Malan,,,,,
Q4535628,Ewen Fergusson,Ewen_Fergusson,https://en.wikipedia.org/wiki/Ewen_Fergusson,,,,,
Q4647168,A. G. G. Asher,A._G._G._Asher,https://en.wikipedia.org/wiki/A._G._G._Asher,,,,,
Q4647267,A.P. Penketh,A._P._Penketh,https://en.wikipedia.org/wiki/A._P._Penketh,,,,,
Q4647784,A. G. Guillemard,A._G._Guillemard,https://en.wikipedia.org/wiki/A._G._Guillemard,,,,,
Q4648100,Arthur Lawrey,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4648542,Thomas Willcocks,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q4652099,AJ Gilbert,AJ_Gilbert,https://en.wikipedia.org/wiki/AJ_Gilbert,,,,,
Q4652114,AJ le Roux,AJ_le_Roux,https://en.wikipedia.org/wiki/AJ_le_Roux,,,,,
Q4661114,Aadel Kardooni,Aadel_Kardooni,https://en.wikipedia.org/wiki/Aadel_Kardooni,,,,,
Q4661867,Aaron Bramwell,Aaron_Bramwell,https://en.wikipedia.org/wiki/Aaron_Bramwell,,,,,
Q4661935,Aaron Coundley,Aaron_Coundley,https://en.wikipedia.org/wiki/Aaron_Coundley,,,,,
Q4661978,Aaron Dundon,Aaron_Dundon,https://en.wikipedia.org/wiki/Aaron_Dundon,,,,,
Q4662101,Aaron Hopa,Aaron_Hopa,https://en.wikipedia.org/wiki/Aaron_Hopa,,,,,
Q4662207,Aaron Liffchak,Aaron_Liffchak,https://en.wikipedia.org/wiki/Aaron_Liffchak,,,,,
Q4662251,Aaron McCloskey,Aaron_McCloskey,https://en.wikipedia.org/wiki/Aaron_McCloskey,,,,,
Q4662429,Aaron Shingler,Aaron_Shingler,https://en.wikipedia.org/wiki/Aaron_Shingler,,,,,
Q4662456,Aaron Smith,Aaron_Smith_(rugby_union),https://en.wikipedia.org/wiki/Aaron_Smith_(rugby_union),,,,,
Q4664152,Abbie Shadbolt,Abbie_Shadbolt,https://en.wikipedia.org/wiki/Abbie_Shadbolt,,,,,
Q4666535,Abel Ashworth,Abel_Ashworth,https://en.wikipedia.org/wiki/Abel_Ashworth,,,,,
Q4666550,Abel Davies,Abel_Davies,https://en.wikipedia.org/wiki/Abel_Davies,,,,,
Q4668545,Aboubacar Soulama,Aboubacar_Soulama,https://en.wikipedia.org/wiki/Aboubacar_Soulama,,,,,
Q4675641,Jeremy Su'a,Jeremy_Su%27a,https://en.wikipedia.org/wiki/Jeremy_Su%27a,,,,,
Q4678666,Adam Balding,Adam_Balding,https://en.wikipedia.org/wiki/Adam_Balding,,,,,
Q4678730,Adam Black,Adam_Black_(rugby_union),https://en.wikipedia.org/wiki/Adam_Black_(rugby_union),,,,,
Q4678792,Adam Brown,Adam_Brown_(rugby_union),https://en.wikipedia.org/wiki/Adam_Brown_(rugby_union),,,,,
Q4678803,Adam Burdett,Adam_Burdett,https://en.wikipedia.org/wiki/Adam_Burdett,,,,,
Q4678925,Adam D'Arcy,Adam_D%27Arcy,https://en.wikipedia.org/wiki/Adam_D%27Arcy,,,,,
Q4679025,Adam Eustace,Adam_Eustace,https://en.wikipedia.org/wiki/Adam_Eustace,,,,,
Q4679157,Adam Greendale,Adam_Greendale,https://en.wikipedia.org/wiki/Adam_Greendale,,,,,
Q4679263,Adam Hughes,"Adam_Hughes_(rugby_union,_born_1990)","https://en.wikipedia.org/wiki/Adam_Hughes_(rugby_union,_born_1990)",,,,,
Q4679265,Adam Hughes,"Adam_Hughes_(rugby,_born_1977)","https://en.wikipedia.org/wiki/Adam_Hughes_(rugby,_born_1977)",,,,,
Q4679383,Adam Larkin,Adam_Larkin,https://en.wikipedia.org/wiki/Adam_Larkin,,,,,
Q4679407,Adam Lile,Adam_Lile,https://en.wikipedia.org/wiki/Adam_Lile,,,,,
Q4679436,Adam Macklin,Adam_Macklin,https://en.wikipedia.org/wiki/Adam_Macklin,,,,,
Q4679623,Adam Powell,Adam_Powell_(rugby_union),https://en.wikipedia.org/wiki/Adam_Powell_(rugby_union),,,,,
Q4679891,Adam Thompstone,Adam_Thompstone,https://en.wikipedia.org/wiki/Adam_Thompstone,,,,,
Q4679892,Adam Thomas,Adam_Thomas_(rugby_union),https://en.wikipedia.org/wiki/Adam_Thomas_(rugby_union),,,,,
Q4679937,Adam Wallace-Harrison,Adam_Wallace-Harrison,https://en.wikipedia.org/wiki/Adam_Wallace-Harrison,,,,,
Q4679946,Adam Warren,Adam_Warren_(rugby_union),https://en.wikipedia.org/wiki/Adam_Warren_(rugby_union),,,,,
Q4681266,Addison Lockley,Addison_Lockley,https://en.wikipedia.org/wiki/Addison_Lockley,,,,,
Q4684136,Adolf Malan,Adolf_Malan,https://en.wikipedia.org/wiki/Adolf_Malan,,,,,
Q4684775,Adriaan Fondse,Adriaan_Fondse,https://en.wikipedia.org/wiki/Adriaan_Fondse,,,,,
Q4684847,Adrian Barone,Adrian_Barone,https://en.wikipedia.org/wiki/Adrian_Barone,,,,,
Q4684916,Adrian Cambriani,Adrian_Cambriani,https://en.wikipedia.org/wiki/Adrian_Cambriani,,,,,
Q4684968,Adrian Davies,Adrian_Davies,https://en.wikipedia.org/wiki/Adrian_Davies,,,,,
Q4685017,Adrian Flavin,Adrian_Flavin,https://en.wikipedia.org/wiki/Adrian_Flavin,,,,,
Q4688839,Afeleke Pelenise,Afeleke_Pelenise,https://en.wikipedia.org/wiki/Afeleke_Pelenise,,,,,
Q4690859,Afusipa Taumoepeau,Afusipa_Taumoepeau,https://en.wikipedia.org/wiki/Afusipa_Taumoepeau,,,,,
Q4696738,Aidan Toua,Aidan_Toua,https://en.wikipedia.org/wiki/Aidan_Toua,,,,,
Q4697493,Ainslie Sheil,Ainslie_Sheil,https://en.wikipedia.org/wiki/Ainslie_Sheil,,,,,
Q4699101,Aisake Tarogi,Aisake_Tarogi,https://en.wikipedia.org/wiki/Aisake_Tarogi,,,,,
Q4699113,Aisea Havili,Aisea_Havili,https://en.wikipedia.org/wiki/Aisea_Havili,,,,,
Q4704046,Al Hobman,Al_Hobman,https://en.wikipedia.org/wiki/Al_Hobman,,,,,
Q4704375,Al Manning,Al_Manning,https://en.wikipedia.org/wiki/Al_Manning,,,,,
Q4705556,Alafoti Fa'osiliva,Alafoti_Fa%27osiliva,https://en.wikipedia.org/wiki/Alafoti_Fa%27osiliva,,,,,
Q4705612,Alaifatu Junior Fatialofa,Alaifatu_Junior_Fatialofa,https://en.wikipedia.org/wiki/Alaifatu_Junior_Fatialofa,,,,,
