name,url
Tomoo Chiba,https://en.wikipedia.org/w/index.php?title=Tomoo_Chiba&action=edit&redlink=1
Mitsugu Fujii,https://en.wikipedia.org/w/index.php?title=Mitsugu_Fujii&action=edit&redlink=1
Takeo Hagiwara-Maekawa,https://en.wikipedia.org/w/index.php?title=Takeo_Hagiwara-Maekawa&action=edit&redlink=1
Shuzaburo Iwashita,https://en.wikipedia.org/w/index.php?title=Shuzaburo_Iwashita&action=edit&redlink=1
Takeo Kitano,https://en.wikipedia.org/w/index.php?title=Takeo_Kitano&action=edit&redlink=1
Kenichi Matsubara,https://en.wikipedia.org/w/index.php?title=Kenichi_Matsubara&action=edit&redlink=1
Minoru Mishima,https://en.wikipedia.org/w/index.php?title=Minoru_Mishima&action=edit&redlink=1
Hideo Miyaji-Yoshizawa,https://en.wikipedia.org/w/index.php?title=Hideo_Miyaji-Yoshizawa&action=edit&redlink=1
Giichi Ota,https://en.wikipedia.org/w/index.php?title=Giichi_Ota&action=edit&redlink=1
Seizo Shimizu,https://en.wikipedia.org/w/index.php?title=Seizo_Shimizu&action=edit&redlink=1
Seiichi Teramura,https://en.wikipedia.org/w/index.php?title=Seiichi_Teramura&action=edit&redlink=1
Zenjiro Toba-Nakajima,https://en.wikipedia.org/w/index.php?title=Zenjiro_Toba-Nakajima&action=edit&redlink=1
Shiro Wada,https://en.wikipedia.org/w/index.php?title=Shiro_Wada&action=edit&redlink=1
Tadayuki Yagai,https://en.wikipedia.org/w/index.php?title=Tadayuki_Yagai&action=edit&redlink=1
Ke Zhi Zhang,https://en.wikipedia.org/w/index.php?title=Ke_Zhi_Zhang&action=edit&redlink=1
Hidemaru Suzuki,https://en.wikipedia.org/w/index.php?title=Hidemaru_Suzuki&action=edit&redlink=1
Takao Adachi,https://en.wikipedia.org/w/index.php?title=Takao_Adachi&action=edit&redlink=1
Takeo Baba,https://en.wikipedia.org/w/index.php?title=Takeo_Baba&action=edit&redlink=1
Saburo Hirao,https://en.wikipedia.org/w/index.php?title=Saburo_Hirao&action=edit&redlink=1
Hiroshi Ijyuin,https://en.wikipedia.org/w/index.php?title=Hiroshi_Ijyuin&action=edit&redlink=1
Tsunehiko Kasahara,https://en.wikipedia.org/w/index.php?title=Tsunehiko_Kasahara&action=edit&redlink=1
Taro Kinoshita,https://en.wikipedia.org/w/index.php?title=Taro_Kinoshita&action=edit&redlink=1
Takeshi Matsubara,https://en.wikipedia.org/w/index.php?title=Takeshi_Matsubara&action=edit&redlink=1
Saburou Nishigaki,https://en.wikipedia.org/w/index.php?title=Saburou_Nishigaki&action=edit&redlink=1
Masahiko Niwa,https://en.wikipedia.org/w/index.php?title=Masahiko_Niwa&action=edit&redlink=1
Yoshio Okada,https://en.wikipedia.org/w/index.php?title=Yoshio_Okada_(rugby_union)&action=edit&redlink=1
Shinji Ono,https://en.wikipedia.org/w/index.php?title=Shinji_Ono_(rugby_union)&action=edit&redlink=1
Teiji Toshi,https://en.wikipedia.org/w/index.php?title=Teiji_Toshi&action=edit&redlink=1
Ichiro Nogami,https://en.wikipedia.org/w/index.php?title=Ichiro_Nogami&action=edit&redlink=1
Ryuichi Iimori,https://en.wikipedia.org/w/index.php?title=Ryuichi_Iimori&action=edit&redlink=1
Shinshiro Komehana,https://en.wikipedia.org/w/index.php?title=Shinshiro_Komehana&action=edit&redlink=1
Kihei Mano,https://en.wikipedia.org/w/index.php?title=Kihei_Mano&action=edit&redlink=1
Kyuji Matsuda,https://en.wikipedia.org/w/index.php?title=Kyuji_Matsuda&action=edit&redlink=1
Taro Sasakura-Yamamoto,https://en.wikipedia.org/w/index.php?title=Taro_Sasakura-Yamamoto&action=edit&redlink=1
