name,url
James Bevan,https://en.wikipedia.org/wiki/James_Bevan
Godfrey Darbishire,https://en.wikipedia.org/wiki/Godfrey_Darbishire
Barry Girling,https://en.wikipedia.org/wiki/Barry_Girling
George Harding,https://en.wikipedia.org/wiki/George_Frederick_Harding
Edward Lewis,https://en.wikipedia.org/wiki/Edward_John_Lewis
Bathurst Mann,https://en.wikipedia.org/wiki/B._B._Mann
Charlie Newman,https://en.wikipedia.org/wiki/Charlie_Newman
Edward Peake,https://en.wikipedia.org/wiki/Edward_Peake
William David Phillips,https://en.wikipedia.org/wiki/William_David_Phillips
Frank Purdon,https://en.wikipedia.org/wiki/Frank_Purdon
Aneurin Rees,https://en.wikipedia.org/wiki/Aneurin_Rees
Richard Summers,https://en.wikipedia.org/wiki/Richard_Summers
Edward Treharne,https://en.wikipedia.org/wiki/Edward_Treharne
Leonard Watkins,https://en.wikipedia.org/wiki/Leonard_Watkins
Richard Williams,https://en.wikipedia.org/wiki/Richard_Garnons_Williams
Thomas Baker-Jones,https://en.wikipedia.org/wiki/Thomas_Baker-Jones
James Bridie,https://en.wikipedia.org/wiki/James_Bridie_(rugby_union)
Tom Clapp,https://en.wikipedia.org/wiki/Tom_Clapp
Samuel Clark,https://en.wikipedia.org/wiki/Samuel_Clark_(rugby_union)
Bill Evans,https://en.wikipedia.org/wiki/Bill_Evans_(rugby_union)
Bob Gould,https://en.wikipedia.org/wiki/Bob_Gould_(rugby_union)
Charles Lewis,https://en.wikipedia.org/wiki/Charles_Lewis_(rugby_union)
George Morris,https://en.wikipedia.org/wiki/George_Lockwood_Morris
William Norton,https://en.wikipedia.org/wiki/William_Norton_(rugby_union)
Hugh Vincent,https://en.wikipedia.org/wiki/Hugh_Vincent
Tom Williams,"https://en.wikipedia.org/wiki/Tom_Williams_(rugby_union,_born_1859)"
Harry Bowen,https://en.wikipedia.org/wiki/Harry_Bowen_(rugby_union)
Alfred Cattell,https://en.wikipedia.org/wiki/Alfred_Cattell
James Clare,https://en.wikipedia.org/wiki/James_Clare_(rugby_union)
David Gwynn,https://en.wikipedia.org/wiki/David_Gwynn
Thomas Judson,https://en.wikipedia.org/wiki/Thomas_Judson
John Griffin,https://en.wikipedia.org/wiki/John_Griffin_(rugby_union)
Arthur Jones,"https://en.wikipedia.org/wiki/Arthur_Jones_(rugby_union,_born_1856)"
Horace Lyne,https://en.wikipedia.org/wiki/Horace_Lyne
Charles Allen,https://en.wikipedia.org/wiki/Charles_Allen_(Stroud_MP)
Fred Andrews,https://en.wikipedia.org/wiki/Fred_Andrews_(rugby_union)
William Gwynn,https://en.wikipedia.org/wiki/William_Gwynn
Frederick Margrave,https://en.wikipedia.org/wiki/Frederick_Margrave
Joe Simpson,"https://en.wikipedia.org/wiki/Joe_Simpson_(rugby_union,_born_1856)"
John Smith,https://en.wikipedia.org/wiki/John_Sidney_Smith_(rugby_union)
Charles Taylor,https://en.wikipedia.org/wiki/Charles_Taylor_(rugby_union)
Tom Barlow,https://en.wikipedia.org/wiki/Tom_Barlow_(rugby_union)
Samuel Goldsworthy,https://en.wikipedia.org/wiki/Samuel_Goldsworthy
Frank Hancock,https://en.wikipedia.org/wiki/Frank_Hancock
John Hinton,https://en.wikipedia.org/wiki/John_Hinton_(rugby)
Buckley Roderick,https://en.wikipedia.org/wiki/Buckley_Roderick
William Stadden,https://en.wikipedia.org/wiki/William_Stadden
Arthur Gould,https://en.wikipedia.org/wiki/Arthur_Gould_(rugby_union)
Martyn Jordan,https://en.wikipedia.org/wiki/Martyn_Jordan
Evan Richards,https://en.wikipedia.org/wiki/Evan_Richards
Ernest Rowland,https://en.wikipedia.org/wiki/Ernest_Rowland
Lewis Cobden Thomas,https://en.wikipedia.org/wiki/Lewis_Cobden_Thomas
Edward Alexander,https://en.wikipedia.org/wiki/Edward_Perkins_Alexander
Frank Hill,https://en.wikipedia.org/wiki/Frank_Hill_(rugby_union)
David Morgan,"https://en.wikipedia.org/wiki/David_Morgan_(rugby_union,_born_1863)"
Willie Thomas,https://en.wikipedia.org/wiki/Willie_Thomas_(rugby_union)
William Bowen,https://en.wikipedia.org/wiki/William_Bowen_(rugby_union)
Billy Douglas,https://en.wikipedia.org/wiki/Billy_Douglas_(rugby_union)
Dai Lewis,https://en.wikipedia.org/wiki/Dai_Lewis
Evan Roberts,https://en.wikipedia.org/wiki/Evan_Roberts_(rugby_union)
George Avery Young,https://en.wikipedia.org/wiki/George_Avery_Young
Alfred Mathews,https://en.wikipedia.org/wiki/Alfred_Mathews
Alexander Bland,https://en.wikipedia.org/wiki/Alexander_Bland
Jem Evans,https://en.wikipedia.org/wiki/Jem_Evans
Albert Hybart,https://en.wikipedia.org/wiki/Albert_Hybart
Thomas William Lockwood,https://en.wikipedia.org/wiki/Thomas_William_Lockwood
George Bowen,https://en.wikipedia.org/wiki/George_Bowen_(rugby_union)
Sawdust Hughes,https://en.wikipedia.org/wiki/Hugh_Hughes_(rugby_union)
William Williams,https://en.wikipedia.org/wiki/William_Williams_(rugby_union)
John Goulstone Lewis,https://en.wikipedia.org/wiki/John_Goulstone_Lewis
William Towers,https://en.wikipedia.org/wiki/William_Towers_(rugby_union)
William Howell,https://en.wikipedia.org/wiki/William_Howell_(rugby_union)
Thomas Pryce-Jenkins,https://en.wikipedia.org/wiki/Thomas_Pryce-Jenkins
Dick Kedzlie,https://en.wikipedia.org/wiki/Dick_Kedzlie
John Meredith,https://en.wikipedia.org/wiki/John_Meredith_(rugby_union)
Dick Powell,https://en.wikipedia.org/wiki/Richard_Powell_(rugby_union)
Ned Roberts,https://en.wikipedia.org/wiki/Ned_Roberts
T. Williams,https://en.wikipedia.org/wiki/T._Williams
