name,url
AmandHenri Amand,https://en.wikipedia.org/wiki/Henri_Amand
BranlatAlbert Branlat,https://en.wikipedia.org/w/index.php?title=Albert_Branlat&action=edit&redlink=1
CessieuxNoël Cessieux,https://en.wikipedia.org/w/index.php?title=No%C3%ABl_Cessieux&action=edit&redlink=1
CommuneauMarcel Communeau,https://en.wikipedia.org/wiki/Marcel_Communeau
CrichtonWilliam Crichton,https://en.wikipedia.org/w/index.php?title=William_Crichton_(rugby_union)&action=edit&redlink=1
DedeynPaul Dedeyn,https://en.wikipedia.org/w/index.php?title=Paul_Dedeyn&action=edit&redlink=1
DufourcqJacques Dufourcq,https://en.wikipedia.org/w/index.php?title=Jacques_Dufourcq&action=edit&redlink=1
JeromeGeorges Jérome,https://en.wikipedia.org/w/index.php?title=Georges_J%C3%A9rome&action=edit&redlink=1
LacassagneHenri Lacassagne,https://en.wikipedia.org/wiki/Henri_Lacassagne
LaneGaston Lane,https://en.wikipedia.org/wiki/Gaston_Lane
LeveeHenri Levée,https://en.wikipedia.org/wiki/Henri_Lev%C3%A9e
MuhrAllan Muhr,https://en.wikipedia.org/wiki/Allan_Muhr
PujolAugustin Pujol,https://en.wikipedia.org/w/index.php?title=Augustin_Pujol&action=edit&redlink=1
SagotPaul Sagot,https://en.wikipedia.org/w/index.php?title=Paul_Sagot&action=edit&redlink=1
VergesAndré Vergès,https://en.wikipedia.org/w/index.php?title=Andr%C3%A9_Verg%C3%A8s&action=edit&redlink=1
GaudermenPierre Gaudermen,https://en.wikipedia.org/wiki/Pierre_Gaudermen
HubertAlbert Hubert,https://en.wikipedia.org/w/index.php?title=Albert_Hubert&action=edit&redlink=1
LesieurÉmile Lesieur,https://en.wikipedia.org/wiki/%C3%89mile_Lesieur
LewisErnest Lewis,https://en.wikipedia.org/w/index.php?title=Ernest_Lewis_(rugby_union)&action=edit&redlink=1
MaclosPaul Maclos,https://en.wikipedia.org/w/index.php?title=Paul_Maclos&action=edit&redlink=1
MaurinG. Maurin,https://en.wikipedia.org/w/index.php?title=G._Maurin&action=edit&redlink=1
VarvierThéodore Varvier,https://en.wikipedia.org/wiki/Th%C3%A9odore_Varvier
Beaurin-GressierCharles Beaurin,https://en.wikipedia.org/w/index.php?title=Charles_Beaurin&action=edit&redlink=1
GiacardyMarc Giacardy,https://en.wikipedia.org/wiki/Marc_Giacardy
IsaacHenri Isaac,https://en.wikipedia.org/w/index.php?title=Henri_Isaac&action=edit&redlink=1
MartinHenri Martin,https://en.wikipedia.org/w/index.php?title=Henri_Martin_(rugby_union)&action=edit&redlink=1
MauriatPaul Mauriat,https://en.wikipedia.org/wiki/Paul_Mauriat_(rugby_union)
PoirierA. Poirier,https://en.wikipedia.org/w/index.php?title=A._Poirier&action=edit&redlink=1
VareillesCharles Vareilles,https://en.wikipedia.org/w/index.php?title=Charles_Vareilles&action=edit&redlink=1
BorchardGeorges Borchard,https://en.wikipedia.org/w/index.php?title=Georges_Borchard&action=edit&redlink=1
DuvalRené Duval,https://en.wikipedia.org/w/index.php?title=Ren%C3%A9_Duval&action=edit&redlink=1
GuilleminPierre Guillemin,https://en.wikipedia.org/wiki/Pierre_Guillemin
MayssonnieAlfred Mayssonnié,https://en.wikipedia.org/wiki/Alfred_Mayssonni%C3%A9
MoureHenri Moure,https://en.wikipedia.org/w/index.php?title=Henri_Moure&action=edit&redlink=1
von MalmannRené de Mallemann,https://en.wikipedia.org/w/index.php?title=Ren%C3%A9_de_Mallemann&action=edit&redlink=1
LeuvielleMaurice Leuvielle,https://en.wikipedia.org/w/index.php?title=Maurice_Leuvielle&action=edit&redlink=1
MasseAlphonse Massé,https://en.wikipedia.org/w/index.php?title=Alphonse_Mass%C3%A9&action=edit&redlink=1
CaujolleJean Caujolle,https://en.wikipedia.org/w/index.php?title=Jean_Caujolle&action=edit&redlink=1
FourcadeGeorges Fourcade,https://en.wikipedia.org/w/index.php?title=Georges_Fourcade&action=edit&redlink=1
HoublainHenri Houblain,https://en.wikipedia.org/w/index.php?title=Henri_Houblain&action=edit&redlink=1
IcardJules Icard,https://en.wikipedia.org/w/index.php?title=Jules_Icard&action=edit&redlink=1
TheurietAndré Theuriet,https://en.wikipedia.org/w/index.php?title=Andr%C3%A9_Theuriet_(rugby_union)&action=edit&redlink=1
de JouvencelÉtienne de Jouvencel,https://en.wikipedia.org/w/index.php?title=%C3%89tienne_de_Jouvencel&action=edit&redlink=1
DuprePaul Dupré,https://en.wikipedia.org/wiki/Paul_Dupr%C3%A9
BurgunMarcel Burgun,https://en.wikipedia.org/wiki/Marcel_Burgun
GommesJacques Gommes,https://en.wikipedia.org/w/index.php?title=Jacques_Gommes&action=edit&redlink=1
HourdebaigtAugustin Hourdebaigt,https://en.wikipedia.org/w/index.php?title=Augustin_Hourdebaigt&action=edit&redlink=1
LegrainMarcel Legrain,https://en.wikipedia.org/wiki/Marcel_Legrain
MartinClaude Martin,https://en.wikipedia.org/w/index.php?title=Claude_Martin_(rugby_union)&action=edit&redlink=1
MouronvalFrancis Mouronval,https://en.wikipedia.org/w/index.php?title=Francis_Mouronval&action=edit&redlink=1
AnduranJoé Anduran,https://en.wikipedia.org/wiki/Jo%C3%A9_Anduran
BoudreauxRené Boudreaux,https://en.wikipedia.org/wiki/Ren%C3%A9_Boudreaux
BruneauMaurice Bruneau,https://en.wikipedia.org/w/index.php?title=Maurice_Bruneau_(rugby_union)&action=edit&redlink=1
LaffitteRémi Laffitte,https://en.wikipedia.org/w/index.php?title=R%C3%A9mi_Laffitte&action=edit&redlink=1
MenrathRené Menrath,https://en.wikipedia.org/w/index.php?title=Ren%C3%A9_Menrath&action=edit&redlink=1
ThevenotM. Thévenot,https://en.wikipedia.org/w/index.php?title=M._Th%C3%A9venot&action=edit&redlink=1
CadenatJules Cadenat,https://en.wikipedia.org/w/index.php?title=Jules_Cadenat&action=edit&redlink=1
CombeJulien Combe,https://en.wikipedia.org/w/index.php?title=Julien_Combe&action=edit&redlink=1
DedetJacques Dedet,https://en.wikipedia.org/w/index.php?title=Jacques_Dedet&action=edit&redlink=1
LaterradeGuillaume Laterrade,https://en.wikipedia.org/w/index.php?title=Guillaume_Laterrade&action=edit&redlink=1
de MuizonJoseph de Muizon,https://en.wikipedia.org/w/index.php?title=Joseph_de_Muizon&action=edit&redlink=1
RoujasFernand Roujas,https://en.wikipedia.org/w/index.php?title=Fernand_Roujas&action=edit&redlink=1
BavozetJoseph Bavozet,https://en.wikipedia.org/w/index.php?title=Joseph_Bavozet&action=edit&redlink=1
DecampsPaul Decamps,https://en.wikipedia.org/wiki/Paul_Decamps
FailliotPierre Failliot,https://en.wikipedia.org/wiki/Pierre_Failliot
ForguesFernand Forgues,https://en.wikipedia.org/wiki/Fernand_Forgues
FrancquenelleAndré Francquenelle,https://en.wikipedia.org/wiki/Andr%C3%A9_Francquenelle
MouniqPierre Mounicq,https://en.wikipedia.org/w/index.php?title=Pierre_Mounicq&action=edit&redlink=1
PeyroutouGeorges Peyroutou,https://en.wikipedia.org/w/index.php?title=Georges_Peyroutou&action=edit&redlink=1
CharpentierGilbert Charpentier,https://en.wikipedia.org/w/index.php?title=Gilbert_Charpentier&action=edit&redlink=1
DutourFrançois-Xavier Dutour,https://en.wikipedia.org/w/index.php?title=Fran%C3%A7ois-Xavier_Dutour&action=edit&redlink=1
DufourRené Duffour,https://en.wikipedia.org/w/index.php?title=Ren%C3%A9_Duffour&action=edit&redlink=1
du SouichCharles du Souich,https://en.wikipedia.org/w/index.php?title=Charles_du_Souich&action=edit&redlink=1
MonierRobert Monier,https://en.wikipedia.org/wiki/Robert_Monier
SimonpaoliRaymond Simonpaoli,https://en.wikipedia.org/w/index.php?title=Raymond_Simonpaoli&action=edit&redlink=1
BoyauMaurice Boyau,https://en.wikipedia.org/wiki/Maurice_Boyau
de BeyssacJean-Jacques Conilh de Beyssac,https://en.wikipedia.org/wiki/Jean-Jacques_Conilh_de_Beyssac
DomercqJean Domercq,https://en.wikipedia.org/w/index.php?title=Jean_Domercq&action=edit&redlink=1
DufauJulien Dufau,https://en.wikipedia.org/wiki/Julien_Dufau
IhingoueDaniel Ihingoue,https://en.wikipedia.org/w/index.php?title=Daniel_Ihingoue&action=edit&redlink=1
LarribauLéon Jean Larribau,https://en.wikipedia.org/wiki/L%C3%A9on_Jean_Larribau
VallotÉdouard Vallot,https://en.wikipedia.org/w/index.php?title=%C3%89douard_Vallot&action=edit&redlink=1
ForestierJacques Forestier,https://en.wikipedia.org/wiki/Jacques_Forestier
MonniotMarcel Monniot,https://en.wikipedia.org/w/index.php?title=Marcel_Monniot&action=edit&redlink=1
PascarelJean-René Pascarel,https://en.wikipedia.org/w/index.php?title=Jean-Ren%C3%A9_Pascarel&action=edit&redlink=1
SentillesJean Sentilles,https://en.wikipedia.org/w/index.php?title=Jean_Sentilles&action=edit&redlink=1
TilhHélier Thil,https://en.wikipedia.org/w/index.php?title=H%C3%A9lier_Thil&action=edit&redlink=1
HedembaigtMaurice Hedembaigt,https://en.wikipedia.org/w/index.php?title=Maurice_Hedembaigt&action=edit&redlink=1
JaureguyPierre Jauréguy,https://en.wikipedia.org/w/index.php?title=Pierre_Jaur%C3%A9guy&action=edit&redlink=1
SebedioJean Sébédio,https://en.wikipedia.org/w/index.php?title=Jean_S%C3%A9b%C3%A9dio&action=edit&redlink=1
AndreGéo André,https://en.wikipedia.org/wiki/G%C3%A9o_Andr%C3%A9
ChatauAlbert Chatau,https://en.wikipedia.org/w/index.php?title=Albert_Chatau&action=edit&redlink=1
FavreMarcel Favre,https://en.wikipedia.org/w/index.php?title=Marcel_Favre&action=edit&redlink=1
BioussaClovis Bioussa,https://en.wikipedia.org/w/index.php?title=Clovis_Bioussa&action=edit&redlink=1
