name,url
AmarakiApimeleki Amaraki,https://en.wikipedia.org/w/index.php?title=Apimeleki_Amaraki&action=edit&redlink=1
BogiwaluKuruka Bogiwalu,https://en.wikipedia.org/w/index.php?title=Kuruka_Bogiwalu&action=edit&redlink=1
DevoViliame Devo,https://en.wikipedia.org/w/index.php?title=Viliame_Devo&action=edit&redlink=1
KobitiEsava Kobiti,https://en.wikipedia.org/w/index.php?title=Esava_Kobiti&action=edit&redlink=1
KoroibanuveJioji Koroibanuve,https://en.wikipedia.org/w/index.php?title=Jioji_Koroibanuve&action=edit&redlink=1
KoroitamuduSamisoni Koroitamudu,https://en.wikipedia.org/w/index.php?title=Samisoni_Koroitamudu&action=edit&redlink=1
LaqeretabuaAtunaisa Laqeretabua,https://en.wikipedia.org/wiki/Atunaisa_Laqeretabua
MasivuloFilimone Masivulo,https://en.wikipedia.org/w/index.php?title=Filimone_Masivulo&action=edit&redlink=1
MateaLepani Matea,https://en.wikipedia.org/w/index.php?title=Lepani_Matea&action=edit&redlink=1
NacebaFereti Naceba,https://en.wikipedia.org/w/index.php?title=Fereti_Naceba&action=edit&redlink=1
NatunaSairusi Natuna,https://en.wikipedia.org/w/index.php?title=Sairusi_Natuna&action=edit&redlink=1
QioAloesi Qio,https://en.wikipedia.org/w/index.php?title=Aloesi_Qio&action=edit&redlink=1
TamaniLepani Tamani,https://en.wikipedia.org/w/index.php?title=Lepani_Tamani&action=edit&redlink=1
TamaibekaSavenaca Tamaibeka,https://en.wikipedia.org/wiki/Savenaca_Tamaibeka
TaukeiIsikeli Taukei,https://en.wikipedia.org/w/index.php?title=Isikeli_Taukei&action=edit&redlink=1
ToliliKemueli Tolili,https://en.wikipedia.org/w/index.php?title=Kemueli_Tolili&action=edit&redlink=1
TubutubuNalovu Tubutubu,https://en.wikipedia.org/w/index.php?title=Nalovu_Tubutubu&action=edit&redlink=1
TuicakauSolomone Tuicakau,https://en.wikipedia.org/w/index.php?title=Solomone_Tuicakau&action=edit&redlink=1
TuleleIlaisa Tulele,https://en.wikipedia.org/w/index.php?title=Ilaisa_Tulele&action=edit&redlink=1
VosabalavuUlaiasi Vosabalavu,https://en.wikipedia.org/w/index.php?title=Ulaiasi_Vosabalavu&action=edit&redlink=1
KidaKitione Kida,https://en.wikipedia.org/w/index.php?title=Kitione_Kida&action=edit&redlink=1
KuruisigaRafaele Kuruisiga,https://en.wikipedia.org/w/index.php?title=Rafaele_Kuruisiga&action=edit&redlink=1
NabavuOsea Nabavu,https://en.wikipedia.org/w/index.php?title=Osea_Nabavu&action=edit&redlink=1
NabiliKinivuai Nabili,https://en.wikipedia.org/w/index.php?title=Kinivuai_Nabili&action=edit&redlink=1
NayacalagilagiApenisa Nayacalagilagi,https://en.wikipedia.org/w/index.php?title=Apenisa_Nayacalagilagi&action=edit&redlink=1
RabiciSaimone Rabici,https://en.wikipedia.org/w/index.php?title=Saimone_Rabici&action=edit&redlink=1
RavagaPita Ravaga,https://en.wikipedia.org/w/index.php?title=Pita_Ravaga&action=edit&redlink=1
SeniloliManasa Seniloli,https://en.wikipedia.org/w/index.php?title=Manasa_Seniloli&action=edit&redlink=1
UluivitiTaniela Uluiviti,https://en.wikipedia.org/w/index.php?title=Taniela_Uluiviti&action=edit&redlink=1
VakaruaSemi Vakarua,https://en.wikipedia.org/w/index.php?title=Semi_Vakarua&action=edit&redlink=1
BaleiweiJese Baleiwei,https://en.wikipedia.org/w/index.php?title=Jese_Baleiwei&action=edit&redlink=1
SeniloliTevita Seniloli,https://en.wikipedia.org/w/index.php?title=Tevita_Seniloli&action=edit&redlink=1
DelanaMr Delana,https://en.wikipedia.org/w/index.php?title=Mr_Delana&action=edit&redlink=1
LivaiMr Livai,https://en.wikipedia.org/w/index.php?title=Mr_Livai&action=edit&redlink=1
WaqaPoasa Waqa,https://en.wikipedia.org/w/index.php?title=Poasa_Waqa&action=edit&redlink=1
BibiJosefa Bibi,https://en.wikipedia.org/w/index.php?title=Josefa_Bibi&action=edit&redlink=1
CawaIsikeli Cawa,https://en.wikipedia.org/w/index.php?title=Isikeli_Cawa&action=edit&redlink=1
DurusoloAvaiata Durusolo,https://en.wikipedia.org/w/index.php?title=Avaiata_Durusolo&action=edit&redlink=1
MaraAnare Mara,https://en.wikipedia.org/w/index.php?title=Anare_Mara&action=edit&redlink=1
MatasarasaraSaimone Matasarasara,https://en.wikipedia.org/w/index.php?title=Saimone_Matasarasara&action=edit&redlink=1
RavaiJoeli Ravai,https://en.wikipedia.org/w/index.php?title=Joeli_Ravai&action=edit&redlink=1
RavaiManasa Ravai,https://en.wikipedia.org/w/index.php?title=Manasa_Ravai&action=edit&redlink=1
RavouvouEpeli Ravouvou,https://en.wikipedia.org/w/index.php?title=Epeli_Ravouvou&action=edit&redlink=1
TaliqaVeresi Taliqa,https://en.wikipedia.org/w/index.php?title=Veresi_Taliqa&action=edit&redlink=1
WaqaJo Waqa,https://en.wikipedia.org/w/index.php?title=Jo_Waqa&action=edit&redlink=1
BatikaciwaAsela Batikaciwa,https://en.wikipedia.org/w/index.php?title=Asela_Batikaciwa&action=edit&redlink=1
BoseAseri Bose,https://en.wikipedia.org/w/index.php?title=Aseri_Bose&action=edit&redlink=1
DaunibauVula Daunibau,https://en.wikipedia.org/w/index.php?title=Vula_Daunibau&action=edit&redlink=1
DavetaIsikeli Daveta,https://en.wikipedia.org/w/index.php?title=Isikeli_Daveta&action=edit&redlink=1
KoroiAlifereti Koroi,https://en.wikipedia.org/w/index.php?title=Alifereti_Koroi&action=edit&redlink=1
