origWdId,origName,jaName,wpPage,stepType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q1617787,Tony Marsh,トニー・マーシュ,%E3%83%88%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%9E%E3%83%BC%E3%82%B7%E3%83%A5_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%81%B8%E6%89%8B),International,2001–04,フランス,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8,21,35
Q1638760,Pascal Papé,パスカル・パペ,%E3%83%91%E3%82%B9%E3%82%AB%E3%83%AB%E3%83%BB%E3%83%91%E3%83%9A,Senior,,ブルゴワン; カストル・オランピック; スタッド・フランセ,; /wiki/%E3%82%AB%E3%82%B9%E3%83%88%E3%83%AB%E3%83%BB%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%94%E3%83%83%E3%82%AF; /wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BB%E3%83%BB%E3%83%91%E3%83%AA,,
Q1638760,Pascal Papé,パスカル・パペ,%E3%83%91%E3%82%B9%E3%82%AB%E3%83%AB%E3%83%BB%E3%83%91%E3%83%9A,International,2004-2017,フランス,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8,65,25
Q1638997,Damien Chouly,ダミアン・シュリー,%E3%83%80%E3%83%9F%E3%82%A2%E3%83%B3%E3%83%BB%E3%82%B7%E3%83%A5%E3%83%AA%E3%83%BC,Senior,,CAブリーヴ; USAペルピニャン; ASMクレルモン; USAペルピニャン,/wiki/CA%E3%83%96%E3%83%AA%E3%83%BC%E3%83%B4; /wiki/USA%E3%83%9A%E3%83%AB%E3%83%94%E3%83%8B%E3%83%A3%E3%83%B3; /wiki/ASM%E3%82%AF%E3%83%AC%E3%83%AB%E3%83%A2%E3%83%B3%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%8B%E3%83%A5; ,,
Q1638997,Damien Chouly,ダミアン・シュリー,%E3%83%80%E3%83%9F%E3%82%A2%E3%83%B3%E3%83%BB%E3%82%B7%E3%83%A5%E3%83%AA%E3%83%BC,International,2007-2022,フランス,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8,46,15
Q1680577,James Hook,ジェームズ・フック,%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%A0%E3%82%BA%E3%83%BB%E3%83%95%E3%83%83%E3%82%AF_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%81%B8%E6%89%8B),Senior,,ニースRFC; オスプリーズ; USAペルピニャン; グロスター; オスプリーズ,; /wiki/%E3%82%AA%E3%82%B9%E3%83%97%E3%83%AA%E3%83%BC%E3%82%BA; /wiki/USA%E3%83%9A%E3%83%AB%E3%83%94%E3%83%8B%E3%83%A3%E3%83%B3; /wiki/%E3%82%B0%E3%83%AD%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC; ,,
Q1680577,James Hook,ジェームズ・フック,%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%A0%E3%82%BA%E3%83%BB%E3%83%95%E3%83%83%E3%82%AF_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%81%B8%E6%89%8B),International,2006-2020; 2009,ウェールズ; B&Iライオンズ,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%AB%E3%82%BA%E4%BB%A3%E8%A1%A8; /wiki/%E3%83%96%E3%83%AA%E3%83%86%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5%E3%83%BB%E3%82%A2%E3%83%B3%E3%83%89%E3%83%BB%E3%82%A2%E3%82%A4%E3%83%AA%E3%83%83%E3%82%B7%E3%83%A5%E3%83%BB%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BA,81; 0,352; 0
Q1766531,Jean-Pascal Barraque,ジャン＝パスカル・バラク,%E3%82%B8%E3%83%A3%E3%83%B3%EF%BC%9D%E3%83%91%E3%82%B9%E3%82%AB%E3%83%AB%E3%83%BB%E3%83%90%E3%83%A9%E3%82%AF,Senior,,ビアリッツ; トゥールーズ; ラ・ロシェル; ボルドー; ASMクレルモン・オーヴェルニュ; USAペルピニャン,/wiki/%E3%83%93%E3%82%A2%E3%83%AA%E3%83%83%E3%83%84%E3%83%BB%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%94%E3%83%83%E3%82%AF; /wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%83%88%E3%82%A5%E3%83%BC%E3%83%AB%E3%83%BC%E3%82%B6%E3%83%B3; /wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%83%AD%E3%82%B7%E3%83%A5%E3%83%AC; /wiki/%E3%83%A6%E3%83%8B%E3%82%AA%E3%83%B3%E3%83%BB%E3%83%9C%E3%83%AB%E3%83%89%E3%83%BC%E3%83%BB%E3%83%99%E3%82%B0%E3%83%AB; /wiki/ASM%E3%82%AF%E3%83%AC%E3%83%AB%E3%83%A2%E3%83%B3%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%8B%E3%83%A5; /wiki/USA%E3%83%9A%E3%83%AB%E3%83%94%E3%83%8B%E3%83%A3%E3%83%B3,,
Q1766531,Jean-Pascal Barraque,ジャン＝パスカル・バラク,%E3%82%B8%E3%83%A3%E3%83%B3%EF%BC%9D%E3%83%91%E3%82%B9%E3%82%AB%E3%83%AB%E3%83%BB%E3%83%90%E3%83%A9%E3%82%AF,International,2011; 2020,U20フランス; フランス,/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8; /wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8,10; 1,54; 0
Q1773628,Eddie Jones,エディー・ジョーンズ,%E3%82%A8%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%B3%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E6%8C%87%E5%B0%8E%E8%80%85),Senior,–,ランドウィック,/wiki/%E3%83%A9%E3%83%B3%E3%83%89%E3%82%A6%E3%82%A3%E3%83%83%E3%82%AFDRUFC,210,
Q1773628,Eddie Jones,エディー・ジョーンズ,%E3%82%A8%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%B3%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E6%8C%87%E5%B0%8E%E8%80%85),Regional,1987–1989,ニューサウスウェールズ,,12,0
Q1896655,Rory Best,ローリー・ベストOBE,%E3%83%AD%E3%83%BC%E3%83%AA%E3%83%BC%E3%83%BB%E3%83%99%E3%82%B9%E3%83%88,Amateur,2000-2003,Banbridge RFC,/w/index.php?title=Banbridge_RFC&action=edit&redlink=1,,
Q1896655,Rory Best,ローリー・ベストOBE,%E3%83%AD%E3%83%BC%E3%83%AA%E3%83%BC%E3%83%BB%E3%83%99%E3%82%B9%E3%83%88,Senior,2004–2019,アルスター,/wiki/%E3%82%A2%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC,218,115
Q1896655,Rory Best,ローリー・ベストOBE,%E3%83%AD%E3%83%BC%E3%83%AA%E3%83%BC%E3%83%BB%E3%83%99%E3%82%B9%E3%83%88,International,"2010; 2005–2019; 2013, 2017",アイルランドウルフハンズ（英語版）アイルランドB&Iライオンズ,,1; 121; 0,0; 55; 0
Q1909280,Matt Todd,マット・トッド,%E3%83%9E%E3%83%83%E3%83%88%E3%83%BB%E3%83%88%E3%83%83%E3%83%89,Amateur,,クライストチャーチボーイズ高校,/wiki/%E3%82%AF%E3%83%A9%E3%82%A4%E3%82%B9%E3%83%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E7%94%B7%E5%AD%90%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1,,
Q1909280,Matt Todd,マット・トッド,%E3%83%9E%E3%83%83%E3%83%88%E3%83%BB%E3%83%88%E3%83%83%E3%83%89,Senior,2018-2019; 2019-2023,パナソニック; BL東京,/wiki/%E5%9F%BC%E7%8E%89%E3%83%91%E3%83%8A%E3%82%BD%E3%83%8B%E3%83%83%E3%82%AF%E3%83%AF%E3%82%A4%E3%83%AB%E3%83%89%E3%83%8A%E3%82%A4%E3%83%84; /wiki/%E6%9D%B1%E8%8A%9D%E3%83%96%E3%83%AC%E3%82%A4%E3%83%96%E3%83%AB%E3%83%BC%E3%83%91%E3%82%B9%E6%9D%B1%E4%BA%AC,10; 42,20; 85
Q1909280,Matt Todd,マット・トッド,%E3%83%9E%E3%83%83%E3%83%88%E3%83%BB%E3%83%88%E3%83%83%E3%83%89,Senior,2011-2019,クルセイダーズ,/wiki/%E3%82%AF%E3%83%AB%E3%82%BB%E3%82%A4%E3%83%80%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),140,140
Q1909280,Matt Todd,マット・トッド,%E3%83%9E%E3%83%83%E3%83%88%E3%83%BB%E3%83%88%E3%83%83%E3%83%89,International,2013-2019,ニュージーランド,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8,25,15
Q1997696,Bismarck du Plessis,ビスマルク・デュプレッシー,%E3%83%93%E3%82%B9%E3%83%9E%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC,Senior,,フリーステイト・チーターズ; シャークス; モンペリエ; ブルズ,/wiki/%E3%83%95%E3%83%AA%E3%83%BC%E3%82%B9%E3%83%86%E3%82%A4%E3%83%88%E3%83%BB%E3%83%81%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%BA; /wiki/%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%B9_(%E3%82%AB%E3%83%AA%E3%83%BC%E3%82%AB%E3%83%83%E3%83%97); /wiki/%E3%83%A2%E3%83%B3%E3%83%9A%E3%83%AA%E3%82%A8%E3%83%BB%E3%82%A8%E3%83%AD%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC; /wiki/%E3%83%96%E3%83%AB%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),,
Q1997696,Bismarck du Plessis,ビスマルク・デュプレッシー,%E3%83%93%E3%82%B9%E3%83%9E%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC,Senior,2005-2015,シャークス,/wiki/%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%B9_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),131,100
Q1997696,Bismarck du Plessis,ビスマルク・デュプレッシー,%E3%83%93%E3%82%B9%E3%83%9E%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC,International,2007-,南アフリカ共和国,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8,79,55
Q2016678,Tommaso Benvenuti,トンマーゾ・ベンヴェヌーティ,%E3%83%88%E3%83%B3%E3%83%9E%E3%83%BC%E3%82%BE%E3%83%BB%E3%83%99%E3%83%B3%E3%83%B4%E3%82%A7%E3%83%8C%E3%83%BC%E3%83%86%E3%82%A3,Senior,,ベネットン; USAペルピニャン; ブリストル; ベネットン,/wiki/%E3%83%99%E3%83%8D%E3%83%83%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC; /wiki/USA%E3%83%9A%E3%83%AB%E3%83%94%E3%83%8B%E3%83%A3%E3%83%B3; /wiki/%E3%83%96%E3%83%AA%E3%82%B9%E3%83%88%E3%83%AB%E3%83%BB%E3%83%99%E3%82%A2%E3%83%BC%E3%82%BA; ,,
Q2016678,Tommaso Benvenuti,トンマーゾ・ベンヴェヌーティ,%E3%83%88%E3%83%B3%E3%83%9E%E3%83%BC%E3%82%BE%E3%83%BB%E3%83%99%E3%83%B3%E3%83%B4%E3%82%A7%E3%83%8C%E3%83%BC%E3%83%86%E3%82%A3,International,2010-,イタリア,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8,62,35
Q2021513,Rassie Erasmus,ラシー・エラスムス,%E3%83%A9%E3%82%B7%E3%83%BC%E3%83%BB%E3%82%A8%E3%83%A9%E3%82%B9%E3%83%A0%E3%82%B9,Senior,,フリーステート; ゴールデン・ライオンズ,; ,,
Q2021513,Rassie Erasmus,ラシー・エラスムス,%E3%83%A9%E3%82%B7%E3%83%BC%E3%83%BB%E3%82%A8%E3%83%A9%E3%82%B9%E3%83%A0%E3%82%B9,Senior,,フリーステート; キャッツ; ストーマーズ,/wiki/%E3%82%BB%E3%83%B3%E3%83%88%E3%83%A9%E3%83%AB%E3%83%BB%E3%83%81%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%BA; ; /wiki/%E3%82%B9%E3%83%88%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),,
Q2021513,Rassie Erasmus,ラシー・エラスムス,%E3%83%A9%E3%82%B7%E3%83%BC%E3%83%BB%E3%82%A8%E3%83%A9%E3%82%B9%E3%83%A0%E3%82%B9,International,1997-2001,南アフリカ共和国,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8,36,35
Q2038034,Paul O'Connell,ポール・オコンネル,%E3%83%9D%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%AA%E3%82%B3%E3%83%B3%E3%83%8D%E3%83%AB,Senior,2001–15; 2015–16,マンスター; トゥーロン,/wiki/%E3%83%9E%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC; /wiki/RC%E3%83%88%E3%82%A5%E3%83%BC%E3%83%AD%E3%83%B3,174; 0,95; 0
Q2038034,Paul O'Connell,ポール・オコンネル,%E3%83%9D%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%AA%E3%82%B3%E3%83%B3%E3%83%8D%E3%83%AB,International,2002–152005/2009/2013,アイルランドB&Iライオンズ,,108; 7,40; 0
Q2053950,Heinrich Brüssow,ハインリッヒ・ブルソー,%E3%83%8F%E3%82%A4%E3%83%B3%E3%83%AA%E3%83%83%E3%83%92%E3%83%BB%E3%83%96%E3%83%AB%E3%82%BD%E3%83%BC,Amateur,,グレイカレッジ; フリーステイト大学,; ,,
Q2053950,Heinrich Brüssow,ハインリッヒ・ブルソー,%E3%83%8F%E3%82%A4%E3%83%B3%E3%83%AA%E3%83%83%E3%83%92%E3%83%BB%E3%83%96%E3%83%AB%E3%82%BD%E3%83%BC,Senior,2013-2018,NTTドコモ,/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA,,
Q2053950,Heinrich Brüssow,ハインリッヒ・ブルソー,%E3%83%8F%E3%82%A4%E3%83%B3%E3%83%AA%E3%83%83%E3%83%92%E3%83%BB%E3%83%96%E3%83%AB%E3%82%BD%E3%83%BC,Senior,,チーターズ,/wiki/%E3%82%BB%E3%83%B3%E3%83%88%E3%83%A9%E3%83%AB%E3%83%BB%E3%83%81%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%BA,,
Q2053950,Heinrich Brüssow,ハインリッヒ・ブルソー,%E3%83%8F%E3%82%A4%E3%83%B3%E3%83%AA%E3%83%83%E3%83%92%E3%83%BB%E3%83%96%E3%83%AB%E3%82%BD%E3%83%BC,International,,南アフリカ,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8,21,
Q2053962,Francois Louw,フランソワ・ロウ,%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%83%AD%E3%82%A6,Senior,,ウェスタン・プロヴィンス; バース,; /wiki/%E3%83%90%E3%83%BC%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC,,
Q2053962,Francois Louw,フランソワ・ロウ,%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%83%AD%E3%82%A6,Senior,2008-2011,ストーマーズ,/wiki/%E3%82%B9%E3%83%88%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),,
Q2053962,Francois Louw,フランソワ・ロウ,%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%83%AD%E3%82%A6,International,2010-2019,南アフリカ共和国,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8,76,50
Q2056292,Gio Aplon,ジオ・アプロン,%E3%82%B8%E3%82%AA%E3%83%BB%E3%82%A2%E3%83%97%E3%83%AD%E3%83%B3,Senior,,ウェスタン・プロヴィンス; FCグルノーブル; トヨタ自動車,; /wiki/FC%E3%82%B0%E3%83%AB%E3%83%8E%E3%83%BC%E3%83%96%E3%83%AB; /wiki/%E3%83%88%E3%83%A8%E3%82%BF%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,,
Q2056292,Gio Aplon,ジオ・アプロン,%E3%82%B8%E3%82%AA%E3%83%BB%E3%82%A2%E3%83%97%E3%83%AD%E3%83%B3,Senior,2007-2014; 2020,ストーマーズ; ブルズ,/wiki/%E3%82%B9%E3%83%88%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC); /wiki/%E3%83%96%E3%83%AB%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),,
Q2056292,Gio Aplon,ジオ・アプロン,%E3%82%B8%E3%82%AA%E3%83%BB%E3%82%A2%E3%83%97%E3%83%AD%E3%83%B3,International,2010-,南アフリカ共和国,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8,17,25
Q2056300,Francois Hougaard,フランソワ・ホーハート,%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%83%9B%E3%83%BC%E3%83%8F%E3%83%BC%E3%83%88,Senior,,ウェスタン・プロヴィンス; ブルー・ブルズ; ウスター・ウォリアーズ; ワスプス; サラセンズ,; ; /wiki/%E3%82%A6%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%AA%E3%82%A2%E3%83%BC%E3%82%BA; /wiki/%E3%83%AF%E3%82%B9%E3%83%97%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC; /wiki/%E3%82%B5%E3%83%A9%E3%82%BB%E3%83%B3%E3%82%BA,,
Q2056300,Francois Hougaard,フランソワ・ホーハート,%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%83%9B%E3%83%BC%E3%83%8F%E3%83%BC%E3%83%88,Senior,2008-2015,ブルズ,/wiki/%E3%83%96%E3%83%AB%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),88,130
Q2056300,Francois Hougaard,フランソワ・ホーハート,%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%83%9B%E3%83%BC%E3%83%8F%E3%83%BC%E3%83%88,International,2010-,南アフリカ共和国,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8,46,25
Q2063331,Scott Higginbotham,スコット・ヒギンボザム,%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E3%83%BB%E3%83%92%E3%82%AE%E3%83%B3%E3%83%9C%E3%82%B6%E3%83%A0,Amateur,,サウスポート・スクール,,,
Q2063331,Scott Higginbotham,スコット・ヒギンボザム,%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E3%83%BB%E3%83%92%E3%82%AE%E3%83%B3%E3%83%9C%E3%82%B6%E3%83%A0,Senior,,NEC; ボルドー・ベグル,/wiki/NEC%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%AD%E3%82%B1%E3%83%83%E3%83%84%E6%9D%B1%E8%91%9B; /wiki/%E3%83%A6%E3%83%8B%E3%82%AA%E3%83%B3%E3%83%BB%E3%83%9C%E3%83%AB%E3%83%89%E3%83%BC%E3%83%BB%E3%83%99%E3%82%B0%E3%83%AB,,
Q2063331,Scott Higginbotham,スコット・ヒギンボザム,%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E3%83%BB%E3%83%92%E3%82%AE%E3%83%B3%E3%83%9C%E3%82%B6%E3%83%A0,Senior,,レッズ; レベルズ,/wiki/%E3%83%AC%E3%83%83%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC); /wiki/%E3%83%AC%E3%83%99%E3%83%AB%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),,
Q2063331,Scott Higginbotham,スコット・ヒギンボザム,%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E3%83%BB%E3%83%92%E3%82%AE%E3%83%B3%E3%83%9C%E3%82%B6%E3%83%A0,International,2010-2021,オーストラリア,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8,34,15
Q2063763,Saia Fainga'a,サイア・ファインガー,%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%83%B3%E3%82%AC%E3%83%BC,Senior,2017-2020,ロンドン・アイリッシュ,/wiki/%E3%83%AD%E3%83%B3%E3%83%89%E3%83%B3%E3%83%BB%E3%82%A2%E3%82%A4%E3%83%AA%E3%83%83%E3%82%B7%E3%83%A5,17,0
Q2063763,Saia Fainga'a,サイア・ファインガー,%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%83%B3%E3%82%AC%E3%83%BC,Senior,2006-2008,ブランビーズ,/wiki/%E3%83%96%E3%83%A9%E3%83%B3%E3%83%93%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),27,0
Q2063763,Saia Fainga'a,サイア・ファインガー,%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%83%B3%E3%82%AC%E3%83%BC,Senior,2009-2016,レッズ,/wiki/%E3%83%AC%E3%83%83%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),99,40
Q2063763,Saia Fainga'a,サイア・ファインガー,%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%83%B3%E3%82%AC%E3%83%BC,Senior,2017,ブランビーズ,/wiki/%E3%83%96%E3%83%A9%E3%83%B3%E3%83%93%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),3,0
Q2063763,Saia Fainga'a,サイア・ファインガー,%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%83%B3%E3%82%AC%E3%83%BC,Regional,2006-2008,キャンベラ,https://en.wikipedia.org/wiki/Canberra_Vikings,4,5
Q2063763,Saia Fainga'a,サイア・ファインガー,%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%83%B3%E3%82%AC%E3%83%BC,Regional,2014-2017,クイーンズランド,https://en.wikipedia.org/wiki/Queensland_Country_(NRC_team),5,5
Q2063763,Saia Fainga'a,サイア・ファインガー,%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%83%B3%E3%82%AC%E3%83%BC,International,2010-2015,オーストラリア,/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8,36,0
Q2067610,Victor Matfield,ヴィクター・マットフィールド,%E3%83%B4%E3%82%A3%E3%82%AF%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%9E%E3%83%83%E3%83%88%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%89,Senior,,ブルー・ブルズ; グリクアス; RCトゥーロン; ノーサンプトン・セインツ,; ; /wiki/RC%E3%83%88%E3%82%A5%E3%83%BC%E3%83%AD%E3%83%B3; /wiki/%E3%83%8E%E3%83%BC%E3%82%B5%E3%83%B3%E3%83%97%E3%83%88%E3%83%B3%E3%83%BB%E3%82%BB%E3%82%A4%E3%83%B3%E3%83%84,,
Q2067610,Victor Matfield,ヴィクター・マットフィールド,%E3%83%B4%E3%82%A3%E3%82%AF%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%9E%E3%83%83%E3%83%88%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%89,Senior,"1999-2000; 2001-2007,2009-2011,2014-2015",キャッツ; ブルズ,; /wiki/%E3%83%96%E3%83%AB%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC),8; 140,0; 40
